timestamp,load,ram_usage
26493410,0.41073,0.70646906
27493445,0.5150849,0.77205986
28493424,0.54322773,0.77469176
29493416,0.5365335,0.77469176
30493409,0.54116464,0.77469176
31493422,0.539224,0.77469176
32494153,0.5317442,0.77469176
33493562,0.5115373,0.77469176
34493558,0.5459182,0.77469176
35493413,0.5422536,0.77469176
36493448,0.5405171,0.77469176
37493445,0.54498374,0.77469176
38493417,0.45709348,0.77469176
39493409,0.33591568,0.77469176
40493411,0.33541733,0.77469176
41493411,0.33186603,0.77469176
42493409,0.3357957,0.77469176
43493445,0.33539534,0.77469176
44493411,0.33641905,0.77469176
45493411,0.33874,0.77469176
46493411,0.336492,0.77469176
47493409,0.33523566,0.77469176
48493411,0.33734965,0.77469176
49493410,0.3341903,0.77469176
50493409,0.33871233,0.77469176
51493411,0.33511567,0.77469176
53493411,0.33303034,0.77469176
54493445,0.332709,0.77469176
55493589,0.33698338,0.77469176
56493409,0.3351463,0.77469176
57493457,0.33318937,0.77469176
58493409,0.33654118,0.77469176
59493439,0.33757758,0.77469176
60493411,0.33196062,0.77469176
61493409,0.33537066,0.77469176
62493411,0.33482432,0.77469176
63493411,0.33512402,0.77469176
64493409,0.33788568,0.77469176
65493412,0.334751,0.77469176
66493409,0.333332,0.77469176
67493412,0.33446133,0.77469176
68493411,0.34064937,0.77469176
69493409,0.33329564,0.77469176
70493409,0.33750403,0.77469176
71493412,0.3363803,0.77469176
72493411,0.3309633,0.77469176
