timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
27215312,0,32767,32767,32767,-70,-70,32767
27235992,0,32767,32767,32767,-12,-12,32767
27237001,0,32767,32767,32767,-16,-16,32767
27240354,0,32767,-24,32767,-44,-44,32767
27244303,0,32767,32767,32767,-73,-73,32767
27249306,0,32767,32767,32767,-90,-90,32767
27252356,0,32767,32767,32767,-80,-80,32767
27256303,0,32767,32767,32767,-70,-70,32767
27261307,0,32767,32767,32767,-90,-90,32767
27265307,0,32767,32767,32767,-90,-90,32767
27269312,0,32767,32767,32767,-80,-80,32767
27273310,0,32767,32767,32767,-80,-80,32767
27278302,0,32767,32767,32767,-90,-90,32767
27283309,0,32767,32767,32767,-100,-100,32767
27286304,0,32767,32767,32767,-80,-80,32767
27289300,0,32767,32767,32767,-60,-60,32767
27293312,0,32767,32767,32767,-70,-70,32767
27299305,0,32767,32767,32767,-100,-100,32767
27302348,0,32767,32767,32767,-90,-90,32767
27305306,0,32767,32767,32767,-60,-60,32767
27309309,0,32767,32767,32767,-70,-70,32767
27315309,0,32767,32767,32767,-100,-100,32767
27318300,0,32767,32767,32767,-90,-90,32767
27322357,0,32767,32767,32767,-70,-70,32767
27326306,0,32767,32767,32767,-80,-80,32767
27330306,0,32767,32767,32767,-80,-80,32767
27333321,0,32767,32767,32767,-70,-70,32767
27337363,0,32767,32767,32767,-70,-70,32767
27342336,0,32767,-39,32767,-90,-90,32767
27346314,0,32767,32767,32767,-90,-90,32767
27349304,0,32767,32767,32767,-70,-70,32767
27353309,0,32767,32767,32767,-70,-70,32767
27358384,0,32767,32767,32767,-90,-90,32767
27362367,0,32767,32767,32767,-90,-90,32767
27366322,0,32767,32767,32767,-80,-80,32767
27370306,0,32767,32767,32767,-80,-80,32767
27374493,0,32767,32767,32767,-81,-81,32767
27379305,0,32767,32767,32767,-90,-90,32767
27383307,0,32767,32767,32767,-89,-89,32767
27387213,0,32767,32767,32767,-79,-79,32767
27391385,0,32767,32767,32767,-80,-80,32767
27395304,0,32767,32767,32767,-81,-81,32767
27399308,0,32767,32767,32767,-80,-80,32767
27405303,0,32767,32767,32767,-100,-100,32767
27408300,0,32767,32767,32767,-90,-90,32767
27412330,0,32767,32767,32767,-70,-70,32767
27416307,0,32767,32767,32767,-80,-80,32767
27421303,0,32767,32767,32767,-90,-90,32767
27425305,0,32767,32767,32767,-90,-90,32767
27429309,0,32767,32767,32767,-80,-80,32767
27434309,0,32767,32767,32767,-90,-90,32767
27438306,0,32767,32767,32767,-90,-90,32767
27442357,0,32767,-35,32767,-80,-80,32767
27446384,0,32767,32767,32767,-80,-80,32767
27449308,0,32767,32767,32767,-70,-70,32767
27454320,0,32767,32767,32767,-80,-80,32767
27457443,0,32767,32767,32767,-81,-81,32767
27463315,0,32767,32767,32767,-90,-90,32767
27468409,0,32767,32767,32767,-110,-110,32767
27471316,0,32767,32767,32767,-80,-80,32767
27475308,0,32767,32767,32767,-69,-69,32767
27479304,0,32767,32767,32767,-80,-80,32767
27483307,0,32767,32767,32767,-80,-80,32767
27488306,0,32767,32767,32767,-90,-90,32767
