timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
26750510,26747341,800000.0,1.0,18.940397,23.412199,0.0,255,190,6,4,4,5,0,0,1,1,46
27027792,0,20000.0,0.91766685,0.0,1.3564723,0.0,0,0,0,0,0,0,0,0,0,0,35
27108556,0,1200.0,0.18796422,0.0,0.5491025,0.0,0,0,0,0,0,0,0,1,0,1,36
27751546,26747341,800000.0,1.0,17.715872,23.499586,0.0,255,190,6,4,4,5,0,0,1,1,46
27754722,27752348,800000.0,1.0,17.715872,23.499586,0.0,255,190,6,4,4,5,0,0,1,1,46
28028827,0,20000.0,0.91766685,0.0,14.829621,0.0,0,0,0,0,0,0,0,0,0,0,35
28112406,0,1200.0,0.15552334,0.0,0.35457036,0.0,0,0,0,0,0,0,0,1,0,1,36
28747205,28746379,800000.0,1.0,24.90635,38.123493,0.0,255,190,6,4,4,5,0,0,1,1,46
29031183,0,20000.0,0.91766685,0.0,16.71288,0.0,0,0,0,0,0,0,0,0,0,0,35
29116892,0,1200.0,0.15552334,0.0,0.57442313,0.0,0,0,0,0,0,0,0,1,0,1,36
29748937,28746379,800000.0,1.0,24.745298,39.652454,0.0,255,190,6,4,4,5,0,0,1,1,46
29772634,29771305,800000.0,1.0,24.745298,39.652454,0.0,255,190,6,4,4,5,0,0,1,1,46
30031840,0,20000.0,0.91766685,0.0,16.54916,0.0,0,0,0,0,0,0,0,0,0,0,35
30121377,0,1200.0,0.15552334,0.0,0.54455763,0.0,0,0,0,0,0,0,0,1,0,1,36
30755243,30752349,800000.0,1.0,24.979439,39.620144,0.0,255,190,6,4,4,5,0,0,1,1,46
31033513,0,20000.0,0.91766685,0.0,16.63515,0.0,0,0,0,0,0,0,0,0,0,0,35
31125829,0,1200.0,0.15552334,0.0,0.5933861,0.0,0,0,0,0,0,0,0,1,0,1,36
31750588,31750313,800000.0,1.0,24.938105,40.322136,0.0,255,190,6,4,4,5,0,0,1,1,46
32036851,0,20000.0,0.91766685,0.0,16.560719,0.0,0,0,0,0,0,0,0,0,0,0,35
32132407,0,1200.0,0.15552334,0.0,0.4440581,0.0,0,0,0,0,0,0,0,1,0,1,36
32748632,32747350,800000.0,1.0,23.860567,39.048653,0.0,255,190,6,4,4,5,0,0,1,1,46
33041431,0,20000.0,0.91766685,0.0,16.886084,0.0,0,0,0,0,0,0,0,0,0,0,35
33135376,0,1200.0,0.15552334,0.0,0.55335706,0.0,0,0,0,0,0,0,0,1,0,1,36
33751102,33747459,800000.0,1.0,24.852823,40.280052,0.0,255,190,6,4,4,5,0,0,1,1,46
34041792,0,20000.0,0.91766685,0.0,15.06809,0.0,0,0,0,0,0,0,0,0,0,0,35
34140081,0,1200.0,0.15552334,0.0,0.40117064,0.0,0,0,0,0,0,0,0,1,0,1,36
34752435,33747459,800000.0,1.0,23.120047,37.57357,0.0,255,190,6,4,4,5,0,0,1,1,46
34763192,34762464,800000.0,1.0,23.120047,37.57357,0.0,255,190,6,4,4,5,0,0,1,1,46
35044513,0,20000.0,0.91766685,0.0,16.822277,0.0,0,0,0,0,0,0,0,0,0,0,35
35143380,0,1200.0,0.15552334,0.0,0.4215482,0.0,0,0,0,0,0,0,0,1,0,1,36
35748838,35747442,800000.0,1.0,24.862791,40.032833,0.0,255,190,6,4,4,5,0,0,1,1,46
36047630,0,20000.0,0.91766685,0.0,16.465096,0.0,0,0,0,0,0,0,0,0,0,0,35
