timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
27215312,-0.76186836,-0.77508056,0.0,0.0
27235992,-0.37210953,-0.37855905,0.0,0.0
27237001,-0.37210953,-0.37855905,0.0,0.0
27240354,-0.9929465,-1.0101548,0.0,0.0
27244303,-0.9929465,-1.0101548,0.0,0.0
27249306,-0.9929465,-1.0101548,0.0,0.0
27252356,-0.88350993,-0.8988312,0.0,0.0
27256303,-0.88350993,-0.8988312,0.0,0.0
27261307,-0.7194278,-0.731905,0.0,0.0
27265307,-0.7194278,-0.731905,0.0,0.0
27269312,-0.7194278,-0.731905,0.0,0.0
27273310,1.0059898,1.0234265,0.0,0.0
27278302,1.0059898,1.0234265,0.0,0.0
27283309,-0.6015274,-0.61195844,0.0,0.0
27286304,-0.6015274,-0.61195844,0.0,0.0
27289300,-0.7402591,-0.75309384,0.0,0.0
27293312,-0.7402591,-0.75309384,0.0,0.0
27299305,-0.7402591,-0.75309384,0.0,0.0
27302348,-0.8088773,-0.82289547,0.0,0.0
27305306,-0.8088773,-0.82289547,0.0,0.0
27309309,-0.8088773,-0.82289547,0.0,0.0
27315309,-0.3422654,-0.34819764,0.0,0.0
27318300,-0.3422654,-0.34819764,0.0,0.0
27322357,0.8753781,0.89055204,0.0,0.0
27326306,0.8753781,0.89055204,0.0,0.0
27330306,0.8753781,0.89055204,0.0,0.0
27333321,-0.19792852,-0.20135957,0.0,0.0
27337363,-0.19792852,-0.20135957,0.0,0.0
27342336,-0.6832938,-0.69513637,0.0,0.0
27346314,-0.6832938,-0.69513637,0.0,0.0
27349304,-0.6832938,-0.69513637,0.0,0.0
27353309,-0.5785679,-0.58859813,0.0,0.0
27358384,-0.5785679,-0.58859813,0.0,0.0
27362367,0.78960556,0.8032968,0.0,0.0
27366322,0.78960556,0.8032968,0.0,0.0
27370306,0.49762276,0.5062526,0.0,0.0
27374493,0.49762276,0.5062526,0.0,0.0
27379305,0.49762276,0.5062526,0.0,0.0
27383307,-0.4810738,-0.489416,0.0,0.0
27387213,-0.4810738,-0.489416,0.0,0.0
27391385,0.87803733,0.8932563,0.0,0.0
27395304,0.87803733,0.8932563,0.0,0.0
27399308,-0.44813174,-0.45590183,0.0,0.0
27405303,-0.44813174,-0.45590183,0.0,0.0
27408300,-0.44813174,-0.45590183,0.0,0.0
27412330,-0.72287923,-0.735407,0.0,0.0
27416307,-0.72287923,-0.735407,0.0,0.0
27421303,0.34886247,0.3549121,0.0,0.0
27425305,0.34886247,0.3549121,0.0,0.0
27429309,0.34886247,0.3549121,0.0,0.0
27434309,-0.7377653,-0.75055265,0.0,0.0
27438306,-0.7377653,-0.75055265,0.0,0.0
27442357,-0.50541955,-0.514179,0.0,0.0
27446384,-0.50541955,-0.514179,0.0,0.0
27449308,-0.50541955,-0.514179,0.0,0.0
27454320,0.6200089,0.63075984,0.0,0.0
27457443,0.6200089,0.63075984,0.0,0.0
27463315,0.24810937,0.2524113,0.0,0.0
27468409,0.24810937,0.2524113,0.0,0.0
27471316,0.98845935,1.0055974,0.0,0.0
27475308,0.98845935,1.0055974,0.0,0.0
27479304,-0.27726632,-0.2820749,0.0,0.0
27483307,-0.27726632,-0.2820749,0.0,0.0
27488306,-0.27726632,-0.2820749,0.0,0.0
27491299,0.7114377,0.72376883,0.0,0.0
27494104,0.7114377,0.72376883,0.0,0.0
27499307,-0.13903983,-0.14145097,0.0,0.0
27504310,-0.13903983,-0.14145097,0.0,0.0
27508307,-0.13903983,-0.14145097,0.0,0.0
27516307,-0.42366725,-0.43101418,0.0,0.0
27520313,-0.8687936,-0.88385314,0.0,0.0
27525305,-0.8687936,-0.88385314,0.0,0.0
27530318,-0.8687936,-0.88385314,0.0,0.0
27533326,-0.29307836,-0.29816008,0.0,0.0
27537368,-0.29307836,-0.29816008,0.0,0.0
27540786,-0.6090329,-0.6195936,0.0,0.0
27546307,-0.6090329,-0.6195936,0.0,0.0
27549300,-0.6090329,-0.6195936,0.0,0.0
27554305,-0.66265535,-0.6741417,0.0,0.0
27557450,-0.66265535,-0.6741417,0.0,0.0
27561308,-0.63499105,-0.6460012,0.0,0.0
27565306,-0.63499105,-0.6460012,0.0,0.0
27569307,-0.63499105,-0.6460012,0.0,0.0
27574314,0.40911838,0.4162143,0.0,0.0
27578417,0.40911838,0.4162143,0.0,0.0
27581322,0.9352918,0.9515122,0.0,0.0
27585302,0.9352918,0.9515122,0.0,0.0
27591299,0.9352918,0.9515122,0.0,0.0
27594315,0.2628298,0.2673884,0.0,0.0
27598306,0.2628298,0.2673884,0.0,0.0
27603494,0.19954962,0.20300834,0.0,0.0
27610307,0.8271332,0.8414717,0.0,0.0
27614310,0.8271332,0.8414717,0.0,0.0
27618709,0.8271332,0.8414717,0.0,0.0
27622418,-0.9652687,-0.9820091,0.0,0.0
27635303,-0.6214764,-0.6322503,0.0,0.0
27638299,-0.6214764,-0.6322503,0.0,0.0
27639891,-0.9842337,-1.001303,0.0,0.0
27645299,-0.9842337,-1.001303,0.0,0.0
27650310,-0.9842337,-1.001303,0.0,0.0
27654300,0.3112193,0.31661543,0.0,0.0
27658306,0.3112193,0.31661543,0.0,0.0
27661306,-0.18716694,-0.19041203,0.0,0.0
27666398,-0.18716694,-0.19041203,0.0,0.0
27669300,-0.18716694,-0.19041203,0.0,0.0
27673309,-0.92492306,-0.9409561,0.0,0.0
27678302,-0.92492306,-0.9409561,0.0,0.0
27683307,-0.7925624,-0.8063035,0.0,0.0
27685300,-0.7925624,-0.8063035,0.0,0.0
27690307,-0.7925624,-0.8063035,0.0,0.0
27691975,-0.58644587,-0.59661084,0.0,0.0
27698299,-0.58644587,-0.59661084,0.0,0.0
27701315,-0.9022062,-0.917843,0.0,0.0
27705302,-0.9022062,-0.917843,0.0,0.0
27710383,0.9007428,0.91635907,0.0,0.0
27714300,0.9007428,0.91635907,0.0,0.0
27717344,0.9007428,0.91635907,0.0,0.0
27722352,-0.7631916,-0.776425,0.0,0.0
27729305,-0.7631916,-0.776425,0.0,0.0
27733307,-0.8323675,-0.8468038,0.0,0.0
27737375,-0.8323675,-0.8468038,0.0,0.0
27741300,-0.85663515,-0.8714867,0.0,0.0
27746305,-0.85663515,-0.8714867,0.0,0.0
27749322,-0.85663515,-0.8714867,0.0,0.0
27752524,0.41687614,0.42410317,0.0,0.0
27757331,0.41687614,0.42410317,0.0,0.0
27761312,0.5718485,0.5817615,0.0,0.0
27765388,0.5718485,0.5817615,0.0,0.0
27771307,0.5718485,0.5817615,0.0,0.0
27774304,1.0242797,1.042041,0.0,0.0
27777348,1.0242797,1.042041,0.0,0.0
27781300,-0.507652,-0.51645434,0.0,0.0
27785312,-0.507652,-0.51645434,0.0,0.0
27789306,-0.507652,-0.51645434,0.0,0.0
27793307,0.75988966,0.7730662,0.0,0.0
27797329,0.75988966,0.7730662,0.0,0.0
27801311,-1.0270534,-1.0448533,0.0,0.0
27805307,-1.0270534,-1.0448533,0.0,0.0
27810305,0.38096005,0.38756418,0.0,0.0
27816305,0.38096005,0.38756418,0.0,0.0
27819315,0.38096005,0.38756418,0.0,0.0
27823300,0.7179381,0.730387,0.0,0.0
27827344,0.7179381,0.730387,0.0,0.0
27830300,-0.95820934,-0.97482806,0.0,0.0
27838073,-0.95820934,-0.97482806,0.0,0.0
27843316,0.851604,0.8663631,0.0,0.0
27848305,0.851604,0.8663631,0.0,0.0
27851324,-0.54260856,-0.552014,0.0,0.0
27855307,-0.54260856,-0.552014,0.0,0.0
27859985,-0.9779919,-0.99494356,0.0,0.0
27865308,-0.9779919,-0.99494356,0.0,0.0
27868316,-0.9779919,-0.99494356,0.0,0.0
27871318,0.26038164,0.26489782,0.0,0.0
27875387,0.26038164,0.26489782,0.0,0.0
27879307,0.26038164,0.26489782,0.0,0.0
27885300,-0.51397246,-0.5228842,0.0,0.0
27888335,-0.51397246,-0.5228842,0.0,0.0
27892339,0.5445175,0.5539601,0.0,0.0
27895303,0.5445175,0.5539601,0.0,0.0
27900306,0.5445175,0.5539601,0.0,0.0
27903300,-0.4960391,-0.5046364,0.0,0.0
27909303,-0.4960391,-0.5046364,0.0,0.0
27912330,-0.95505345,-0.9716089,0.0,0.0
27916306,-0.95505345,-0.9716089,0.0,0.0
27922351,0.5742109,0.5841639,0.0,0.0
27925299,0.5742109,0.5841639,0.0,0.0
27929312,0.5742109,0.5841639,0.0,0.0
27933319,-0.37580395,-0.382317,0.0,0.0
27937355,-0.37580395,-0.382317,0.0,0.0
27941382,-0.855151,-0.86997867,0.0,0.0
27946307,-0.855151,-0.86997867,0.0,0.0
27948619,-0.855151,-0.86997867,0.0,0.0
27953305,0.65186065,0.6631583,0.0,0.0
27957326,0.65186065,0.6631583,0.0,0.0
27962352,-0.61015767,-0.6207382,0.0,0.0
27966306,-0.61015767,-0.6207382,0.0,0.0
27970306,-0.61015767,-0.6207382,0.0,0.0
27973321,-0.372429,-0.37888855,0.0,0.0
27977347,-0.372429,-0.37888855,0.0,0.0
27985435,-0.8594271,-0.8743238,0.0,0.0
27989306,0.55041826,0.55995953,0.0,0.0
27994305,0.55041826,0.55995953,0.0,0.0
27999312,0.55041826,0.55995953,0.0,0.0
28002351,0.31286412,0.31828722,0.0,0.0
28006306,0.31286412,0.31828722,0.0,0.0
28009314,0.31286412,0.31828722,0.0,0.0
28014320,0.48759583,0.49605107,0.0,0.0
28018383,0.48759583,0.49605107,0.0,0.0
28022328,-0.843892,-0.85852754,0.0,0.0
28026323,-0.843892,-0.85852754,0.0,0.0
28033315,-0.82295173,-0.8372138,0.0,0.0
28037325,-0.82295173,-0.8372138,0.0,0.0
28040430,0.40038016,0.40731955,0.0,0.0
28047327,0.40038016,0.40731955,0.0,0.0
28050305,0.91983205,0.9357823,0.0,0.0
28054309,0.91983205,0.9357823,0.0,0.0
28060300,0.91983205,0.9357823,0.0,0.0
28063408,-0.39657846,-0.4034559,0.0,0.0
28066323,-0.39657846,-0.4034559,0.0,0.0
28070316,-0.92910403,-0.94520754,0.0,0.0
28074559,-0.92910403,-0.94520754,0.0,0.0
28079312,-0.92910403,-0.94520754,0.0,0.0
28082386,0.8248471,0.8391434,0.0,0.0
28086314,0.8248471,0.8391434,0.0,0.0
28090306,-0.8539343,-0.8687364,0.0,0.0
28094308,-0.8539343,-0.8687364,0.0,0.0
28098307,-0.8539343,-0.8687364,0.0,0.0
28102332,-0.84138805,-0.8559697,0.0,0.0
28106307,-0.84138805,-0.8559697,0.0,0.0
28110307,0.45202175,0.4598576,0.0,0.0
28115300,0.45202175,0.4598576,0.0,0.0
28120313,0.45202175,0.4598576,0.0,0.0
28124307,-0.23375723,-0.23781149,0.0,0.0
28128305,-0.23375723,-0.23781149,0.0,0.0
28131310,0.8030055,0.81692624,0.0,0.0
28138215,0.8030055,0.81692624,0.0,0.0
28143306,0.47890255,0.48720846,0.0,0.0
28148303,0.47890255,0.48720846,0.0,0.0
28154303,0.52809507,0.5372526,0.0,0.0
28160305,0.91802937,0.93395025,0.0,0.0
28165281,0.91802937,0.93395025,0.0,0.0
28169319,0.91802937,0.93395025,0.0,0.0
28173386,-0.80957854,-0.8236122,0.0,0.0
28176306,-0.80957854,-0.8236122,0.0,0.0
28180499,-0.3003782,-0.3055877,0.0,0.0
28184389,-0.3003782,-0.3055877,0.0,0.0
28189306,-0.3003782,-0.3055877,0.0,0.0
28193306,-1.0088412,-1.0263252,0.0,0.0
28196304,-1.0088412,-1.0263252,0.0,0.0
28201315,-0.82789874,-0.8422486,0.0,0.0
28204316,-0.82789874,-0.8422486,0.0,0.0
28208310,-0.82789874,-0.8422486,0.0,0.0
28216306,0.9269472,0.9430115,0.0,0.0
28220306,-0.21406382,-0.21777523,0.0,0.0
28224309,-0.21406382,-0.21777523,0.0,0.0
28232233,0.5444145,0.5538562,0.0,0.0
28236307,0.5444145,0.5538562,0.0,0.0
28244318,-0.09008341,-0.091644704,0.0,0.0
28249306,-0.09008341,-0.091644704,0.0,0.0
28253313,-0.7432559,-0.75614446,0.0,0.0
28258310,-0.7432559,-0.75614446,0.0,0.0
28261305,1.016834,1.0344596,0.0,0.0
28267980,1.016834,1.0344596,0.0,0.0
28274309,-0.9938292,-1.0110599,0.0,0.0
28277333,-0.9938292,-1.0110599,0.0,0.0
28281300,-0.7354835,-0.74822956,0.0,0.0
28287423,-0.7354835,-0.74822956,0.0,0.0
28293318,1.0296155,1.0474672,0.0,0.0
28297345,1.0296155,1.0474672,0.0,0.0
28302326,-0.8495794,-0.86430824,0.0,0.0
28306308,-0.8495794,-0.86430824,0.0,0.0
28309383,-0.8495794,-0.86430824,0.0,0.0
28313306,0.93442196,0.9506173,0.0,0.0
28317507,0.93442196,0.9506173,0.0,0.0
28322384,0.5718125,0.58172315,0.0,0.0
28326300,0.5718125,0.58172315,0.0,0.0
28329300,0.5718125,0.58172315,0.0,0.0
28334309,0.59782743,0.6081889,0.0,0.0
28337363,0.59782743,0.6081889,0.0,0.0
28341305,0.5024155,0.511128,0.0,0.0
28344389,0.5024155,0.511128,0.0,0.0
28349315,0.5024155,0.511128,0.0,0.0
28353382,-0.5753742,-0.58534825,0.0,0.0
28357340,-0.5753742,-0.58534825,0.0,0.0
28363299,1.0060953,1.0235437,0.0,0.0
28366316,1.0060953,1.0235437,0.0,0.0
28369306,1.0060953,1.0235437,0.0,0.0
28373313,-1.0202782,-1.037964,0.0,0.0
28378300,-1.0202782,-1.037964,0.0,0.0
28382326,-0.44549087,-0.45321396,0.0,0.0
28386386,-0.44549087,-0.45321396,0.0,0.0
28390307,0.9679155,0.9846998,0.0,0.0
28394305,0.9679155,0.9846998,0.0,0.0
28398309,0.9679155,0.9846998,0.0,0.0
28403315,-0.7987204,-0.81256837,0.0,0.0
28406491,-0.7987204,-0.81256837,0.0,0.0
28410307,0.7163208,0.7287354,0.0,0.0
28414307,0.7163208,0.7287354,0.0,0.0
28418300,0.7163208,0.7287354,0.0,0.0
28426311,0.6489138,0.6601603,0.0,0.0
28430385,1.0002915,1.0176389,0.0,0.0
28435321,1.0002915,1.0176389,0.0,0.0
28438706,1.0002915,1.0176389,0.0,0.0
28443305,0.79814005,0.8119753,0.0,0.0
28450848,0.94283134,0.9591823,0.0,0.0
28457347,0.94283134,0.9591823,0.0,0.0
28460306,0.94283134,0.9591823,0.0,0.0
28463411,0.5883625,0.5985616,0.0,0.0
28467354,0.5883625,0.5985616,0.0,0.0
28472332,0.6738176,0.6854973,0.0,0.0
28476308,0.6738176,0.6854973,0.0,0.0
28479302,0.6738176,0.6854973,0.0,0.0
28485382,0.8247653,0.83906984,0.0,0.0
28488315,0.8247653,0.83906984,0.0,0.0
28491309,-0.9345418,-0.95074046,0.0,0.0
28495300,-0.9345418,-0.95074046,0.0,0.0
28499307,-0.9345418,-0.95074046,0.0,0.0
28503322,0.3914233,0.3982102,0.0,0.0
28507447,0.3914233,0.3982102,0.0,0.0
28511306,0.7119927,0.7243336,0.0,0.0
28515306,0.7119927,0.7243336,0.0,0.0
28519312,0.7119927,0.7243336,0.0,0.0
28523322,0.7232466,0.7357832,0.0,0.0
28527123,0.7232466,0.7357832,0.0,0.0
28531314,0.561845,0.5715882,0.0,0.0
28538247,0.561845,0.5715882,0.0,0.0
28545312,-0.8122383,-0.8263235,0.0,0.0
28548299,-0.8122383,-0.8263235,0.0,0.0
28551382,-0.65246344,-0.6637708,0.0,0.0
28556306,-0.65246344,-0.6637708,0.0,0.0
28560306,-0.32986936,-0.33558908,0.0,0.0
28565307,-0.32986936,-0.33558908,0.0,0.0
28569308,-0.32986936,-0.33558908,0.0,0.0
28573466,0.847023,0.86171204,0.0,0.0
28577331,0.847023,0.86171204,0.0,0.0
28581307,0.7173511,0.7297834,0.0,0.0
28586303,0.7173511,0.7297834,0.0,0.0
28589595,0.7173511,0.7297834,0.0,0.0
28594306,-0.47207624,-0.4802605,0.0,0.0
28597335,-0.47207624,-0.4802605,0.0,0.0
28602348,0.7629594,0.77618754,0.0,0.0
28606388,0.7629594,0.77618754,0.0,0.0
28609306,0.7629594,0.77618754,0.0,0.0
