timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
36573091,0.0,0.0,0.0
68410369,0.0,0.0,0.0
68607508,0.0,0.0,0.0
68805803,0.0,0.0,0.0
69018040,0.0,0.0,0.0
69217129,0.0,0.0,0.0
