timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
36713402,36713350,0.008839497,0.0009364819,-0.003008725,-0.0,0.0,0.0,0.0,-1.0
36825362,36825310,-0.0015871985,-0.0009625864,-0.0012302272,-0.0,0.0,0.0,0.0,-1.0
36930244,36930190,0.0081325,-0.009286085,-0.003230399,-0.0,0.0,0.0,0.0,-1.0
37031587,37031533,-0.0009680843,0.004963478,-0.00061120914,-0.0,0.0,0.0,0.0,-1.0
37133391,37133338,-0.0016761535,0.007119732,-0.0022288777,-0.0,0.0,0.0,0.0,-1.0
37233399,37233345,-0.010831835,-0.00078980677,-0.002482416,-0.0,0.0,0.0,0.0,-1.0
37333394,37333340,-0.0024357461,-0.0005008767,-0.00043338537,-0.0,0.0,0.0,0.0,-1.0
37434367,37434309,-0.010347632,0.0010268678,-0.0008201951,-0.0,0.0,0.0,0.0,-1.0
37534577,37534524,0.0058441204,-0.004386087,-0.002740043,-0.0,0.0,0.0,0.0,-1.0
37639400,37639323,-0.00029417762,-0.0068764985,0.0010369048,0.0,0.0,0.0,0.0,-1.0
37740363,37740309,-0.0056468733,-0.0008426597,0.0012883719,0.0,0.0,0.0,0.0,-1.0
37842363,37842309,-0.008962844,-0.012788863,-0.0019643833,0.0,0.0,0.0,0.0,-1.0
37943568,37943514,-0.010370635,0.0044012177,-0.002001748,0.0,0.0,0.0,0.0,-1.0
38044439,38044387,-0.006270123,0.0097108865,0.0016545771,0.0,0.0,0.0,0.0,-1.0
38148413,38148359,0.001234993,0.012061068,-0.0013074217,0.0,0.0,0.0,0.0,-1.0
38248557,38248505,0.0076671094,-0.01474742,-0.00057894195,0.0,0.0,0.0,0.0,-1.0
38856361,38856309,-0.008839594,0.007869491,-0.00046099394,0.0,0.0,0.0,0.0,-1.0
38960362,38960310,0.0105401315,0.004233251,-0.00046888186,0.0,0.0,0.0,0.0,-1.0
39061365,39061312,-0.007866404,-0.0063323723,-0.0012070078,0.0,0.0,0.0,0.0,-1.0
39158409,39158357,0.0029704133,-0.011881921,0.0016249117,0.0,0.0,0.0,0.0,-1.0
39264358,39264305,-0.016647996,-0.0054453947,0.000569045,0.0,0.0,0.0,0.0,-1.0
39365461,39365407,-0.0051725777,-0.0029908293,0.0013415756,0.0,0.0,0.0,0.0,-1.0
39463416,39463361,-0.0017056625,0.005848897,-0.0001245559,0.0,0.0,0.0,0.0,-1.0
39568393,39568340,-0.0007328731,-0.0073474813,0.00059495925,0.0,0.0,0.0,0.0,-1.0
39669363,39669309,0.0079588005,-0.0027561374,0.00092834944,0.0,0.0,0.0,0.0,-1.0
39771363,39771310,-0.002393142,-0.0015861297,-0.00016033828,0.0,0.0,0.0,0.0,-1.0
39872441,39872387,-0.0013079583,-0.008947425,0.00014738992,0.0,0.0,0.0,0.0,-1.0
39972361,39972309,-0.01666118,-0.0010384686,0.0012175766,0.0,0.0,0.0,0.0,-1.0
40072367,40072313,0.009745106,0.013339696,-0.0019497586,0.0,0.0,0.0,0.0,-1.0
40178428,40178354,0.014773635,-0.0015220284,0.0018037502,0.0,0.0,0.0,0.0,-1.0
40279437,40279385,0.017019987,-0.0027559095,0.0017494954,0.0,0.0,0.0,0.0,-1.0
40377361,40377308,-0.0031496799,0.010968658,-0.0016246593,0.0,0.0,0.0,0.0,-1.0
40482363,40482309,-0.0100214835,-0.0073439674,0.0010685384,0.0,0.0,0.0,0.0,-1.0
40583463,40583389,0.008500327,-0.00029934093,-0.000553436,0.0,0.0,0.0,0.0,-1.0
40683648,40683568,0.0100651225,-0.009274149,-0.0011879447,0.0,0.0,0.0,0.0,-1.0
40783455,40783383,0.010236067,0.0021994063,-0.0010563002,0.0,0.0,0.0,0.0,-1.0
40887362,40887308,0.0003173988,0.0021083902,0.0019217862,0.0,0.0,0.0,0.0,-1.0
40989359,40989305,0.0015300096,0.013330101,0.000758795,0.0,0.0,0.0,0.0,-1.0
41090366,41090314,0.002474874,0.0015395889,-0.0006438791,0.0,0.0,0.0,0.0,-1.0
