timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
36710385,0.27793628,-0.03304068,0.472893
36729300,0.2787289,-0.032994892,0.4685132
36731341,0.27654353,-0.034628622,0.46887463
36734328,0.2736151,-0.029998444,0.47482944
36737310,0.28054038,-0.030870285,0.46881843
36740504,0.27485391,-0.03415308,0.47327477
36746319,0.27736115,-0.03386066,0.47538146
36749340,0.28043962,-0.031159664,0.47457135
36753362,0.28036788,-0.032561366,0.47063243
36758328,0.27847746,-0.0338598,0.47360104
36762316,0.27427936,-0.032705173,0.4709572
36765387,0.27642423,-0.034861017,0.46799126
36770303,0.27364105,-0.034765754,0.4744503
36775313,0.27640107,-0.035025466,0.4725822
36778401,0.2805563,-0.037600715,0.47536963
36782303,0.27728775,-0.034235626,0.46771088
36786310,0.2786196,-0.03721071,0.4751323
36790314,0.28039104,-0.03714781,0.4737222
36794310,0.27579945,-0.030215722,0.47517323
36799367,0.2809229,-0.03463684,0.47101915
36802314,0.28022093,-0.03506789,0.4751357
36805322,0.28072044,-0.033047453,0.47246882
36810310,0.2761049,-0.035523985,0.4737098
36818357,0.27578363,-0.030386347,0.47406203
36821303,0.28094095,-0.03682755,0.47332656
36825310,0.2779556,-0.03163039,0.47401038
36830307,0.27916914,-0.03494598,0.47084236
36835323,0.27524215,-0.03210229,0.47394705
36838329,0.27748716,-0.030041508,0.46791676
36842388,0.27840102,-0.034630187,0.47122523
36922260,0.27763894,-0.036554117,0.46898553
36927420,0.27541667,-0.03703908,0.46979868
36930190,0.27859795,-0.03446238,0.46866265
36934317,0.27531138,-0.032232985,0.47169018
36938356,0.27784824,-0.03479286,0.4749464
36943334,0.27994955,-0.03314617,0.47059685
36946322,0.27938116,-0.030670501,0.46768034
36957969,0.28011665,-0.03344469,0.46770662
36963452,0.27994633,-0.031909335,0.46761826
36966323,0.27633023,-0.030710567,0.47266462
36970311,0.27397105,-0.03151415,0.46873537
36975311,0.27907982,-0.033312723,0.469897
36978388,0.27814972,-0.029925741,0.47320086
36982303,0.2784121,-0.035171725,0.4705247
