timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
36713381,36713350,-0.0058911657,0.0032217447,0.007715057
36749383,36749340,-0.002819814,-0.001002043,0.0049910294
36770337,36770303,-0.009611304,-0.004330097,-0.00624582
36790345,36790314,0.009201304,0.008754804,0.0028399564
36814348,36814314,-0.0003272574,0.0039885594,0.006443341
36835356,36835323,0.0009651667,0.00071248534,0.009984434
36842419,36842388,-0.0044744494,0.009764289,0.00043907113
36922312,36922260,0.0003809337,-0.0070264526,0.0019998038
36943365,36943334,0.000639495,0.008224163,0.0044702794
36963485,36963452,0.003926287,0.0013744595,-0.008918214
36982334,36982303,-0.007555603,0.008396073,-0.008208786
37007429,37007396,0.006726075,0.0011233274,0.0028140978
37028381,37028346,-0.009733885,0.005073839,0.003980511
37046968,37046935,-0.0020323757,-0.009093502,0.002779074
37068378,37068346,0.009534355,0.0063461396,0.0025530085
37088365,37088334,-0.00767732,-0.0017978107,-0.0018169341
37110344,37110310,0.009020594,0.0038599677,0.008249251
37133370,37133338,0.004408388,-0.0010826951,0.0029714548
37150418,37150386,-0.0025259047,0.0023485578,-0.00291546
37173372,37173339,-0.009550035,0.0022240835,-0.0011499972
37195340,37195309,0.008817097,-0.00011320731,-0.0047512534
37216419,37216388,-0.00066288555,-0.0051290183,-0.0023671393
37237336,37237303,-0.009036593,0.008870792,-0.006734205
37258385,37258352,0.0022503796,0.0069013895,0.00128616
37278388,37278356,-0.0041915,0.0073417663,-0.00094910234
37299341,37299309,0.007533457,-0.003481757,-0.003764928
37322340,37322307,0.0031591188,-0.004805803,-0.0061635
37344335,37344303,-0.009389522,-0.00783041,0.0025501216
37365342,37365309,-0.004359632,-0.0028015156,-0.00646475
37386344,37386310,0.0023989358,-0.0076244324,0.009248583
37405342,37405310,0.0021709553,-0.0040141754,0.0052159294
37430335,37430303,-0.0075128023,-2.2562286e-05,0.0024234476
37450365,37450319,0.004511164,-0.0025320107,-0.0045574107
37470342,37470309,0.002294777,-0.006825271,0.000794784
37491420,37491389,-0.0056783743,-0.00014676746,0.00787674
37512342,37512311,-0.009251563,0.0037917036,-0.0037548419
37534556,37534524,-0.0013983748,-0.0016398723,0.0052732825
37553364,37553331,-0.0003001608,-0.0049283276,-0.00015918569
37577336,37577303,-0.0067213825,0.0067300918,-0.002444367
37592385,37592352,-0.00062480255,-0.003531759,0.0032536616
37619334,37619303,0.0056920666,0.004212098,0.0040907217
37639369,37639323,-0.0015231791,0.00090488244,-0.0051281475
37660340,37660307,0.001633986,0.0073667974,0.0071532
37679363,37679322,-0.005862186,-0.0060014674,0.0015946485
37703546,37703512,-0.0068513914,0.009559731,0.0098513
37720352,37720319,0.008615195,-0.0072142305,-0.0026809422
37744335,37744304,0.0015698075,0.0073880125,0.006403437
37764343,37764310,0.0010759807,-0.008309592,-0.0068054423
37785342,37785309,-0.0020895891,-0.002653592,0.007365917
37804341,37804309,-0.003885986,-0.001469795,-0.009395665
37825344,37825311,0.002904837,-0.008339587,-0.0035753942
37847342,37847310,-0.0041197916,-0.0050861943,-0.0022776765
37869340,37869306,0.0059086597,0.0073257806,-0.007063045
37891346,37891314,4.663332e-06,-0.009468948,0.005730518
37911368,37911324,-0.009634866,0.00246795,0.0004364738
37932354,37932322,-0.00760213,-0.006137452,-0.005079436
37952336,37952303,-0.003517332,0.00035757408,-0.0065906104
37976346,37976310,0.003019047,-0.0098046735,0.00083704194
37995371,37995322,-0.009484324,-0.0033254551,0.008330345
38015341,38015309,0.007707916,0.0024075226,-0.009296001
38037345,38037312,-0.005517529,0.0049700616,0.004616942
38059340,38059309,0.007402669,0.005044368,-0.0009387486
38078692,38078655,0.009918973,0.00849916,0.00451896
38099418,38099387,0.005957932,-0.008785005,-0.00097534363
38123383,38123350,0.0020737664,-0.0020436246,-0.0021048314
38139344,38139310,-0.00017481054,0.0025118024,-0.007948824
38163387,38163354,0.0059171347,-0.002458517,0.0062495694
38184371,38184329,-0.00053296576,0.0058964426,0.005338406
38205342,38205309,0.008277479,-0.005139862,-0.0057584457
38224340,38224309,0.0048677265,-0.0016603973,0.0038148023
38248536,38248505,-0.0023401205,0.0050254036,0.002656516
38856341,38856309,0.007381252,-0.004638975,0.002306275
38879340,38879309,-0.006092861,-0.003359311,0.0084009245
38899362,38899319,-0.00017598706,-0.008950536,0.0030412497
38920342,38920310,0.0061508156,0.0008370698,-0.0015949749
38940337,38940303,0.004193725,0.0029551873,0.0017598753
38960341,38960310,-0.007758478,-0.0053669177,0.0023185122
38983384,38983352,0.004748858,0.0019078904,0.0014546693
39004344,39004311,0.0017295021,0.0039019717,-0.0075779664
39024430,39024398,0.00020194045,-0.008236858,-0.0076869153
39044365,39044319,-0.0057273004,0.0012275937,0.0034481795
39068472,39068440,-0.0040317853,-0.006216661,0.008169569
39089345,39089312,0.003970274,-0.001425714,0.009316957
39109335,39109303,-0.009570491,0.008122421,-0.0019250489
39130418,39130324,-0.0007146232,0.0038018797,-0.0053211786
39150338,39150306,-0.0077288477,-0.0006594306,-0.008137083
39172344,39172312,0.00023952682,-0.00037961625,0.009892127
39191343,39191310,0.007394757,0.0011730826,0.0094506005
39215339,39215306,0.00025079746,0.008329483,0.0021267573
39235350,39235318,-0.006872232,-0.006729813,0.004199014
39257344,39257312,0.0041719493,0.007533369,-0.008252704
39277439,39277393,-0.0049965833,0.0071955244,0.0056945486
39299456,39299423,-0.007074374,-0.0067214435,-0.0014651829
39320341,39320309,0.009715845,-0.008028286,0.002586424
39339365,39339319,0.0038268552,0.0030065014,-0.0067978427
