timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,health_flags,timeout_flags
36713350,0.99999934,-0.00023103927,-0.0004992864,0.0010237631,0.018735467,-0.017513096,-0.019871416,0.007992709,-0.061787896,-0.023169544,5.572744e-07,1.6498304e-06,-2.1909455e-06,-2.358056e-05,4.7801896e-05,9.407252e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.8279782e-09,7.0639806e-05,0.02863998,6.1906524e-09,6.330335e-05,6.330326e-05,0.0001871075,0.022154177,0.022154156,0.005675976,0.024000073,0.024000075,0.033164386,2.0897122e-10,2.0896676e-10,2.3524356e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21908936,0.18211092,0.0007212913,0.030302363,0.010279711,0.0020281344,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
36927420,0.9999993,6.6318295e-05,-0.0005597811,0.0011074613,0.020744326,-0.013070493,-0.014669935,0.007986469,-0.0610192,-0.02265882,1.6660924e-07,1.7900995e-06,-2.1315448e-06,-2.358056e-05,4.7801896e-05,9.407252e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.7081415e-09,7.3753356e-05,0.039116554,6.260859e-09,5.738012e-05,5.738005e-05,0.0001842796,0.023192232,0.023192214,0.005277417,0.023188416,0.02318842,0.032637298,1.8738967e-10,1.8738555e-10,2.2437616e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21535282,0.18065795,0.0036106987,0.02363706,0.011443073,0.00046113983,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
37125306,0.9999991,0.0003919907,-0.00031112833,0.0012179979,0.01711248,-0.010730105,-0.004154471,0.006258822,-0.057239544,-0.019373897,-2.4291396e-07,1.2204775e-06,-2.1279327e-06,-2.358056e-05,4.7801896e-05,9.407252e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.5453601e-09,6.823597e-05,0.02984436,6.3647363e-09,5.0269955e-05,5.0269922e-05,0.000186978,0.026207466,0.026207436,0.0049837483,0.022884136,0.02288414,0.033007476,1.6849974e-10,1.68496e-10,2.1622475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21393521,0.18167959,0.0039725136,0.06507433,0.0013774959,0.000777708,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
37329303,0.9999989,0.00056304864,-5.99367e-05,0.0013660851,0.012578544,-0.002035832,-0.00919597,-0.0018056916,-0.050927095,-0.023188129,-5.3844906e-07,8.5843413e-07,-1.7829439e-06,-2.358056e-05,4.7801896e-05,9.407252e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.4193883e-09,6.359073e-05,0.023293696,6.57511e-09,4.312462e-05,4.3124583e-05,0.00018676509,0.027052263,0.0270523,0.0046820943,0.0236967,0.023696704,0.032921072,1.5386593e-10,1.5386246e-10,2.04837e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21770026,0.18144165,0.0007890426,0.007017153,0.026853068,0.0031392514,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
37534524,0.9999988,0.00040374557,0.00043330627,0.0014242645,0.00013345199,-0.008120902,-0.012421641,-0.0137898205,-0.058503643,-0.025482694,-3.0825782e-07,3.4277448e-07,-1.7561205e-06,-2.358056e-05,4.7801896e-05,9.407252e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.2266856e-09,5.806647e-05,0.017926926,6.6427357e-09,3.648052e-05,3.6480422e-05,0.00018621905,0.026840702,0.026840724,0.0044056815,0.024005964,0.024005968,0.032584034,1.4286368e-10,1.4286043e-10,1.9387119e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21911626,0.18051048,0.0041107456,0.002703671,0.022191925,0.004332757,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
37735323,0.99999857,0.0007029562,0.0004817167,0.0015075647,-0.0034268482,0.0040532257,-0.021625789,-0.015172302,-0.052407578,-0.027614538,-5.7786076e-07,2.7994193e-07,-1.9652466e-06,-2.358056e-05,4.7801896e-05,9.407252e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.2883576e-09,5.9823054e-05,0.016850412,6.6653025e-09,3.0572846e-05,3.0572763e-05,0.00018702695,0.02581182,0.025811868,0.0041954033,0.023864651,0.023864657,0.03258293,1.348163e-10,1.3481324e-10,1.8542351e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21847038,0.18050742,0.002538402,0.030234395,0.021934034,0.005786825,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
37940310,0.9999986,0.0006408561,0.00039721775,0.0014812101,-0.0036709358,0.0020317994,-0.016593574,-0.015404233,-0.05727786,-0.02707187,-4.5732037e-07,2.8460803e-07,-1.9690046e-06,-2.358056e-05,4.7801896e-05,9.407252e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.2528526e-09,5.829522e-05,0.0147147225,6.6560064e-09,2.5517826e-05,2.5517771e-05,0.0001856481,0.024605872,0.024605922,0.004020263,0.02382519,0.023825193,0.03238756,1.290085e-10,1.290056e-10,1.7633138e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21828967,0.17996544,0.0031066872,0.04843453,0.018747196,0.0013132639,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
38145314,0.9999986,0.00064220006,0.00047833932,0.0014844874,-0.005614755,0.004601456,-0.013109386,-0.016981224,-0.06147068,-0.03213026,-3.9102113e-07,2.3094702e-07,-2.2917216e-06,-2.3407823e-05,4.7590183e-05,9.4129835e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.1832352e-09,5.581986e-05,0.013837858,6.5594423e-09,2.1378584e-05,2.1378532e-05,0.00018312602,0.024139388,0.024139414,0.003885636,0.02422299,0.024223002,0.03211711,1.2485955e-10,1.2485675e-10,1.6675459e-09,1.1034288e-06,1.1034299e-06,5.000063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.2201045,0.17921247,0.0013756151,0.008704801,0.020234907,0.0021100887,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
38960310,0.9999984,0.000501953,0.000347426,0.0017153443,-0.00059080217,0.0032184387,-0.016537393,-0.014411586,-0.056559086,-0.033970203,-3.9269378e-07,2.949645e-07,-2.6524167e-06,-2.4553705e-05,6.1806204e-05,9.07956e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.055503e-09,5.1482217e-05,0.010759566,6.646616e-09,1.2019216e-05,1.2019149e-05,0.00017498311,0.025078073,0.025078086,0.0040436657,0.024440559,0.024440568,0.0313572,1.1731464e-10,1.1731206e-10,1.3606817e-09,9.997789e-07,9.9978e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22109076,0.17707963,0.013519741,0.026190415,0.024143653,0.002531448,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
39158357,0.9999984,0.0005899087,0.00040779685,0.0016537982,-0.00078564783,0.0137873655,-0.011310714,-0.01714632,-0.044987615,-0.0302059,-4.981775e-07,2.668133e-07,-2.475249e-06,-3.428036e-05,4.069968e-05,8.586856e-05,0.27798724,-0.03365421,0.4731511,0.0,0.0,0.0,0.0,0.0,1.115132e-09,5.2672127e-05,0.010638159,6.6700188e-09,1.1137658e-05,1.113756e-05,0.00017295484,0.024856407,0.02485641,0.004193605,0.024450779,0.024450786,0.03122899,1.16639e-10,1.1663648e-10,1.296244e-09,9.488195e-07,9.488207e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22113699,0.17671725,0.0010227566,0.012804204,0.023703521,0.0027805106,0.0,0.0,0.0,-0.004059,0,0,0,831,24,0,0,0,0,0,0
