timestamp,load,ram_usage
36357423,0.4041286,0.70646906
37357454,0.54721117,0.77205986
39357426,0.53803414,0.77469176
40357423,0.5460056,0.77469176
41357424,0.54266644,0.77469176
42357460,0.5457121,0.77469176
43357457,0.5481874,0.77469176
44357738,0.5455767,0.77469176
45357430,0.5517895,0.77469176
46357453,0.5430347,0.77469176
47357611,0.54982424,0.77469176
48357423,0.54484844,0.77469176
49357610,0.54353637,0.77469176
50357424,0.5422143,0.77469176
51357786,0.5464667,0.77469176
52357432,0.5432823,0.77469176
53357423,0.54452145,0.77469176
54357423,0.54389596,0.77469176
56357443,0.506622,0.77469176
57357423,0.55406445,0.77469176
58357775,0.54481375,0.77469176
59357423,0.54781884,0.77469176
60357460,0.54120797,0.77469176
61357425,0.43317914,0.77469176
62357423,0.35714573,0.77469176
63357420,0.36063743,0.77469176
64357429,0.3559118,0.77469176
65357430,0.348077,0.77469176
66357423,0.34484142,0.77469176
67357580,0.33888042,0.77469176
68357420,0.3395747,0.77469176
69357423,0.32635337,0.77469176
