timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
36713350,-0.005826651,0.0034127429,0.007461415,2965,-2965,-0.05616094,0.004865437,-9.774172,3045
36730314,-0.007925847,0.0066701057,0.005474926,1014,-1014,0.0070092417,0.028464746,-9.614478,15950
36731921,-0.004283045,-0.0010409108,0.008656312,580,-580,-0.08294843,-0.05571339,-9.694341,1027
36737310,0.008034176,-0.009125535,0.0026988878,2982,-2982,0.012803774,0.09607156,-9.786082,2407
36740504,-0.002242874,-0.0018301326,-0.001622411,3194,-3194,-0.006962437,0.074729726,-9.916065,2982
36746319,0.0040172087,0.0009626467,-0.007860729,5815,-5815,-0.017197277,0.055789575,-9.818184,3194
36749340,-0.0027755692,-0.000797039,0.00473874,3021,-3021,-0.034651518,0.055359747,-9.847864,5815
36753362,-0.0011344332,0.0058716414,0.00047488237,4022,-4022,0.011922485,0.031243687,-9.8848,3021
36758328,-0.006419453,0.004680629,0.0013480409,4966,-4966,-0.011093191,-0.019896388,-9.760102,4022
36762316,0.00825617,0.007333597,-0.0034761103,3988,-3988,-0.04325984,0.0014019093,-9.661036,4966
36765387,0.0014437753,-0.0042291256,-0.002986169,3071,-3071,-0.0681538,-0.038110368,-9.852798,3988
36770303,-0.009566636,-0.0041231224,-0.006492854,4916,-4916,-0.060864314,0.07907602,-9.615958,3071
36775313,-0.0064481464,0.0026799338,-0.0053995466,5010,-5010,-0.09709731,-0.024189258,-9.666166,4916
36778401,-0.003939109,-0.005766631,-0.0057558413,3088,-3088,0.085599214,0.051136788,-9.678267,5010
36782303,-0.0046014315,0.00023466746,0.0015735215,3902,-3902,-0.026787288,-0.046337456,-9.658112,3088
36786310,0.0037433547,0.0040559783,0.0061763246,4007,-4007,-0.013966419,0.0063746884,-9.914987,3902
36790314,0.00924539,0.0089590745,0.0025917725,4004,-4004,0.06639673,-0.06061671,-9.602328,4007
36794310,0.0072681247,-0.0048333993,-7.842241e-05,3996,-3996,0.072953604,-0.051006187,-9.964786,4004
36799367,-0.004631201,0.005057074,0.0019545006,5057,-5057,-0.06872967,-0.06100386,-9.774777,3996
36802314,0.0021503565,0.0070072394,0.005424611,2947,-2947,0.060396306,-0.09190747,-9.909508,5057
36805322,0.0010422514,-0.009324212,-0.00856984,3008,-3008,0.09511351,-0.015114068,-9.863317,2947
36810310,-0.0028806229,0.007970021,0.006695265,4988,-4988,-0.027228303,-0.022139547,-9.994061,3008
36814314,-0.00030807545,0.004194651,0.006195395,4004,-4004,-0.026082823,-0.09938807,-9.814389,4988
36821303,0.009261007,-0.0040091304,-0.0050943564,2946,-2946,0.07597292,0.022954589,-9.769732,4043
36825310,0.009757662,-0.0014544552,-0.0008468331,4007,-4007,0.071384236,-0.061908063,-9.70846,2946
36830307,-0.0029701325,-0.0050288024,0.0072761197,4997,-4997,-0.04512648,-0.08878502,-9.708407,4007
36835323,0.0009843495,0.00091859535,0.009740672,5016,-5016,-0.040745083,-0.009880848,-9.633357,4997
36838329,0.0053498866,0.00991432,0.0005997617,3006,-3006,-0.0025854206,-0.06742331,-9.85634,5016
36842388,-0.004455263,0.00997044,0.00019526093,4059,-4059,0.066867605,0.012511687,-9.982526,3006
36842388,-0.004455263,0.00997044,0.00019526093,4059,0,0.04378283,0.08393649,-9.943246,4059
36922260,0.00040012464,-0.0068202685,0.0017505751,79872,-79872,0.04378283,0.08393649,-9.943246,4059
36925467,0.004894737,-0.0082526645,0.0019167224,3207,-3207,0.05801642,-0.07944983,-9.75454,79872
36930190,-0.0008729396,0.0007074781,0.008669616,2770,-2770,0.09284028,0.09138442,-9.943641,1953
36934317,0.008504032,-0.009415733,-0.009764951,4127,-4127,-0.095093034,-0.06050028,-9.643625,2770
36938356,0.007262666,0.009781354,0.00047555743,4039,-4039,-0.028585196,-0.028215047,-9.631269,4127
36943334,0.0006586978,0.008430484,0.004224605,4978,-4978,-0.031377774,-0.010295463,-9.9782715,4039
36946322,-0.009265949,-0.008858044,0.0029373108,2988,-2988,-0.075738974,0.074246794,-9.726656,4978
36957969,-0.0062257424,-0.00054491695,0.009459799,11647,-11647,0.055040546,0.06591483,-9.940559,2988
36963452,0.003945483,0.001580736,-0.009153091,5483,-5483,0.0022216828,0.011964877,-9.61115,11647
36966323,0.0070541776,0.0030660415,-0.0082262885,2871,-2871,-0.06017547,0.09368934,-9.822344,5483
36970311,-0.00043683444,-0.009039354,0.00077527924,3988,-3988,-0.07754007,0.09173044,-9.944582,2871
36975311,-0.0018765399,-0.0044115297,-0.009881968,5000,-5000,-0.015984569,-0.08647404,-9.80995,3988
36978388,0.0009932604,-0.004580928,-0.00623547,3077,-3077,-0.052654065,0.030807294,-9.853986,5000
36982303,-0.007536206,0.0086045135,-0.008445219,3915,-3915,0.04314078,-0.021809533,-9.967543,3077
36989320,0.009324612,-0.0005031805,0.003269269,7017,-7017,0.068731405,0.078191094,-9.886236,3915
36992303,-0.0012501436,0.0030458472,0.0066018514,2983,-2983,0.09752691,0.088749,-9.618355,7017
36995303,0.0088364165,-0.008448013,-0.0026842358,3000,-3000,-0.065288335,0.0044595324,-9.719548,2983
36998329,-0.0063529075,-0.0057620266,0.0060502803,3026,-3026,0.09896972,-0.04863897,-9.682485,3000
37004320,-0.0061874967,0.0013054878,-0.004443234,5991,-5991,-0.015957817,-0.07518458,-9.946925,3026
37007396,0.0067456956,0.0013341444,0.0025652603,3076,-3076,-0.05831528,0.053985912,-9.653409,5991
37011309,-0.005097171,0.002965465,-0.005669156,3913,-3913,0.095097415,-0.058743272,-9.677074,3076
37015317,-0.003438616,-0.0003672907,0.007850964,4008,-4008,-0.09772954,-0.09816709,-9.824127,3913
37020303,0.0071822833,0.0069452203,-0.00885739,4986,-4986,-0.00963487,-0.07672931,-9.75644,4008
37023332,-0.008685054,0.00030256945,0.006142901,3029,-3029,0.066731036,0.010483469,-9.7213545,4986
37031533,-0.0074417945,0.0012603787,-0.0041817334,3187,-3187,0.07772294,0.035836704,-9.609837,5014
