timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
36573876,40.154030352336115,116.25936831077817,1.0197065,0.00581951,-0.050076667,-0.041919712,0.0024799213,1,1,0
68705414,40.1540217544263,116.25935974270652,-0.32869273,-0.9502244,-0.7782583,1.3064795,-0.9017914,1,1,0
