timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
27983606,1689690213542000,401540307,1162593687,1139,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.02,0.01,0.0,0,nan,nan,3,1,15
28091149,1689690213648000,401540302,1162593687,1034,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.04,-0.049999997,0.0,0,nan,nan,3,1,15
28190402,1689690213755000,401540306,1162593689,918,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,-0.03,0.099999994,0.0,0,nan,nan,3,1,15
28296951,1689690213862000,401540302,1162593679,1084,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.03,-0.04,0.03,0.0,0,nan,nan,3,1,15
28401386,1689690213967000,401540304,1162593686,1065,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.03,0.0,0.0,0,nan,nan,3,1,15
28508136,1689690214074000,401540306,1162593679,1100,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,0.01,0.01,0.0,0,nan,nan,3,1,15
28615126,1689690214181000,401540297,1162593681,1103,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-0.03,0.0,0,nan,nan,3,1,15
28721521,1689690214287000,401540300,1162593679,931,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,0.02,-0.04,0.0,0,nan,nan,3,1,15
28826889,1689690214392000,401540299,1162593685,997,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.01,0.04,0.0,0,nan,nan,3,1,15
28932707,1689690214498000,401540303,1162593677,968,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-0.04,0.0,0,nan,nan,3,1,15
29038393,1689690214604000,401540298,1162593682,1008,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.0,-0.03,-0.06,0.0,0,nan,nan,3,1,15
29145089,1689690214711000,401540302,1162593676,1024,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,-0.01,-0.049999997,0.0,0,nan,nan,3,1,15
29251997,1689690214817000,401540302,1162593678,1028,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.0,0.0,0,nan,nan,3,1,15
29357898,1689690214923000,401540307,1162593682,1111,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.0,0.049999997,-0.08,0.0,0,nan,nan,3,1,15
29463023,1689690215028000,401540297,1162593685,909,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,0.03,0.0,0,nan,nan,3,1,15
29568797,1689690215135000,401540303,1162593681,1079,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-0.06,0.0,0,nan,nan,3,1,15
29674890,1689690215241000,401540305,1162593687,1016,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.02,0.08,0.0,0,nan,nan,3,1,15
29783532,1689690215348000,401540300,1162593685,960,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.04,0.01,0.0,0,nan,nan,3,1,15
29890597,1689690215456000,401540307,1162593678,1102,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.03,-0.089999996,0.0,0,nan,nan,3,1,15
29998616,1689690215565000,401540300,1162593677,933,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,-0.01,-0.049999997,0.0,0,nan,nan,3,1,15
30106207,1689690215671000,401540303,1162593685,907,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,0.049999997,0.0,0,nan,nan,3,1,15
30211394,1689690215777000,401540299,1162593682,925,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.01,0.0,0.0,0,nan,nan,3,1,15
30318165,1689690215884000,401540303,1162593683,1088,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,-0.02,0.06,0.0,0,nan,nan,3,1,15
30424155,1689690215989000,401540299,1162593679,1115,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,-0.02,0.0,0,nan,nan,3,1,15
30533413,1689690216098000,401540303,1162593681,1011,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.01,0.0,0.0,0,nan,nan,3,1,15
