timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
28066643,21685565,40.1540302,116.2593686,-0.012186092,-0.019742236,-0.025661724,-0.0011213684,-0.001123939,0.0,-0.00955633,0.0053223204,-0.004339032,-0.005766484,-0.023239685,0.024730261,-0.06753964,-0.06906731,-0.10723373,0.15850964,0.0016383553,1.095683,0.16315235,0.004339032,0.223801,0.2241392,0.19976704,0.08779281,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28190571,21685565,40.1540302,116.2593686,-0.013018459,-0.019751798,-0.02217202,-0.0011213684,-0.001123939,0.0,-0.009183502,-0.00084850733,0.006103969,0.008542904,-0.023239685,0.024730261,-0.06753964,0.024207795,-0.08242754,0.1321876,0.0013548444,1.095683,0.15966265,-0.006103969,0.21145537,0.22191246,0.18876043,0.08551493,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28279400,21685565,40.1540302,116.2593686,-0.011244391,-0.01969695,-0.018767225,-0.0011213684,-0.001123939,0.0,-0.00521242,-0.0015853047,0.009813189,0.014551208,-0.023239685,0.024730261,-0.06753964,0.037823815,-0.07560042,-0.1782205,0.0010959613,1.095683,0.15625785,-0.009813189,0.22341616,0.22231533,0.19832408,0.087059125,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28386950,21685565,40.1540302,116.2593686,-0.00835469,-0.019957623,-0.01687965,-0.0011213684,-0.001123939,0.0,-0.0018032872,-0.0065581454,0.008142438,0.013267121,-0.023239685,0.024730261,-0.06753964,-0.01255364,-0.04603067,0.05332331,0.0010904067,1.095683,0.15437028,-0.008142438,0.22212766,0.22105889,0.19964916,0.08558207,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28492722,21685565,40.1540302,116.2593686,-0.0029979786,-0.02026287,-0.011966818,-0.0011213684,-0.001123939,0.0,0.003287036,-0.012866674,0.015120421,0.023149842,-0.023239685,0.024730261,-0.06753964,-0.02869103,0.046618618,-0.17228664,0.001028283,1.095683,0.14945745,-0.015120421,0.22140327,0.22133002,0.20204562,0.084104985,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28584455,21685565,40.1540302,116.2593686,0.0014122699,-0.023068853,-0.008051639,-0.0011213684,-0.001123939,0.0,0.003999486,-0.0144408755,0.012001762,0.021652646,-0.023239685,0.024730261,-0.06753964,-0.070682146,-0.006831032,-0.13493271,0.0014433376,1.095683,0.14554226,-0.012001762,0.21949027,0.22113617,0.20244679,0.08270856,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28691747,21685565,40.1540302,116.2593686,0.0059482665,-0.02619919,-0.0037394464,-0.0011213684,-0.001123939,0.0,0.0049434705,-0.021609949,0.017809357,0.028818307,-0.023239685,0.024730261,-0.06753964,-0.0030084043,0.0057502855,0.10032657,0.0010933174,1.095683,0.14123008,-0.017809357,0.21993674,0.22040685,0.20596957,0.081497066,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28781736,21685565,40.1540302,116.2593686,0.010792939,-0.029510517,0.00028187977,-0.0011213684,-0.001123939,0.0,0.00585365,-0.022155832,0.024924615,0.036527015,-0.023239685,0.024730261,-0.06753964,-0.013032704,0.07625063,-0.074283935,0.001156495,1.095683,0.13720874,-0.024924615,0.21767005,0.22008444,0.20662042,0.08036029,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28902446,21685565,40.1540302,116.2593686,0.014080886,-0.033548806,0.005189316,-0.0011213684,-0.001123939,0.0,0.0064481385,-0.023715332,0.0324754,0.04312663,-0.023239685,0.024730261,-0.06753964,-0.056668516,-0.09795494,-0.08656511,0.0012251132,1.095683,0.13230132,-0.0324754,0.21925844,0.21969983,0.21122389,0.07935116,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
28993205,21685565,40.1540302,116.2593686,0.014261014,-0.03643218,0.0075643132,-0.0011213684,-0.001123939,0.0,0.004414058,-0.024565365,0.0335383,0.042433497,-0.023239685,0.024730261,-0.06753964,0.057838805,-0.085982576,0.11510576,0.0015385043,1.095683,0.12992632,-0.0335383,0.21796122,0.21839441,0.21025907,0.07822732,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
