timestamp,load,ram_usage
27486453,0.27065957,0.70646906
28486409,0.36451536,0.77205986
29486412,0.3395043,0.77469176
30486496,0.33545315,0.77469176
31486412,0.3348481,0.77469176
32486412,0.33938497,0.77469176
33486416,0.33524966,0.77469176
34486412,0.33360535,0.77469176
35486412,0.335302,0.77469176
36486412,0.33437234,0.77469176
37486412,0.33769602,0.77469176
38486412,0.3326413,0.77469176
39486410,0.334224,0.77469176
40486412,0.33445734,0.77469176
41486419,0.33570498,0.77469176
42486412,0.33348733,0.77469176
43486417,0.336282,0.77469176
44486410,0.33345467,0.77469176
45486429,0.33758497,0.77469176
46486412,0.33743167,0.77469176
47486412,0.336666,0.77469176
48486417,0.33599436,0.77469176
49486412,0.334459,0.77469176
51486412,0.32478434,0.77469176
52486413,0.336577,0.77469176
53486411,0.33277667,0.77469176
54486416,0.353589,0.77469176
55487895,0.35422766,0.77469176
56486412,0.35156435,0.77469176
57486412,0.35430133,0.77469176
58486892,0.35085428,0.77469176
59486412,0.3558718,0.77469176
60486926,0.3507341,0.77469176
61486410,0.3486995,0.77469176
62486410,0.353108,0.77469176
63486411,0.35168266,0.77469176
64486410,0.3540697,0.77469176
65486412,0.34797633,0.77469176
66486445,0.35720587,0.77469176
67486412,0.34961843,0.77469176
68486412,0.352584,0.77469176
69486412,0.35318798,0.77469176
70486413,0.35418397,0.77469176
71486410,0.3468774,0.77469176
72486412,0.3531903,0.77469176
73486832,0.3350073,0.77469176
