timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
28066643,-0.006350429,-0.0024597694,-0.0049450314,13715,-13715,-0.06194213,-0.09433281,-9.654609,12376
28091309,-0.0055218763,0.00922922,-0.0019027393,24666,-24666,0.081082955,0.047319062,-9.981151,13715
28099296,-0.0046537276,-0.002295859,0.008697641,7987,-7987,0.044930276,-0.044769138,-9.627075,24666
28113683,-0.0047872197,0.0023067724,0.0025914852,14387,-14387,0.09044387,0.004050577,-9.909069,7987
28130324,-0.0093675405,0.004916975,-0.004474805,16641,-16641,-0.050206773,-0.059266128,-9.726689,14387
28143781,-0.00086608843,0.009465037,0.006354163,13457,-13457,-0.017801795,-0.085930414,-9.69799,16641
28159065,0.0059232702,-0.0030245238,-0.008249071,15284,-15284,-0.075963184,0.0039394484,-9.711307,13457
28174086,0.004356841,0.009348018,-0.0073296586,15021,-15021,-0.019675108,-0.08183317,-9.784395,15284
28190571,0.004356841,0.009348018,-0.0073296586,16485,-16485,0.038104344,-0.06955376,-9.680487,15021
28203739,0.003082541,0.0032727523,-0.008658249,13168,-13168,0.038104344,-0.06955376,-9.680487,16485
28220347,0.0032790187,0.0043384866,0.006997578,16608,-16608,0.08013791,0.004058588,-9.864939,13168
28234636,-0.006477848,0.0030992555,0.0025725414,14289,-14289,0.07842194,9.692185e-05,-9.687199,16608
28248914,-0.0053912797,-0.009047209,-0.0030531432,14278,-14278,0.004121129,0.06053722,-9.847418,14289
28264407,0.0005693956,-0.0019033857,-0.008774729,15493,-15493,-0.0422187,0.09375479,-9.66981,14278
28279400,0.0005693956,-0.0019033857,-0.008774729,14993,-14993,0.050957188,-0.062499702,-9.990688,15493
28297094,-0.0031804612,0.0012186655,0.0039502564,17694,-17694,0.050957188,-0.062499702,-9.990688,14993
28310853,0.008004407,0.0019133401,-0.008779304,13759,-13759,0.028903538,-0.045397893,-9.983548,17694
28325115,0.0042639477,8.3425926e-05,0.009095435,14262,-14262,0.06388505,0.04804854,-9.616783,13759
28341923,-0.008244998,0.0028735248,-0.0008995188,16808,-16808,-0.05291127,0.04818168,-9.683284,14262
28356628,0.006317867,-0.0046706214,0.0017877098,14705,-14705,-0.005923716,-0.098426245,-9.9211855,16808
28372498,-0.00048599497,0.0025303264,-0.009439166,15870,-15870,0.040106278,-0.04988036,-9.798225,14705
28386950,-0.007277273,-0.0020823723,0.002093912,14452,-14452,-7.763361e-05,-0.03327293,-9.75876,15870
28401563,0.0072489074,-0.00803924,-0.004598899,14613,-14613,-0.09677114,-0.09628286,-9.897783,14452
28420347,-0.005235021,0.008912105,-0.0065464335,18784,-18784,0.022497332,-0.06328147,-9.775313,14613
28431157,-0.009739694,0.008652054,0.004441406,10810,-10810,0.041936446,-0.031343367,-9.661915,18784
28445890,0.0075854193,0.005478173,0.0034611316,14733,-14733,0.032544915,0.01681915,-9.63236,10810
