timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
28066643,0.30713895,0.31246403,0.0,0.0
28091309,0.087835304,0.08935842,0.0,0.0
28099296,0.9587261,0.9753489,0.0,0.0
28113683,-1.0273979,-1.0452029,0.0,0.0
28130324,-0.84311986,-0.85773236,0.0,0.0
28143781,-0.100054696,-0.10178958,0.0,0.0
28159065,-0.8584868,-0.8733715,0.0,0.0
28174086,-0.88350993,-0.8988312,0.0,0.0
28190571,-0.88350993,-0.8988312,0.0,0.0
28203739,1.0059898,1.0234265,0.0,0.0
28220347,-0.6015274,-0.61195844,0.0,0.0
28234636,-0.7402591,-0.75309384,0.0,0.0
28248914,-0.3422654,-0.34819764,0.0,0.0
28264407,-0.6832938,-0.69513637,0.0,0.0
28279400,-0.6832938,-0.69513637,0.0,0.0
28297094,0.78960556,0.8032968,0.0,0.0
28310853,0.49762276,0.5062526,0.0,0.0
28325115,0.87803733,0.8932563,0.0,0.0
28341923,0.34886247,0.3549121,0.0,0.0
28356628,0.34886247,0.3549121,0.0,0.0
28372498,-0.7377653,-0.75055265,0.0,0.0
28386950,0.6200089,0.63075984,0.0,0.0
28401563,0.24810937,0.2524113,0.0,0.0
28420347,-0.27726632,-0.2820749,0.0,0.0
28431157,0.7114377,0.72376883,0.0,0.0
28445890,-0.42366725,-0.43101418,0.0,0.0
28471036,-0.8687936,-0.88385314,0.0,0.0
28476511,-0.66265535,-0.6741417,0.0,0.0
28492722,-0.66265535,-0.6741417,0.0,0.0
28508319,0.40911838,0.4162143,0.0,0.0
28523111,0.9352918,0.9515122,0.0,0.0
28538553,0.19954962,0.20300834,0.0,0.0
28554156,0.8271332,0.8414717,0.0,0.0
28571303,-0.6214764,-0.6322503,0.0,0.0
28584455,0.3112193,0.31661543,0.0,0.0
28599940,-0.18716694,-0.19041203,0.0,0.0
28615388,-0.7925624,-0.8063035,0.0,0.0
28630124,-0.58644587,-0.59661084,0.0,0.0
28645346,0.9007428,0.91635907,0.0,0.0
28661029,-0.7631916,-0.776425,0.0,0.0
28678297,0.41687614,0.42410317,0.0,0.0
28691747,0.41687614,0.42410317,0.0,0.0
28705992,1.0242797,1.042041,0.0,0.0
28721664,-1.0270534,-1.0448533,0.0,0.0
28737469,-1.0270534,-1.0448533,0.0,0.0
28752872,0.38096005,0.38756418,0.0,0.0
28766745,-0.95820934,-0.97482806,0.0,0.0
28781736,0.851604,0.8663631,0.0,0.0
28801306,-0.9779919,-0.99494356,0.0,0.0
28812291,-0.51397246,-0.5228842,0.0,0.0
28827084,0.5445175,0.5539601,0.0,0.0
28842153,-0.4960391,-0.5046364,0.0,0.0
28859303,0.5742109,0.5841639,0.0,0.0
28872821,0.65186065,0.6631583,0.0,0.0
28891297,0.65186065,0.6631583,0.0,0.0
28902446,-0.61015767,-0.6207382,0.0,0.0
28917874,-0.8594271,-0.8743238,0.0,0.0
28932876,0.55041826,0.55995953,0.0,0.0
28947805,0.48759583,0.49605107,0.0,0.0
28963037,-0.843892,-0.85852754,0.0,0.0
28979777,0.40038016,0.40731955,0.0,0.0
28993205,-0.39657846,-0.4034559,0.0,0.0
29008519,-0.92910403,-0.94520754,0.0,0.0
29023631,0.8248471,0.8391434,0.0,0.0
29038596,-0.84138805,-0.8559697,0.0,0.0
29053531,0.45202175,0.4598576,0.0,0.0
29069099,0.8030055,0.81692624,0.0,0.0
29087943,0.52809507,0.5372526,0.0,0.0
29098949,0.91802937,0.93395025,0.0,0.0
29113957,-0.3003782,-0.3055877,0.0,0.0
29130633,-1.0088412,-1.0263252,0.0,0.0
29145350,0.9269472,0.9430115,0.0,0.0
29160316,-0.21406382,-0.21777523,0.0,0.0
29177383,-0.09008341,-0.091644704,0.0,0.0
29191133,-0.7432559,-0.75614446,0.0,0.0
29206339,-0.9938292,-1.0110599,0.0,0.0
29221323,-0.7354835,-0.74822956,0.0,0.0
29236588,-0.8495794,-0.86430824,0.0,0.0
29252201,0.93442196,0.9506173,0.0,0.0
29267919,0.59782743,0.6081889,0.0,0.0
29281424,0.5024155,0.511128,0.0,0.0
29298303,1.0060953,1.0235437,0.0,0.0
29313050,-1.0202782,-1.037964,0.0,0.0
29326989,0.9679155,0.9846998,0.0,0.0
29341223,-0.7987204,-0.81256837,0.0,0.0
29358067,0.6489138,0.6601603,0.0,0.0
29374417,1.0002915,1.0176389,0.0,0.0
29389297,0.94283134,0.9591823,0.0,0.0
29403121,0.5883625,0.5985616,0.0,0.0
29418404,0.8247653,0.83906984,0.0,0.0
29432685,-0.9345418,-0.95074046,0.0,0.0
29449185,0.7119927,0.7243336,0.0,0.0
29463433,0.7232466,0.7357832,0.0,0.0
29477682,-0.8122383,-0.8263235,0.0,0.0
29493421,-0.65246344,-0.6637708,0.0,0.0
29508480,0.847023,0.86171204,0.0,0.0
29523658,0.7173511,0.7297834,0.0,0.0
29538534,0.7629594,0.77618754,0.0,0.0
29554228,-1.0078475,-1.0253239,0.0,0.0
29568992,0.63939327,0.6504765,0.0,0.0
29584116,0.36845863,0.3748458,0.0,0.0
29601298,0.33931264,0.3451973,0.0,0.0
29614777,-0.15864398,-0.161395,0.0,0.0
29629515,-0.7935726,-0.807326,0.0,0.0
29644365,0.8867907,0.9021686,0.0,0.0
29659443,0.7039442,0.7161508,0.0,0.0
29675085,-0.88212997,-0.89741945,0.0,0.0
29692306,0.32819304,0.33388424,0.0,0.0
29705660,-0.96053225,-0.9771867,0.0,0.0
29721006,0.31751806,0.32302472,0.0,0.0
29736067,0.11156993,0.11350486,0.0,0.0
29751242,0.11156993,0.11350486,0.0,0.0
29768302,-0.89081746,-0.90626335,0.0,0.0
29783700,0.42101583,0.42831236,0.0,0.0
29799305,0.96579176,0.98253393,0.0,0.0
29814297,0.61910176,0.62983924,0.0,0.0
29829380,-0.87594754,-0.8911332,0.0,0.0
29844920,0.5057896,0.51455855,0.0,0.0
29859789,0.8445514,0.8591974,0.0,0.0
29874645,-0.97177756,-0.9886212,0.0,0.0
29890791,-0.2117649,-0.21543641,0.0,0.0
29905595,-1.0118188,-1.0293559,0.0,0.0
29923053,0.26596564,0.27057722,0.0,0.0
29939382,-0.6190148,-0.62974256,0.0,0.0
29952789,-0.76482105,-0.77807724,0.0,0.0
29968782,-0.70222807,-0.7144027,0.0,0.0
29983328,0.47181776,0.4799964,0.0,0.0
29998858,0.35276726,0.35888183,0.0,0.0
30013515,-0.53623724,-0.5455346,0.0,0.0
30031298,-0.2084289,-0.21204215,0.0,0.0
30044189,-0.97665566,-0.9935949,0.0,0.0
30061382,-0.97665566,-0.9935949,0.0,0.0
30076308,-1.0022211,-1.0196006,0.0,0.0
30092303,0.46173292,0.46973532,0.0,0.0
30106424,0.71053606,0.72285086,0.0,0.0
30123303,-0.5851262,-0.59527457,0.0,0.0
30135239,-0.87405455,-0.88920987,0.0,0.0
30152443,-0.87405455,-0.88920987,0.0,0.0
30166482,-0.9937163,-1.0109481,0.0,0.0
30181958,0.8977454,0.913315,0.0,0.0
30196677,0.8977454,0.913315,0.0,0.0
30211594,0.27827013,0.2830944,0.0,0.0
30226444,0.81406796,0.8281779,0.0,0.0
30241464,-0.7072904,-0.71955067,0.0,0.0
30256934,0.70368177,0.71588296,0.0,0.0
30271314,0.40829718,0.41537362,0.0,0.0
30286606,-0.8350698,-0.8495525,0.0,0.0
30301459,-0.2366599,-0.24076329,0.0,0.0
30318380,-0.94681406,-0.96322846,0.0,0.0
30332384,0.716708,0.729131,0.0,0.0
30346937,-0.13213935,-0.13442956,0.0,0.0
30362336,-0.7522364,-0.7652808,0.0,0.0
30378298,-0.9786878,-0.99565494,0.0,0.0
30393810,-0.9786878,-0.99565494,0.0,0.0
30409296,-0.96862376,-0.9854104,0.0,0.0
30424373,0.96465325,0.9813805,0.0,0.0
30438941,-0.7556316,-0.7687368,0.0,0.0
30454499,0.8965686,0.9121112,0.0,0.0
30469936,0.81904167,0.8332373,0.0,0.0
30485588,0.7050186,0.71724534,0.0,0.0
30501614,-0.1396865,-0.14210817,0.0,0.0
30516977,0.6979058,0.7100031,0.0,0.0
30533621,-0.24147522,-0.24566264,0.0,0.0
30547522,-0.9610977,-0.977764,0.0,0.0
30565336,0.9687566,0.9855482,0.0,0.0
30579814,-0.99600714,-1.0132774,0.0,0.0
30593453,0.14584306,0.14837155,0.0,0.0
30608378,0.9575144,0.9741186,0.0,0.0
30625454,0.49757302,0.5062,0.0,0.0
30639058,-0.846535,-0.8612067,0.0,0.0
30655145,0.43446872,0.44199908,0.0,0.0
30671430,-0.7212408,-0.7337446,0.0,0.0
30685642,-0.7856951,-0.79931355,0.0,0.0
30701177,-0.8438769,-0.8585073,0.0,0.0
30717498,-0.83335775,-0.84780186,0.0,0.0
30731539,-0.9303564,-0.94648874,0.0,0.0
30747039,1.0011357,1.0184911,0.0,0.0
30761456,-0.8243413,-0.83863807,0.0,0.0
30777304,0.8386054,0.85314786,0.0,0.0
30791953,-0.49329406,-0.50184613,0.0,0.0
30808092,-0.7004416,-0.71259016,0.0,0.0
30822155,-0.3304547,-0.3361844,0.0,0.0
30836678,0.7788348,0.79233605,0.0,0.0
30851626,0.85456026,0.8693797,0.0,0.0
30866910,0.8849244,0.90026397,0.0,0.0
30882251,0.3310122,0.33674982,0.0,0.0
30897760,0.9620025,0.97868323,0.0,0.0
30912836,0.8441256,0.85876083,0.0,0.0
30930335,0.40904012,0.41613153,0.0,0.0
30943624,-0.44860274,-0.45638326,0.0,0.0
30959246,0.60561615,0.6161118,0.0,0.0
30973724,0.85291064,0.8676961,0.0,0.0
30990324,0.7963751,0.8101821,0.0,0.0
31005331,0.53425604,0.5435209,0.0,0.0
31018751,0.65187716,0.6631834,0.0,0.0
31035342,-0.10076939,-0.10251632,0.0,0.0
31050335,-0.44983515,-0.45763388,0.0,0.0
31063789,-0.44983515,-0.45763388,0.0,0.0
31079226,-0.87261355,-0.8877414,0.0,0.0
31095344,-0.909106,-0.9248637,0.0,0.0
31109834,0.9401807,0.9564789,0.0,0.0
31125403,-0.8560964,-0.8709425,0.0,0.0
31139836,0.9093569,0.9251172,0.0,0.0
31154486,0.87776965,0.89299077,0.0,0.0
31169788,0.6241765,0.635002,0.0,0.0
31185512,-0.7953226,-0.8091138,0.0,0.0
31201297,0.5292363,0.5384095,0.0,0.0
31215213,0.87292415,0.8880629,0.0,0.0
31230527,0.13672195,0.13909177,0.0,0.0
31246303,0.70965827,0.72196597,0.0,0.0
31261297,-0.26665062,-0.2712726,0.0,0.0
31274386,-0.21056484,-0.21421486,0.0,0.0
31289398,-0.44905043,-0.4568364,0.0,0.0
31304513,0.64851713,0.65976274,0.0,0.0
31319478,0.91663206,0.93251854,0.0,0.0
31335533,0.6741138,0.68580586,0.0,0.0
31350585,1.012337,1.0298836,0.0,0.0
31366877,-0.20031764,-0.20379168,0.0,0.0
31381570,0.722212,0.7347284,0.0,0.0
31396847,-0.8325896,-0.84702885,0.0,0.0
31412411,-0.76402515,-0.7772753,0.0,0.0
31427131,0.60360533,0.61407167,0.0,0.0
