timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
28066707,28066643,0.0032892101,0.0012776215,2.0388887e-05,-0.0,0.0,0.0,0.0,-1.0
28190624,28190571,0.0003758426,-0.0022392052,0.00052741886,-0.0,0.0,0.0,0.0,-1.0
28279453,28279400,0.0008334485,-0.0007990763,0.0009428913,-0.0,0.0,0.0,0.0,-1.0
28387004,28386950,0.0033005383,0.0003278305,-0.0011443803,-0.0,0.0,0.0,0.0,-1.0
28492802,28492722,0.0050578774,-0.00016630843,-0.00020502978,-0.0,0.0,0.0,0.0,-1.0
28584534,28584455,0.0011213616,-0.00060338195,-0.0016842395,-0.0,0.0,0.0,0.0,-1.0
28691801,28691747,-0.00024065304,-0.00075002137,0.000809552,-0.0,0.0,0.0,0.0,-1.0
28781816,28781736,0.0013819837,-0.0022502681,-0.001480319,-0.0,0.0,0.0,0.0,-1.0
28902500,28902446,-0.003656857,-0.005566233,-0.0011537335,-0.0,0.0,0.0,0.0,-1.0
28993295,28993205,0.005843398,-0.0012534986,0.0010300617,-0.0,0.0,0.0,0.0,-1.0
29099003,29098949,-0.0050509856,0.0014769796,-0.0013342858,0.0,0.0,0.0,0.0,-1.0
29206393,29206339,-0.003434454,-0.0009866377,0.0017575413,0.0,0.0,0.0,0.0,-1.0
29298357,29298303,0.004355352,0.001959235,0.000991654,0.0,0.0,0.0,0.0,-1.0
29403185,29403121,0.001810561,-0.0011945966,-0.0012805295,0.0,0.0,0.0,0.0,-1.0
29508534,29508480,0.0038776523,0.0012331116,0.00042390596,0.0,0.0,0.0,0.0,-1.0
29601356,29601298,-0.0011917527,0.003558554,0.0013852135,0.0,0.0,0.0,0.0,-1.0
29705740,29705660,-0.0029304053,-0.0021864122,0.0014209854,0.0,0.0,0.0,0.0,-1.0
29814351,29814297,0.00057796726,0.0013374432,-0.00019442555,0.0,0.0,0.0,0.0,-1.0
29905649,29905595,0.0023026096,0.0037184616,-0.00026422413,0.0,0.0,0.0,0.0,-1.0
30013569,30013515,0.0025669686,0.0014221716,0.0012689902,0.0,0.0,0.0,0.0,-1.0
30106478,30106424,-0.0030828328,-0.0018280895,-0.0015846608,0.0,0.0,0.0,0.0,-1.0
30211658,30211594,-0.0028276579,-0.0028667857,-0.0020038711,0.0,0.0,0.0,0.0,-1.0
30318434,30318380,-0.0010941642,-0.0016824352,0.0017328948,0.0,0.0,0.0,0.0,-1.0
30424431,30424373,0.0023001945,-0.003786121,-0.0014843855,0.0,0.0,0.0,0.0,-1.0
30517031,30516977,-0.00017484918,0.0016887924,-0.0017360955,0.0,0.0,0.0,0.0,-1.0
30625507,30625454,0.0030578114,0.00086005166,-0.00040063923,0.0,0.0,0.0,0.0,-1.0
30717551,30717498,0.0043981136,-0.00043346494,-0.0016598396,0.0,0.0,0.0,0.0,-1.0
30822209,30822155,0.0016256289,-0.0013692293,0.0016495733,0.0,0.0,0.0,0.0,-1.0
30930389,30930335,0.0021065036,0.004146177,-0.00013190693,0.0,0.0,0.0,0.0,-1.0
31018805,31018751,-0.0003710587,0.005881687,8.405422e-05,0.0,0.0,0.0,0.0,-1.0
31125457,31125403,-0.0015918729,0.004387582,0.0010458592,0.0,0.0,0.0,0.0,-1.0
31230581,31230527,0.0019319057,-0.0019677323,0.0004689015,0.0,0.0,0.0,0.0,-1.0
31335587,31335533,-0.0006724321,-0.0017259908,-0.0011104371,0.0,0.0,0.0,0.0,-1.0
31427185,31427131,-0.0015076813,0.0033807182,-0.00074665475,0.0,0.0,0.0,0.0,-1.0
31532906,31532852,-0.0013784007,0.005018959,-0.0010511111,0.0,0.0,0.0,0.0,-1.0
31639226,31639172,-0.001039267,-0.0006057332,-0.00041764244,0.0,0.0,0.0,0.0,-1.0
31730605,31730551,-0.00037315075,0.0017758587,-0.0015236178,0.0,0.0,0.0,0.0,-1.0
31840101,31840047,-0.001681041,-0.0023691496,-0.0016402168,0.0,0.0,0.0,0.0,-1.0
31945409,31945355,-0.0021241128,0.002205863,0.00010361394,0.0,0.0,0.0,0.0,-1.0
32035432,32035378,0.0040818425,-0.0020315067,-0.00095792377,0.0,0.0,0.0,0.0,-1.0
32140515,32140461,0.004323473,0.005680957,0.0010978929,0.0,0.0,0.0,0.0,-1.0
32247983,32247929,0.0006209583,0.0017243369,-0.0012474799,0.0,0.0,0.0,0.0,-1.0
32342186,32342132,0.004208557,0.00020221955,0.00026650546,0.0,0.0,0.0,0.0,-1.0
32445195,32445142,0.00050008926,0.0010553619,-0.00027052555,0.0,0.0,0.0,0.0,-1.0
32551728,32551674,0.0011152988,0.0014312617,-0.001572129,0.0,0.0,0.0,0.0,-1.0
32644114,32644060,6.3888685e-05,0.0012975793,0.000818785,0.0,0.0,0.0,0.0,-1.0
32750475,32750421,0.0027809485,0.0023652606,0.0004531033,0.0,0.0,0.0,0.0,-1.0
32858558,32858500,0.0025008465,0.0031208023,0.00020220468,0.0,0.0,0.0,0.0,-1.0
32950423,32950349,0.0035660693,0.0015318615,-0.0012693674,0.0,0.0,0.0,0.0,-1.0
33055152,33055092,0.00012210189,7.027172e-05,0.00018841076,0.0,0.0,0.0,0.0,-1.0
33161629,33161575,0.002275203,0.0031465457,-0.0010207475,0.0,0.0,0.0,0.0,-1.0
33253667,33253613,-0.00030969095,0.0008557897,-0.00021445441,0.0,0.0,0.0,0.0,-1.0
33359510,33359456,0.0017746971,0.0040360643,0.00084474555,0.0,0.0,0.0,0.0,-1.0
33466555,33466475,-0.0015804713,0.00034310512,0.00046678717,0.0,0.0,0.0,0.0,-1.0
33558045,33557991,-0.0012751464,0.0051361164,0.0013549844,0.0,0.0,0.0,0.0,-1.0
33666759,33666705,-0.00018928343,0.0002473101,-0.0016337921,0.0,0.0,0.0,0.0,-1.0
33774387,33774333,0.00074117293,5.411642e-05,-0.0015065649,0.0,0.0,0.0,0.0,-1.0
33863575,33863521,-0.0041624834,0.005645634,-0.0012359222,0.0,0.0,0.0,0.0,-1.0
