timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
28066643,0.9999996,-0.00042165772,0.00025757897,0.00081928616,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28130324,0.99999946,-0.0006005833,0.00040926077,0.0008115433,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28190571,0.9999995,-0.00047377273,0.0005873371,0.00067771407,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28234636,0.9999994,-0.0004600505,0.0006469295,0.00069962203,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28297094,0.9999996,-0.0005019468,0.00053847925,0.00058503204,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28341923,0.9999996,-0.00047967306,0.00054883334,0.00058705243,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28401563,0.9999997,-0.0004295189,0.00042455312,0.00051357935,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28445890,0.9999996,-0.00047347153,0.0005515826,0.00050441973,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28508319,0.9999996,-0.0004447276,0.0005201563,0.000585411,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28554156,0.9999997,-0.0005548282,0.00037068213,0.00061181834,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28615388,0.9999995,-0.00059036596,0.0003084709,0.00065444846,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28661029,0.99999964,-0.00049876835,0.0002569996,0.0006687805,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28705992,0.9999997,-0.00038957223,0.00017522465,0.0005815956,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28766745,0.99999976,-0.0004758484,0.00031515036,0.0005458194,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
28812291,0.99999964,-0.0005363582,0.0002968059,0.0006390605,0.9999875,-2.6897863e-12,3.0063964e-13,0.0050099064,3
