timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
28066643,0.0033092625,-0.046443228,-0.0379576,0.046752,0.020323392,-0.0162642,0.0,0.0,0.0,0.0021933187,0.0,0.0,0.0,0.0,0.0,0.27028984,0.27028972,0.14845368,0.2754782,0.2754782,4.050536,0.0,0.0,0.0,0.09084632,0.0,0.0,0.0,0.0,0.0,0.0003667142,0.0030892543,0.004859528,0.0,0.0,0.0,0.0,0.0,0.0
28279400,-0.033794492,0.023467947,-0.019108325,-0.06957454,-0.030974813,-0.04344052,0.0,0.0,0.0,-0.0011140562,0.0,0.0,0.0,0.0,0.0,0.27017492,0.2701748,0.14837599,0.27555874,0.27555874,4.0500426,0.0,0.0,0.0,0.090836324,0.0,0.0,0.0,0.0,0.0,0.00039892035,0.003913581,0.007118537,0.0,0.0,0.0,0.0,0.0,0.0
28492722,-0.059467547,0.03442248,-0.103516,-0.046948403,-0.04595623,0.011991024,0.0,0.0,0.0,-0.009295656,0.0,0.0,0.0,0.0,0.0,0.27032933,0.27032924,0.1479814,0.27518702,0.27518702,4.048895,0.0,0.0,0.0,0.09082789,0.0,0.0,0.0,0.0,0.0,0.0009867384,0.008041286,0.010670131,0.0,0.0,0.0,0.0,0.0,0.0
28691747,0.002412755,0.019453827,0.013008585,-0.01413097,-0.025213672,-0.09638929,0.0,0.0,0.0,-0.0040400424,0.0,0.0,0.0,0.0,0.0,0.27144438,0.2714442,0.14749694,0.2750871,0.2750871,4.049176,0.0,0.0,0.0,0.09082786,0.0,0.0,0.0,0.0,0.0,0.0011034253,0.0062031234,0.008560756,0.0,0.0,0.0,0.0,0.0,0.0
28902446,0.02140802,-0.03051862,0.045732822,0.073545165,0.013589095,-0.038178027,0.0,0.0,0.0,0.014814726,0.0,0.0,0.0,0.0,0.0,0.2727879,0.27278757,0.14712396,0.27489018,0.27489015,4.0485735,0.0,0.0,0.0,0.090823345,0.0,0.0,0.0,0.0,0.0,0.00073646964,0.0022546088,0.0031094025,0.0,0.0,0.0,0.0,0.0,0.0
29098949,0.026135385,-0.03417156,-0.021416409,0.04149838,-0.02408079,-0.11780006,0.0,0.0,0.0,0.0042407117,0.0,0.0,0.0,0.0,0.0,0.27345407,0.2734536,0.14679523,0.27518535,0.27518532,4.047933,0.0,0.0,0.0,0.090814754,0.0,0.0,0.0,0.0,0.0,0.00083261175,0.008091122,0.009008244,0.0,0.0,0.0,0.0,0.0,0.0
29298303,-0.0034639232,0.012873519,0.08703182,0.047973596,-0.00035541132,-0.009851217,0.0,0.0,0.0,0.009563436,0.0,0.0,0.0,0.0,0.0,0.27392933,0.2739291,0.14654963,0.27522284,0.2752228,4.047442,0.0,0.0,0.0,0.09081375,0.0,0.0,0.0,0.0,0.0,0.0010358852,0.008492452,0.012113918,0.0,0.0,0.0,0.0,0.0,0.0
29508480,-0.02340966,-0.010956585,0.032531165,-0.006485853,0.024931319,-0.1096161,0.0,0.0,0.0,0.0023221816,0.0,0.0,0.0,0.0,0.0,0.27448556,0.2744854,0.14637506,0.27540222,0.2754022,4.047127,0.0,0.0,0.0,0.0908088,0.0,0.0,0.0,0.0,0.0,0.00094933657,0.007556984,0.011186784,0.0,0.0,0.0,0.0,0.0,0.0
29705660,-0.008816087,-0.034268998,0.0017000083,0.055266164,-0.03417865,0.07339573,0.0,0.0,0.0,-0.008370763,0.0,0.0,0.0,0.0,0.0,0.27484047,0.2748404,0.14629802,0.27561244,0.2756124,4.046808,0.0,0.0,0.0,0.09080642,0.0,0.0,0.0,0.0,0.0,0.0008934808,0.010472826,0.0123427175,0.0,0.0,0.0,0.0,0.0,0.0
29905595,-0.0016079098,-0.02618588,-0.047703575,-0.03822914,-0.0466994,0.035996795,0.0,0.0,0.0,-0.009765113,0.0,0.0,0.0,0.0,0.0,0.2749862,0.2749862,0.14627248,0.27579257,0.27579254,4.0473804,0.0,0.0,0.0,0.090808906,0.0,0.0,0.0,0.0,0.0,0.0010465157,0.010539413,0.013037962,0.0,0.0,0.0,0.0,0.0,0.0
30106424,-0.021312483,0.042618863,0.12906243,-0.061648834,0.04152823,0.0817498,0.0,0.0,0.0,-0.0067078257,0.0,0.0,0.0,0.0,0.0,0.27485266,0.27485263,0.14629076,0.27597097,0.27597094,4.047036,0.0,0.0,0.0,0.09080693,0.0,0.0,0.0,0.0,0.0,0.0008425152,0.008123774,0.015790991,0.0,0.0,0.0,0.0,0.0,0.0
30318380,-0.006385987,0.02513781,-0.013253238,-0.015956903,-0.028272517,-0.062521875,0.0,0.0,0.0,0.012072336,0.0,0.0,0.0,0.0,0.0,0.27444553,0.2744455,0.14634316,0.27616072,0.27616072,4.047333,0.0,0.0,0.0,0.09081034,0.0,0.0,0.0,0.0,0.0,0.000329297,0.005018377,0.0074118455,0.0,0.0,0.0,0.0,0.0,0.0
30516977,-0.00270956,0.017040431,0.04951398,0.03004562,-0.0013233386,0.088466406,0.0,0.0,0.0,0.013928534,0.0,0.0,0.0,0.0,0.0,0.27414644,0.27414638,0.14638095,0.27615997,0.27615997,4.0469427,0.0,0.0,0.0,0.0908084,0.0,0.0,0.0,0.0,0.0,0.00015490173,0.0050098603,0.008458403,0.0,0.0,0.0,0.0,0.0,0.0
30717498,0.008802671,0.0038015249,0.07680653,0.030363183,0.0231877,0.058125377,0.0,0.0,0.0,-0.0055880263,0.0,0.0,0.0,0.0,0.0,0.27330717,0.27330714,0.14644872,0.27613756,0.27613756,4.046861,0.0,0.0,0.0,0.09081117,0.0,0.0,0.0,0.0,0.0,0.00033053625,0.005772004,0.007820991,0.0,0.0,0.0,0.0,0.0,0.0
30930335,0.041939456,0.028750485,0.021495724,-0.03852463,-0.056599304,-0.008972764,0.0,0.0,0.0,-0.00038575556,0.0,0.0,0.0,0.0,0.0,0.27249512,0.27249518,0.14654793,0.27627784,0.27627784,4.0468726,0.0,0.0,0.0,0.090811886,0.0,0.0,0.0,0.0,0.0,0.00044331077,0.0042155064,0.004456283,0.0,0.0,0.0,0.0,0.0,0.0
31125403,-0.036583588,-0.058872253,0.048446227,0.026457015,0.022609659,0.06971836,0.0,0.0,0.0,0.006399109,0.0,0.0,0.0,0.0,0.0,0.2715616,0.27156177,0.14663604,0.27619812,0.27619812,4.0470953,0.0,0.0,0.0,0.09081517,0.0,0.0,0.0,0.0,0.0,0.000472202,0.0038444512,0.0054255305,0.0,0.0,0.0,0.0,0.0,0.0
31335533,-0.006145603,0.0026592724,0.073413715,0.053443827,-0.044331945,-0.0025470257,0.0,0.0,0.0,0.013551386,0.0,0.0,0.0,0.0,0.0,0.2705559,0.27055597,0.14672786,0.27611354,0.27611354,4.047009,0.0,0.0,0.0,0.090817645,0.0,0.0,0.0,0.0,0.0,0.00075176655,0.007583098,0.012417433,0.0,0.0,0.0,0.0,0.0,0.0
31532852,0.018614488,-0.010344887,-0.0147901885,0.02674739,-0.029342562,0.021586776,0.0,0.0,0.0,0.00025347964,0.0,0.0,0.0,0.0,0.0,0.26957235,0.26957238,0.1468355,0.27596417,0.27596417,4.047178,0.0,0.0,0.0,0.09082051,0.0,0.0,0.0,0.0,0.0,0.0007539337,0.006722293,0.011347635,0.0,0.0,0.0,0.0,0.0,0.0
31730551,-0.0035025985,0.044018246,-0.0046351254,-0.0023880163,0.026958747,0.0045483112,0.0,0.0,0.0,0.012115553,0.0,0.0,0.0,0.0,0.0,0.26866123,0.2686613,0.14692552,0.27587157,0.2758716,4.0471044,0.0,0.0,0.0,0.09082262,0.0,0.0,0.0,0.0,0.0,0.00070869806,0.0043038223,0.0072726393,0.0,0.0,0.0,0.0,0.0,0.0
31945355,-0.008802315,0.039293982,0.06123034,0.0014331527,0.03475619,0.040893912,0.0,0.0,0.0,0.0036947702,0.0,0.0,0.0,0.0,0.0,0.2677767,0.2677767,0.14701168,0.2757863,0.2757863,4.047341,0.0,0.0,0.0,0.09082502,0.0,0.0,0.0,0.0,0.0,0.00040195233,0.009181841,0.012369425,0.0,0.0,0.0,0.0,0.0,0.0
