timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
27963530,40.15403010333853,116.25936835534557,1.1219811,-0.010748266,-0.02079264,-0.0262982,0.0016352618,1,1,0
