timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
27243292,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
27962245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28066466,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
31841120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
31854908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
36859861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
51876870,999.0,999.0,999.0,999.0,999.0,999.0,999.0,183,1,0,0,0,0,1
72723469,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
73231241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
