timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
68691324,0.2781763,-0.035089087,0.47434852
68716451,0.27858663,-0.034090817,0.46993935
68717924,0.27561355,-0.03226591,0.46862748
68718544,0.27541006,-0.037037596,0.4697855
68723303,0.27942744,-0.034805667,0.46863016
68725791,0.27859133,-0.0344609,0.46864948
68730317,0.27530476,-0.032231502,0.471677
68734345,0.27784163,-0.034791376,0.47493327
68738303,0.27994293,-0.033144686,0.47058368
68744358,0.27937454,-0.030669019,0.46766716
68747309,0.27849048,-0.030128475,0.473541
68750302,0.27751967,-0.037581097,0.46803617
68754341,0.28011003,-0.03344321,0.46769345
68760296,0.2799397,-0.031907853,0.46760508
68763371,0.27632362,-0.030709084,0.47265145
68770311,0.2790732,-0.03331124,0.46988383
68773477,0.2781103,-0.032930758,0.4733665
68778302,0.2784055,-0.035170242,0.47051156
68782320,0.2752541,-0.033811454,0.47142413
68791305,0.27525547,-0.037525468,0.46747345
68794322,0.2735686,-0.034478337,0.47394207
68799352,0.2786861,-0.036210842,0.4682439
68804345,0.27624014,-0.035531458,0.4710554
68807320,0.27862868,-0.033136386,0.47542953
68811302,0.2793539,-0.03099051,0.47425523
68815305,0.27538088,-0.03342088,0.47118673
68818478,0.27421585,-0.036437355,0.46825898
68823406,0.28034866,-0.0345234,0.46854404
68827296,0.27449414,-0.034732677,0.47516352
68831303,0.2776993,-0.03205354,0.47287127
68836314,0.27996266,-0.031375825,0.4708121
68839367,0.27510622,-0.03742156,0.47474784
68842302,0.27684614,-0.0320941,0.4705917
68846296,0.28114066,-0.032741863,0.4710584
68853302,0.273604,-0.03642872,0.46994317
68856378,0.27734676,-0.033440173,0.47058922
68859322,0.28118962,-0.030025652,0.4752294
68863302,0.28057516,-0.03304866,0.46833903
68867396,0.27351525,-0.03271709,0.4699078
68875316,0.27459967,-0.033121075,0.47151193
68877571,0.2752174,-0.033870343,0.46853524
68883296,0.274994,-0.0341042,0.47360507
68887303,0.2788779,-0.03715495,0.47225353
68896312,0.2810372,-0.030612815,0.46754462
68899325,0.2810372,-0.030612815,0.46754462
68902296,0.27501807,-0.031574354,0.4709299
68906302,0.27623752,-0.03669106,0.47139055
68912305,0.27443805,-0.034517646,0.46862292
68915299,0.27925798,-0.033986107,0.47292203
68918523,0.2762836,-0.03693929,0.47261462
