timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
68694347,-0.0079712225,0.009465384,-0.0058526224,3023,-3023,0.07314305,0.06923569,-9.613301,3997
68717074,0.0039052325,0.0021837293,0.003925227,623,-623,-0.022081887,-0.021157421,-9.707397,602
68718544,0.0063196355,-0.008854757,0.0076440456,620,-620,0.09485886,-0.0069678477,-9.781908,850
68723303,-0.005886631,-0.00190242,-0.006522102,4759,-4759,0.09284028,0.09138442,-9.943486,620
68725791,-0.0008729396,0.0007074781,0.008669616,2488,-2488,-0.03352191,0.0978574,-9.999171,4759
68730317,0.008504032,-0.009415733,-0.009764951,4526,-4526,-0.095093034,-0.06050028,-9.643471,2488
68734345,0.007262666,0.009781354,0.00047555743,4028,-4028,-0.028585196,-0.028215047,-9.631115,4526
68738303,0.0006586978,0.008430484,0.004224605,3958,-3958,-0.031377774,-0.010295463,-9.978117,4028
68744358,-0.009265949,-0.008858044,0.0029373108,6055,-6055,-0.075738974,0.074246794,-9.726502,3958
68747309,0.0071997074,0.0028549961,0.007383561,2951,-2951,0.055040546,0.06591483,-9.940406,6055
68750302,-0.0019281387,0.005428658,-0.0046463106,2993,-2993,0.06646322,0.030614963,-9.816685,2951
68754341,-0.0062257424,-0.00054491695,0.009459799,4039,-4039,0.021871971,-0.005461298,-9.6201935,2993
68760296,0.003945483,0.001580736,-0.009153091,5955,-5955,0.0022216828,0.011964877,-9.610995,4039
68763371,0.0070541776,0.0030660415,-0.0082262885,3075,-3075,-0.06017547,0.09368934,-9.822189,5955
68767302,-0.00043683444,-0.009039354,0.00077527924,3931,-3931,-0.07754007,0.09173044,-9.9444275,3075
68773477,-0.006271645,0.008344654,0.00045169005,3166,-3166,-0.052654065,0.030807294,-9.853831,3009
68778302,-0.007536206,0.0086045135,-0.008445219,4825,-4825,0.06709518,0.047175474,-9.719264,3166
68782320,0.009324612,-0.0005031805,0.003269269,4018,-4018,0.068731405,0.078191094,-9.886082,4825
68786303,-0.0012501436,0.0030458472,0.0066018514,3983,-3983,0.09752691,0.088749,-9.6182,4018
68794322,-0.0063529075,-0.0057620266,0.0060502803,3017,-3017,0.09896972,-0.04863897,-9.68233,5002
68799352,-0.0061874967,0.0013054878,-0.004443234,5030,-5030,-0.015957817,-0.07518458,-9.946771,3017
68804345,0.0067456956,0.0013341444,0.0025652603,4993,-4993,-0.05831528,0.053985912,-9.6532545,5030
68807320,-0.005097171,0.002965465,-0.005669156,2975,-2975,0.095097415,-0.058743272,-9.676921,4993
68811302,-0.003438616,-0.0003672907,0.007850964,3982,-3982,-0.09772954,-0.09816709,-9.823973,2975
68815305,0.0071822833,0.0069452203,-0.00885739,4003,-4003,-0.00963487,-0.07672931,-9.756286,3982
68818478,-0.008685054,0.00030256945,0.006142901,3173,-3173,0.066731036,0.010483469,-9.721201,4003
68823406,-0.009714252,0.005284778,0.0037315297,4928,-4928,0.03427606,0.0027985862,-9.894746,3173
68827296,-0.0074417945,0.0012603787,-0.0041817334,3890,-3890,0.07772294,0.035836704,-9.609682,4928
68831303,0.005763619,0.0031851453,-0.0023927637,4007,-4007,0.08943734,-0.092511974,-9.746171,3890
68836314,-0.003654748,0.0018442814,0.00053471414,5011,-5011,-0.026560731,-0.0488048,-9.720912,4007
68839367,-0.005347492,-0.0031618604,0.006941009,3053,-3053,0.04123179,0.056656945,-9.725456,5011
68842302,0.0046967315,-0.0013868577,-0.0024607289,2935,-2935,-0.017316908,0.033282626,-9.96017,3053
68846296,-0.008561181,-0.0034192055,-0.0021191316,3994,-3994,-0.045281783,-0.01891393,-9.998243,2935
68853302,-0.0077715204,-0.006589445,0.003754313,7006,-7006,0.09815317,0.02884312,-9.901096,3994
68856378,0.0040547694,-0.00879906,-0.0012584602,3076,-3076,0.06022507,-0.033682384,-9.9423,7006
68859322,-0.0047236546,0.0046377415,0.008212192,2944,-2944,0.0027196803,-0.09980651,-9.6556225,3076
68863302,0.009534927,0.006524049,0.002307375,3980,-3980,-0.03917505,0.007880401,-9.678945,2944
68867396,-0.006474381,0.009698354,5.1390234e-05,4094,-4094,-0.015045429,0.045899767,-9.848982,3980
