timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
68499710,0.0,0.0,0.0
113316302,0.0,0.0,0.0
113513764,0.0,0.0,0.0
113711105,0.0,0.0,0.0
113927120,0.0,0.0,0.0
114125061,0.0,0.0,0.0
