timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
68694347,61617302,40.1540289,116.25936850000001,0.14396551,-0.021993326,0.002482418,-0.002472808,-0.0015506921,0.0,0.013805328,0.011900576,0.028905148,-0.019541224,0.062488947,0.04361913,-0.14157817,0.07657588,0.07951745,0.19722314,0.005702217,50.84177,0.13355868,-0.028905148,0.20741047,0.18102162,0.1810966,0.07816318,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
68815305,61617302,40.1540289,116.25936850000001,0.14022306,-0.013484996,0.0022767743,-0.002472808,-0.0015506921,0.0,0.012308392,0.017346792,0.028454736,-0.015672656,0.062488947,0.04361913,-0.14157817,-0.0070803883,-0.06402474,0.054024592,0.005594235,50.84177,0.13376431,-0.028454736,0.20955855,0.1807632,0.18279277,0.077882275,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
68912305,61617302,40.1540289,116.25936850000001,0.13661695,-0.006052364,0.0035189893,-0.002472808,-0.0015506921,0.0,0.012469042,0.022178164,0.02793219,-0.011126442,0.062488947,0.04361913,-0.14157817,0.017703144,0.09130369,-0.023021717,0.0058205146,50.84177,0.1325221,-0.02793219,0.21109852,0.18097913,0.18908118,0.07646682,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
69018305,61617302,40.1540289,116.25936850000001,0.13091479,0.0033308663,0.0050626197,-0.002472808,-0.0015506921,0.0,0.0115737915,0.026390715,0.026608592,-0.00793365,0.062488947,0.04361913,-0.14157817,-0.05956986,0.09276031,-0.15763177,0.0059914375,50.84177,0.13097847,-0.026608592,0.21251468,0.18033074,0.19531646,0.074897006,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
69115304,61617302,40.1540289,116.25936850000001,0.12665279,0.011952439,0.0054989317,-0.002472808,-0.0015506921,0.0,0.008426583,0.031619247,0.031356234,-0.0015058015,0.062488947,0.04361913,-0.14157817,-0.045234136,0.10937976,-0.022873763,0.006094274,50.84177,0.13054216,-0.031356234,0.21154627,0.18032104,0.20059566,0.07365837,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
69217319,61617302,40.1540289,116.25936850000001,0.12335799,0.020931501,0.0035062372,-0.002472808,-0.0015506921,0.0,0.007873063,0.03357272,0.02891663,-0.0050296346,0.062488947,0.04361913,-0.14157817,0.070830844,-0.030464796,0.021049406,0.006161624,50.84177,0.13253485,-0.02891663,0.21171892,0.17994907,0.2088645,0.07254888,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
69319473,61617302,40.1540289,116.25936850000001,0.12023633,0.028676989,-0.0004041729,-0.002472808,-0.0015506921,0.0,0.0069279536,0.036458053,0.023298569,-0.012875311,0.062488947,0.04361913,-0.14157817,-0.0869013,0.018369662,-0.1491841,0.0062779044,50.84177,0.13644527,-0.023298569,0.21285482,0.1805706,0.21808933,0.071826406,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
69421315,61617302,40.1540289,116.25936850000001,0.11643635,0.03506521,-0.0034195764,-0.002472808,-0.0015506921,0.0,0.005832589,0.0390213,0.019027857,-0.01753702,0.062488947,0.04361913,-0.14157817,0.005757955,-0.0378726,0.0019460919,0.006389012,50.84177,0.13946067,-0.019027857,0.21316439,0.1801561,0.22624102,0.07105936,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
69525302,61617302,40.1540289,116.25936850000001,0.11657119,0.037820958,-0.006900287,-0.002472808,-0.0015506921,0.0,0.008316105,0.03596578,0.017077882,-0.020031733,0.062488947,0.04361913,-0.14157817,-0.081640534,-0.03342484,0.08722999,0.006494405,50.84177,0.14294137,-0.017077882,0.2135878,0.18045112,0.233446,0.07056869,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
69620303,61617302,40.1540289,116.25936850000001,0.12181937,0.036515128,-0.010816171,-0.002472808,-0.0015506921,0.0,0.0147991795,0.03053892,0.016035324,-0.022320319,0.062488947,0.04361913,-0.14157817,-0.002690375,0.04098739,0.14202574,0.0063785766,50.84177,0.14685726,-0.016035324,0.21331221,0.17977788,0.23813349,0.07002175,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
