timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
68499907,40.1540302695478,116.25936809544068,50.83026,0.15228677,-0.034382608,0.011509615,0.0052938038,1,1,0
113648344,40.15617559807324,116.25936026016086,65.955185,238.70193,-0.7002637,-15.113413,0.0053523183,1,1,0
113727184,40.156184346341696,116.25936135201302,65.9249,239.6747,-0.6074724,-15.083129,0.023617467,1,1,0
113825339,40.156193428617236,116.25936250063792,65.81491,240.6846,-0.50985634,-14.973137,0.055763308,1,1,0
113913333,40.15620225112472,116.25936362593964,65.617455,241.66562,-0.41422242,-14.775684,0.100558825,1,1,0
114178325,40.15622545953939,116.25936668203721,64.626564,244.24628,-0.15449966,-13.784792,2.427034,1,1,0
114266323,40.15623370858112,116.25936782804042,64.13256,245.16353,-0.057106514,-13.290793,2.6925294,1,1,0
