timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
68063698,68063309,800000.0,1.0,19.056377,23.46154,0.0,255,190,6,4,4,5,0,0,1,1,46
68104648,0,20000.0,0.91766685,0.0,1.3941767,0.0,0,0,0,0,0,0,0,0,0,0,35
68338371,0,1200.0,0.15552334,0.0,0.46221098,0.0,0,0,0,0,0,0,0,1,0,1,36
69062539,69061319,800000.0,1.0,18.914848,23.518911,0.0,255,190,6,4,4,5,0,0,1,1,46
69108158,0,20000.0,0.91766685,0.0,9.848735,0.0,0,0,0,0,0,0,0,0,0,0,35
69347407,0,1200.0,0.15552334,0.0,0.6258634,0.0,0,0,0,0,0,0,0,1,0,1,36
70060731,70059481,800000.0,1.0,24.171526,32.46697,0.0,255,190,6,4,4,5,0,0,1,1,46
70108888,0,20000.0,0.91766685,0.0,16.690926,0.0,0,0,0,0,0,0,0,0,0,0,35
70353091,0,1200.0,0.15552334,0.0,0.49070156,0.0,0,0,0,0,0,0,0,1,0,1,36
71061044,70059481,800000.0,1.0,25.099197,39.70763,0.0,255,190,6,4,4,5,0,0,1,1,46
71073709,71072302,800000.0,1.0,25.099197,39.70763,0.0,255,190,6,4,4,5,0,0,1,1,46
71109537,0,20000.0,0.91766685,0.0,16.461653,0.0,0,0,0,0,0,0,0,0,0,0,35
71358496,0,1200.0,0.15552334,0.0,0.4481845,0.0,0,0,0,0,0,0,0,1,0,1,36
72073113,72072307,800000.0,1.0,24.579464,39.567646,0.0,255,190,6,4,4,5,0,0,1,1,46
72109677,0,20000.0,0.91766685,0.0,15.7247505,0.0,0,0,0,0,0,0,0,0,0,0,35
72358588,0,1200.0,0.15552334,0.0,0.4902946,0.0,0,0,0,0,0,0,0,1,0,1,36
73074042,73070308,800000.0,1.0,23.278282,37.853256,0.0,255,190,6,4,4,5,0,0,1,1,46
73110668,0,20000.0,0.91766685,0.0,16.91444,0.0,0,0,0,0,0,0,0,0,0,0,35
73359835,0,1200.0,0.15552334,0.0,0.45146188,0.0,0,0,0,0,0,0,0,1,0,1,36
74071717,74070807,800000.0,1.0,24.849752,40.107708,0.0,255,190,6,4,4,5,0,0,1,1,46
74111973,0,20000.0,0.91766685,0.0,17.105522,0.0,0,0,0,0,0,0,0,0,0,0,35
74364674,0,1200.0,0.15552334,0.0,0.5563139,0.0,0,0,0,0,0,0,0,1,0,1,36
75068696,75068013,800000.0,1.0,24.92034,39.95118,0.0,255,190,6,4,4,5,0,0,1,1,46
