timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
68694347,-0.039669767,0.089983106,-0.0705857,0.014332205,-0.084644064,-0.0026245117,0.0,0.0,0.0,-0.002288296,0.0,0.0,0.0,0.0,0.0,0.26847202,0.26847216,0.14701197,0.27447295,0.27447298,4.0333457,0.0,0.0,0.0,0.090769336,0.0,0.0,0.0,0.0,0.0,0.00051217084,0.010005972,0.024495747,0.0,0.0,0.0,0.0,0.0,0.0
68912305,-0.030663837,-0.03325367,0.020631434,0.11789023,-0.036486756,-0.011035919,0.0,0.0,0.0,0.0003528325,0.0,0.0,0.0,0.0,0.0,0.26852918,0.26852936,0.14673138,0.27417654,0.27417657,4.0326653,0.0,0.0,0.0,0.09075472,0.0,0.0,0.0,0.0,0.0,0.00026039593,0.007482009,0.019111395,0.0,0.0,0.0,0.0,0.0,0.0
69115304,-0.036149874,0.043962546,0.16833518,0.025523052,-0.07894726,-0.02532196,0.0,0.0,0.0,0.001868424,0.0,0.0,0.0,0.0,0.0,0.27098143,0.27098158,0.14625652,0.27420545,0.2742055,4.032782,0.0,0.0,0.0,0.09075263,0.0,0.0,0.0,0.0,0.0,0.00040725642,0.008077699,0.017806165,0.0,0.0,0.0,0.0,0.0,0.0
69319473,0.007560316,0.034659136,0.060831856,0.048895314,-0.015492883,0.0349617,0.0,0.0,0.0,-0.009786133,0.0,0.0,0.0,0.0,0.0,0.27449426,0.27449438,0.1459333,0.27413127,0.2741313,4.0326014,0.0,0.0,0.0,0.090745896,0.0,0.0,0.0,0.0,0.0,0.0005065619,0.006766271,0.01426441,0.0,0.0,0.0,0.0,0.0,0.0
69517296,-0.039302304,0.033531025,0.11778191,-0.13777667,0.10883565,-0.032707214,0.0,0.0,0.0,0.002316156,0.0,0.0,0.0,0.0,0.0,0.27821395,0.27821407,0.14574306,0.27432033,0.27432036,4.0326796,0.0,0.0,0.0,0.0907447,0.0,0.0,0.0,0.0,0.0,0.0010432948,0.013429104,0.014276234,0.0,0.0,0.0,0.0,0.0,0.0
69724341,-0.051414214,0.024709754,0.08744141,-0.117461875,-0.07851419,-0.008113861,0.0,0.0,0.0,0.005529895,0.0,0.0,0.0,0.0,0.0,0.2815334,0.28153348,0.1456076,0.27466536,0.2746654,4.03261,0.0,0.0,0.0,0.09073686,0.0,0.0,0.0,0.0,0.0,0.0019356724,0.02351398,0.027478026,0.0,0.0,0.0,0.0,0.0,0.0
69922309,-0.011757158,0.037808668,0.039528538,0.10613993,0.04477164,-0.07004166,0.0,0.0,0.0,-0.0037321812,0.0,0.0,0.0,0.0,0.0,0.28281948,0.28281957,0.14554764,0.27479827,0.27479827,4.0324297,0.0,0.0,0.0,0.09073092,0.0,0.0,0.0,0.0,0.0,0.0014031344,0.01608344,0.017961636,0.0,0.0,0.0,0.0,0.0,0.0
70129372,0.017954096,-0.050093472,0.12673663,-0.12132554,0.11075857,-0.096839905,0.0,0.0,0.0,0.007624185,0.0,0.0,0.0,0.0,0.0,0.28331625,0.28331637,0.14556207,0.27518898,0.275189,4.032303,0.0,0.0,0.0,0.09072461,0.0,0.0,0.0,0.0,0.0,0.0007456368,0.010572921,0.018240929,0.0,0.0,0.0,0.0,0.0,0.0
70333302,0.054759677,-0.012353996,0.017050035,0.15308091,0.16820653,-0.058094025,0.0,0.0,0.0,-0.009140965,0.0,0.0,0.0,0.0,0.0,0.28262204,0.2826222,0.1456249,0.27556884,0.27556887,4.032447,0.0,0.0,0.0,0.09072153,0.0,0.0,0.0,0.0,0.0,0.0008226144,0.014370482,0.021936325,0.0,0.0,0.0,0.0,0.0,0.0
70532302,0.009615015,0.047567196,0.13583928,0.064378664,0.01025507,-0.060112,0.0,0.0,0.0,-0.0073231873,0.0,0.0,0.0,0.0,0.0,0.28092298,0.28092316,0.14569946,0.27556598,0.275566,4.032179,0.0,0.0,0.0,0.09071486,0.0,0.0,0.0,0.0,0.0,0.0014050171,0.024842864,0.031019498,0.0,0.0,0.0,0.0,0.0,0.0
