timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
68694347,0,32767,32767,32767,-70,-70,32767
68717074,0,32767,32767,32767,-12,-12,32767
68718544,0,32767,32767,32767,-15,-15,32767
68723303,0,32767,-43,32767,-54,-54,32767
68725791,0,32767,32767,32767,-72,-72,32767
68730317,0,32767,32767,32767,-70,-70,32767
68734345,0,32767,32767,32767,-86,-86,32767
68738303,0,32767,32767,32767,-80,-80,32767
68744358,0,32767,32767,32767,-100,-100,32767
68747309,0,32767,32767,32767,-90,-90,32767
68750302,0,32767,32767,32767,-60,-60,32767
68754341,0,32767,32767,32767,-70,-70,32767
68760296,0,32767,32767,32767,-99,-99,32767
68763371,0,32767,32767,32767,-90,-90,32767
68767302,0,32767,32767,32767,-71,-71,32767
68773477,0,32767,32767,32767,-61,-61,32767
68778302,0,32767,32767,32767,-80,-80,32767
68782320,0,32767,32767,32767,-89,-89,32767
68786303,0,32767,32767,32767,-80,-80,32767
68794322,0,32767,32767,32767,-80,-80,32767
68799352,0,32767,32767,32767,-80,-80,32767
68804345,0,32767,32767,32767,-100,-100,32767
68807320,0,32767,32767,32767,-80,-80,32767
68811302,0,32767,32767,32767,-70,-70,32767
68815305,0,32767,32767,32767,-80,-80,32767
68818478,0,32767,32767,32767,-71,-71,32767
68823406,0,32767,-44,32767,-81,-81,32767
68827296,0,32767,32767,32767,-88,-88,32767
68831303,0,32767,32767,32767,-79,-79,32767
68836314,0,32767,32767,32767,-91,-91,32767
68839367,0,32767,32767,32767,-80,-80,32767
68842302,0,32767,32767,32767,-60,-60,32767
68846296,0,32767,32767,32767,-69,-69,32767
68853302,0,32767,32767,32767,-110,-110,32767
68856378,0,32767,32767,32767,-101,-101,32767
68859322,0,32767,32767,32767,-60,-60,32767
68863302,0,32767,32767,32767,-70,-70,32767
68867396,0,32767,32767,32767,-80,-80,32767
68872302,0,32767,32767,32767,-90,-90,32767
68877571,0,32767,32767,32767,-52,-52,32767
68883296,0,32767,32767,32767,-79,-79,32767
68887303,0,32767,32767,32767,-98,-98,32767
68890303,0,32767,32767,32767,-71,-71,32767
68899325,0,32767,32767,32767,-90,-90,32767
68902296,0,32767,32767,32767,-59,-59,32767
68906302,0,32767,32767,32767,-70,-70,32767
68912305,0,32767,32767,32767,-101,-101,32767
68915299,0,32767,32767,32767,-89,-89,32767
68918523,0,32767,32767,32767,-62,-62,32767
68922380,0,32767,-25,32767,-71,-71,32767
68927306,0,32767,32767,32767,-88,-88,32767
68931304,0,32767,32767,32767,-90,-90,32767
