timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
68606399,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
69610070,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
70614358,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
71622343,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
72427520,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
72439020,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
73449361,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
74452517,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
75458373,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
76459388,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
77445347,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
77467310,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
78470099,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
79470320,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
80477307,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
81477332,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
83491334,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
84501330,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
85505430,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
86512898,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
87517349,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
88525332,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89531372,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
90539362,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
91546706,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92464649,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92475606,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
93480422,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
94484509,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
95495395,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
96496331,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
97506388,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
98515872,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
99524449,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
