timestamp,load,ram_usage
68489407,0.42908144,0.71048623
69489417,0.5962471,0.7728217
70489414,0.5445212,0.7754537
71489489,0.53839636,0.7754537
72489497,0.5288049,0.7754537
73489409,0.54199684,0.7754537
74489415,0.54428303,0.7754537
75489438,0.54631764,0.7754537
76489411,0.5389259,0.7754537
77489408,0.3762285,0.7754537
78489409,0.339117,0.7754537
79490487,0.337983,0.7754537
80489423,0.33608156,0.7754537
81489421,0.33685368,0.7754537
83489408,0.33204597,0.7754537
84489408,0.339379,0.7754537
85489417,0.3384133,0.7754537
86489419,0.3395813,0.7754537
87489466,0.3350643,0.7754537
88489408,0.3396595,0.7754537
89489406,0.33847266,0.7754537
90489408,0.33782732,0.7754537
91489423,0.33756894,0.7754537
92489460,0.34046692,0.7754537
93489406,0.3444193,0.7754537
94489408,0.3586033,0.7754537
95489408,0.35377902,0.7754537
96489495,0.35628998,0.7754537
97489420,0.35115385,0.7754537
98489412,0.35300916,0.7754537
99489408,0.33645535,0.7754537
100489406,0.33502167,0.7754537
101489411,0.339235,0.7754537
102489422,0.333893,0.7754537
103489406,0.3365504,0.7754537
104489408,0.33636165,0.7754537
105489409,0.336165,0.7754537
106489413,0.33644366,0.7754537
107489422,0.3367893,0.7754537
108489437,0.3328293,0.7754537
109489408,0.3379203,0.7754537
110489406,0.33757466,0.7754537
111489411,0.33617234,0.7754537
112489415,0.33463663,0.7754537
113489418,0.332596,0.7754537
