timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
68624358,0.0,0.0,0.0,1
68723303,0.0,0.0,0.0,1
68823406,0.0,0.0,0.0,1
68927306,0.0,0.0,0.0,1
69027296,0.0,0.0,0.0,1
69124346,0.0,0.0,0.0,1
69224376,0.0,0.0,0.0,1
69319473,0.0,0.0,0.0,1
69421315,0.0,0.0,0.0,1
69525302,0.0,0.0,0.0,1
69620303,0.0,0.0,0.0,1
69724341,0.0,0.0,0.0,1
69821320,0.0,0.0,0.0,1
69922309,0.0,0.0,0.0,1
70018315,0.0,0.0,0.0,1
70121398,0.0,0.0,0.0,1
70225314,0.0,0.0,0.0,1
70326305,0.0,0.0,0.0,1
70419985,0.0,0.0,0.0,1
70523303,0.0,0.0,0.0,1
70625304,0.0,0.0,0.0,1
70725304,0.0,0.0,0.0,1
70827296,0.0,0.0,0.0,1
70923319,0.0,0.0,0.0,1
71027302,0.0,0.0,0.0,1
71126302,0.0,0.0,0.0,1
71227305,0.0,0.0,0.0,1
71326303,0.0,0.0,0.0,1
71421307,0.0,0.0,0.0,1
71523306,0.0,0.0,0.0,1
71627302,0.0,0.0,0.0,1
71725302,0.0,0.0,0.0,1
71827305,0.0,0.0,0.0,1
71918465,0.0,0.0,0.0,1
72023302,0.0,0.0,0.0,1
72122299,0.0,0.0,0.0,1
72225381,0.0,0.0,0.0,1
72323302,0.0,0.0,0.0,1
72426308,0.0,0.0,0.0,1
72527305,0.0,0.0,0.0,1
72625302,0.0,0.0,0.0,1
72722302,0.0,0.0,0.0,1
72818890,0.0,0.0,0.0,1
72920305,0.0,0.0,0.0,1
73023308,0.0,0.0,0.0,1
73121303,0.0,0.0,0.0,1
73227380,0.0,0.0,0.0,1
73324380,0.0,0.0,0.0,1
73421314,0.0,0.0,0.0,1
73525317,0.0,0.0,0.0,1
73627302,0.0,0.0,0.0,1
73727307,0.0,0.0,0.0,1
73823302,0.0,0.0,0.0,1
73923302,0.0,0.0,0.0,1
74024356,0.0,0.0,0.0,1
74127296,0.0,0.0,0.0,1
74224370,0.0,0.0,0.0,1
74327341,0.0,0.0,0.0,1
74421304,0.0,0.0,0.0,1
74526337,0.0,0.0,0.0,1
74623304,0.0,0.0,0.0,1
74724737,0.0,0.0,0.0,1
74821309,0.0,0.0,0.0,1
74921302,0.0,0.0,0.0,1
75027304,0.0,0.0,0.0,1
75124343,0.0,0.0,0.0,1
75225303,0.0,0.0,0.0,1
75325296,0.0,0.0,0.0,1
75422305,0.0,0.0,0.0,1
75525339,0.0,0.0,0.0,1
75623302,0.0,0.0,0.0,1
75720305,0.0,0.0,0.0,1
75823302,0.0,0.0,0.0,1
75922318,0.0,0.0,0.0,1
76027303,0.0,0.0,0.0,1
76125296,0.0,0.0,0.0,1
76225324,0.0,0.0,0.0,1
76323300,0.0,0.0,0.0,1
76427302,0.0,0.0,0.0,1
76525318,0.0,0.0,0.0,1
76623303,0.0,0.0,0.0,1
76723387,0.0,0.0,0.0,1
76829842,0.0,0.0,0.0,1
76937116,0.0,0.0,0.0,1
77043909,0.0,0.0,0.0,1
77148937,0.0,0.0,0.0,1
77255410,0.0,0.0,0.0,1
77363674,0.0,0.0,0.0,1
77469567,0.0,0.0,0.0,1
77573067,0.0,0.0,0.0,1
77678195,0.0,0.0,0.0,1
77784773,0.0,0.0,0.0,1
77889227,0.0,0.0,0.0,1
77995954,0.0,0.0,0.0,1
78103485,0.0,0.0,0.0,1
113725571,0.0,0.0,0.0,1
113831665,0.0,0.0,0.0,1
113938074,0.0,0.0,0.0,1
114046503,0.0,0.0,0.0,1
114151859,0.0,0.0,0.0,1
114257704,0.0,0.0,0.0,1
