timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
35590297,-0.29307836,-0.29816008,0.0,0.0
35606582,-0.6090329,-0.6195936,0.0,0.0
35609941,-0.66265535,-0.6741417,0.0,0.0
35614307,-0.63499105,-0.6460012,0.0,0.0
35618350,-0.63499105,-0.6460012,0.0,0.0
35622303,-0.63499105,-0.6460012,0.0,0.0
35625057,0.40911838,0.4162143,0.0,0.0
35631312,0.40911838,0.4162143,0.0,0.0
35638324,0.9352918,0.9515122,0.0,0.0
35643443,0.9352918,0.9515122,0.0,0.0
35646312,0.2628298,0.2673884,0.0,0.0
35650303,0.2628298,0.2673884,0.0,0.0
35654389,0.19954962,0.20300834,0.0,0.0
35659303,0.19954962,0.20300834,0.0,0.0
35662321,0.19954962,0.20300834,0.0,0.0
35667303,0.8271332,0.8414717,0.0,0.0
35670305,0.8271332,0.8414717,0.0,0.0
35676381,-0.9652687,-0.9820091,0.0,0.0
35679319,-0.9652687,-0.9820091,0.0,0.0
35682322,-0.9652687,-0.9820091,0.0,0.0
35690316,-0.6214764,-0.6322503,0.0,0.0
35694297,-0.9842337,-1.001303,0.0,0.0
35698445,-0.9842337,-1.001303,0.0,0.0
35704300,-0.9842337,-1.001303,0.0,0.0
35707300,0.3112193,0.31661543,0.0,0.0
35710302,0.3112193,0.31661543,0.0,0.0
35714303,-0.18716694,-0.19041203,0.0,0.0
35722320,-0.18716694,-0.19041203,0.0,0.0
35727303,-0.92492306,-0.9409561,0.0,0.0
35730297,-0.92492306,-0.9409561,0.0,0.0
35734303,-0.7925624,-0.8063035,0.0,0.0
35738349,-0.7925624,-0.8063035,0.0,0.0
35742384,-0.7925624,-0.8063035,0.0,0.0
35746311,-0.58644587,-0.59661084,0.0,0.0
35751304,-0.58644587,-0.59661084,0.0,0.0
35754297,-0.9022062,-0.917843,0.0,0.0
35758324,-0.9022062,-0.917843,0.0,0.0
35761453,-0.9022062,-0.917843,0.0,0.0
35767297,0.9007428,0.91635907,0.0,0.0
35770297,0.9007428,0.91635907,0.0,0.0
35774306,-0.7631916,-0.776425,0.0,0.0
35780297,-0.7631916,-0.776425,0.0,0.0
35783351,-0.7631916,-0.776425,0.0,0.0
35786380,-0.8323675,-0.8468038,0.0,0.0
35790297,-0.8323675,-0.8468038,0.0,0.0
35794303,-0.85663515,-0.8714867,0.0,0.0
35798324,-0.85663515,-0.8714867,0.0,0.0
35803349,-0.85663515,-0.8714867,0.0,0.0
35807303,0.41687614,0.42410317,0.0,0.0
35811304,0.41687614,0.42410317,0.0,0.0
35815306,0.5718485,0.5817615,0.0,0.0
35820297,0.5718485,0.5817615,0.0,0.0
35825326,1.0242797,1.042041,0.0,0.0
35828336,1.0242797,1.042041,0.0,0.0
35833341,1.0242797,1.042041,0.0,0.0
35836303,-0.507652,-0.51645434,0.0,0.0
35839499,-0.507652,-0.51645434,0.0,0.0
35844303,0.75988966,0.7730662,0.0,0.0
35848324,0.75988966,0.7730662,0.0,0.0
35852401,0.75988966,0.7730662,0.0,0.0
35857303,-1.0270534,-1.0448533,0.0,0.0
35860303,-1.0270534,-1.0448533,0.0,0.0
35864303,0.38096005,0.38756418,0.0,0.0
35867881,0.38096005,0.38756418,0.0,0.0
35876308,0.7179381,0.730387,0.0,0.0
35880303,0.7179381,0.730387,0.0,0.0
35886990,-0.95820934,-0.97482806,0.0,0.0
35892313,-0.95820934,-0.97482806,0.0,0.0
35896380,0.851604,0.8663631,0.0,0.0
35899316,0.851604,0.8663631,0.0,0.0
35904327,-0.54260856,-0.552014,0.0,0.0
35908333,-0.54260856,-0.552014,0.0,0.0
35913339,-0.54260856,-0.552014,0.0,0.0
35917301,-0.9779919,-0.99494356,0.0,0.0
35920302,-0.9779919,-0.99494356,0.0,0.0
35924297,0.26038164,0.26489782,0.0,0.0
35928325,0.26038164,0.26489782,0.0,0.0
35933333,0.26038164,0.26489782,0.0,0.0
35936310,-0.51397246,-0.5228842,0.0,0.0
35940380,-0.51397246,-0.5228842,0.0,0.0
35944297,0.5445175,0.5539601,0.0,0.0
35948344,0.5445175,0.5539601,0.0,0.0
35952303,0.5445175,0.5539601,0.0,0.0
35956303,-0.4960391,-0.5046364,0.0,0.0
35960306,-0.4960391,-0.5046364,0.0,0.0
35965305,-0.95505345,-0.9716089,0.0,0.0
35968357,-0.95505345,-0.9716089,0.0,0.0
35973422,-0.95505345,-0.9716089,0.0,0.0
35976577,0.5742109,0.5841639,0.0,0.0
35981303,0.5742109,0.5841639,0.0,0.0
35985303,-0.37580395,-0.382317,0.0,0.0
35990303,-0.37580395,-0.382317,0.0,0.0
35995394,-0.855151,-0.86997867,0.0,0.0
35998324,-0.855151,-0.86997867,0.0,0.0
36002303,-0.855151,-0.86997867,0.0,0.0
36006381,0.65186065,0.6631583,0.0,0.0
36011304,0.65186065,0.6631583,0.0,0.0
36014297,-0.61015767,-0.6207382,0.0,0.0
36018353,-0.61015767,-0.6207382,0.0,0.0
36021430,-0.61015767,-0.6207382,0.0,0.0
36028449,-0.372429,-0.37888855,0.0,0.0
36031319,-0.372429,-0.37888855,0.0,0.0
36034297,-0.8594271,-0.8743238,0.0,0.0
36038516,-0.8594271,-0.8743238,0.0,0.0
36042303,-0.8594271,-0.8743238,0.0,0.0
36046302,0.55041826,0.55995953,0.0,0.0
36050381,0.55041826,0.55995953,0.0,0.0
36055309,0.31286412,0.31828722,0.0,0.0
36059307,0.31286412,0.31828722,0.0,0.0
36063324,0.31286412,0.31828722,0.0,0.0
36066306,0.48759583,0.49605107,0.0,0.0
36070309,0.48759583,0.49605107,0.0,0.0
36074318,-0.843892,-0.85852754,0.0,0.0
36078324,-0.843892,-0.85852754,0.0,0.0
36082303,-0.843892,-0.85852754,0.0,0.0
36089870,-0.82295173,-0.8372138,0.0,0.0
36094385,0.40038016,0.40731955,0.0,0.0
36098345,0.40038016,0.40731955,0.0,0.0
36102308,0.40038016,0.40731955,0.0,0.0
36106307,0.91983205,0.9357823,0.0,0.0
36110303,0.91983205,0.9357823,0.0,0.0
36115304,-0.39657846,-0.4034559,0.0,0.0
36119304,-0.39657846,-0.4034559,0.0,0.0
36122297,-0.39657846,-0.4034559,0.0,0.0
36126304,-0.92910403,-0.94520754,0.0,0.0
36131322,-0.92910403,-0.94520754,0.0,0.0
36134321,0.8248471,0.8391434,0.0,0.0
36138435,0.8248471,0.8391434,0.0,0.0
36143323,0.8248471,0.8391434,0.0,0.0
36148355,-0.8539343,-0.8687364,0.0,0.0
36151303,-0.8539343,-0.8687364,0.0,0.0
36155304,-0.84138805,-0.8559697,0.0,0.0
36158803,-0.84138805,-0.8559697,0.0,0.0
36164321,0.45202175,0.4598576,0.0,0.0
36169303,0.45202175,0.4598576,0.0,0.0
36172297,0.45202175,0.4598576,0.0,0.0
36177321,-0.23375723,-0.23781149,0.0,0.0
36180297,-0.23375723,-0.23781149,0.0,0.0
36184313,0.8030055,0.81692624,0.0,0.0
36187342,0.8030055,0.81692624,0.0,0.0
36192307,0.8030055,0.81692624,0.0,0.0
36196304,0.47890255,0.48720846,0.0,0.0
36200303,0.47890255,0.48720846,0.0,0.0
36204381,0.52809507,0.5372526,0.0,0.0
36210307,0.52809507,0.5372526,0.0,0.0
36213332,0.52809507,0.5372526,0.0,0.0
36216297,0.91802937,0.93395025,0.0,0.0
36220303,0.91802937,0.93395025,0.0,0.0
36224319,-0.80957854,-0.8236122,0.0,0.0
36228350,-0.80957854,-0.8236122,0.0,0.0
36232304,-0.80957854,-0.8236122,0.0,0.0
36235275,-0.3003782,-0.3055877,0.0,0.0
36241303,-0.3003782,-0.3055877,0.0,0.0
36244306,-1.0088412,-1.0263252,0.0,0.0
36248425,-1.0088412,-1.0263252,0.0,0.0
36254300,-1.0088412,-1.0263252,0.0,0.0
36257311,-0.82789874,-0.8422486,0.0,0.0
36261303,-0.82789874,-0.8422486,0.0,0.0
36265304,0.9269472,0.9430115,0.0,0.0
36269308,0.9269472,0.9430115,0.0,0.0
36273324,0.9269472,0.9430115,0.0,0.0
36277303,-0.21406382,-0.21777523,0.0,0.0
36281382,-0.21406382,-0.21777523,0.0,0.0
36285303,0.5444145,0.5538562,0.0,0.0
36291297,0.5444145,0.5538562,0.0,0.0
36294315,-0.09008341,-0.091644704,0.0,0.0
36298342,-0.09008341,-0.091644704,0.0,0.0
36303418,-0.09008341,-0.091644704,0.0,0.0
36306303,-0.7432559,-0.75614446,0.0,0.0
36310303,-0.7432559,-0.75614446,0.0,0.0
36315302,1.016834,1.0344596,0.0,0.0
36320320,1.016834,1.0344596,0.0,0.0
36324297,-0.9938292,-1.0110599,0.0,0.0
36328324,-0.9938292,-1.0110599,0.0,0.0
36333340,-0.9938292,-1.0110599,0.0,0.0
36337297,-0.7354835,-0.74822956,0.0,0.0
36341304,-0.7354835,-0.74822956,0.0,0.0
36346304,1.0296155,1.0474672,0.0,0.0
36350317,1.0296155,1.0474672,0.0,0.0
36355303,-0.8495794,-0.86430824,0.0,0.0
36356996,-0.8495794,-0.86430824,0.0,0.0
36362313,-0.8495794,-0.86430824,0.0,0.0
36366297,0.93442196,0.9506173,0.0,0.0
36370303,0.93442196,0.9506173,0.0,0.0
36375298,0.5718125,0.58172315,0.0,0.0
36378378,0.5718125,0.58172315,0.0,0.0
36382297,0.5718125,0.58172315,0.0,0.0
36386301,0.59782743,0.6081889,0.0,0.0
36390304,0.59782743,0.6081889,0.0,0.0
36395297,0.5024155,0.511128,0.0,0.0
36398356,0.5024155,0.511128,0.0,0.0
36402416,0.5024155,0.511128,0.0,0.0
36406307,-0.5753742,-0.58534825,0.0,0.0
36410304,-0.5753742,-0.58534825,0.0,0.0
36414306,1.0060953,1.0235437,0.0,0.0
36420298,1.0060953,1.0235437,0.0,0.0
36423323,1.0060953,1.0235437,0.0,0.0
36426300,-1.0202782,-1.037964,0.0,0.0
36430303,-1.0202782,-1.037964,0.0,0.0
36436306,-0.44549087,-0.45321396,0.0,0.0
36439300,-0.44549087,-0.45321396,0.0,0.0
36443347,-0.44549087,-0.45321396,0.0,0.0
36447297,0.9679155,0.9846998,0.0,0.0
36452324,0.9679155,0.9846998,0.0,0.0
36455303,-0.7987204,-0.81256837,0.0,0.0
36459297,-0.7987204,-0.81256837,0.0,0.0
36464311,-0.7987204,-0.81256837,0.0,0.0
36469304,0.7163208,0.7287354,0.0,0.0
36472313,0.7163208,0.7287354,0.0,0.0
36475321,0.6489138,0.6601603,0.0,0.0
36481298,0.6489138,0.6601603,0.0,0.0
36484305,1.0002915,1.0176389,0.0,0.0
36486929,1.0002915,1.0176389,0.0,0.0
36493338,1.0002915,1.0176389,0.0,0.0
36498346,0.79814005,0.8119753,0.0,0.0
36501386,0.79814005,0.8119753,0.0,0.0
36505307,0.94283134,0.9591823,0.0,0.0
36510305,0.94283134,0.9591823,0.0,0.0
36515314,0.5883625,0.5985616,0.0,0.0
36518332,0.5883625,0.5985616,0.0,0.0
36525562,0.6738176,0.6854973,0.0,0.0
36530297,0.6738176,0.6854973,0.0,0.0
36534394,0.8247653,0.83906984,0.0,0.0
36538344,0.8247653,0.83906984,0.0,0.0
36542319,0.8247653,0.83906984,0.0,0.0
36546311,-0.9345418,-0.95074046,0.0,0.0
36550304,-0.9345418,-0.95074046,0.0,0.0
36554304,0.3914233,0.3982102,0.0,0.0
36558555,0.3914233,0.3982102,0.0,0.0
36563379,0.3914233,0.3982102,0.0,0.0
36567381,0.7119927,0.7243336,0.0,0.0
36571192,0.7119927,0.7243336,0.0,0.0
36575304,0.7232466,0.7357832,0.0,0.0
36580311,0.7232466,0.7357832,0.0,0.0
36584313,0.561845,0.5715882,0.0,0.0
36587587,0.561845,0.5715882,0.0,0.0
36592303,0.561845,0.5715882,0.0,0.0
36596311,-0.8122383,-0.8263235,0.0,0.0
36600382,-0.8122383,-0.8263235,0.0,0.0
36606299,-0.65246344,-0.6637708,0.0,0.0
36609301,-0.65246344,-0.6637708,0.0,0.0
36612325,-0.65246344,-0.6637708,0.0,0.0
36616297,-0.32986936,-0.33558908,0.0,0.0
36620303,-0.32986936,-0.33558908,0.0,0.0
36624304,0.847023,0.86171204,0.0,0.0
36630303,0.847023,0.86171204,0.0,0.0
36635299,0.7173511,0.7297834,0.0,0.0
36638334,0.7173511,0.7297834,0.0,0.0
36642303,0.7173511,0.7297834,0.0,0.0
36646329,-0.47207624,-0.4802605,0.0,0.0
36651306,-0.47207624,-0.4802605,0.0,0.0
36654302,0.7629594,0.77618754,0.0,0.0
36658341,0.7629594,0.77618754,0.0,0.0
36662313,0.7629594,0.77618754,0.0,0.0
36667309,-1.0078475,-1.0253239,0.0,0.0
36670303,-1.0078475,-1.0253239,0.0,0.0
36674303,-0.9829403,-0.999983,0.0,0.0
36677330,-0.9829403,-0.999983,0.0,0.0
36682306,-0.9829403,-0.999983,0.0,0.0
36687303,0.63939327,0.6504765,0.0,0.0
36690300,0.63939327,0.6504765,0.0,0.0
36696297,0.85620356,0.8710506,0.0,0.0
36702297,0.85620356,0.8710506,0.0,0.0
36706306,0.36845863,0.3748458,0.0,0.0
36711384,0.36845863,0.3748458,0.0,0.0
36714297,0.33931264,0.3451973,0.0,0.0
36718333,0.33931264,0.3451973,0.0,0.0
36722381,0.33931264,0.3451973,0.0,0.0
36730297,-0.79493695,-0.80871516,0.0,0.0
36734305,-0.15864398,-0.161395,0.0,0.0
36738325,-0.15864398,-0.161395,0.0,0.0
36744387,-0.15864398,-0.161395,0.0,0.0
36747314,-0.7935726,-0.807326,0.0,0.0
36750311,-0.7935726,-0.807326,0.0,0.0
36754297,0.5638286,0.57360506,0.0,0.0
36760312,0.5638286,0.57360506,0.0,0.0
36763379,0.5638286,0.57360506,0.0,0.0
36768955,0.8867907,0.9021686,0.0,0.0
36774303,0.7039442,0.7161508,0.0,0.0
36779319,0.7039442,0.7161508,0.0,0.0
36782297,0.7039442,0.7161508,0.0,0.0
36786757,0.09034454,0.091911316,0.0,0.0
36790305,0.09034454,0.091911316,0.0,0.0
36794304,-0.88212997,-0.89741945,0.0,0.0
36798362,-0.88212997,-0.89741945,0.0,0.0
36803345,-0.88212997,-0.89741945,0.0,0.0
36807304,0.32819304,0.33388424,0.0,0.0
36810384,0.32819304,0.33388424,0.0,0.0
36814313,-0.3945077,-0.40134925,0.0,0.0
36819303,-0.3945077,-0.40134925,0.0,0.0
36822303,-0.3945077,-0.40134925,0.0,0.0
36826307,-0.96053225,-0.9771867,0.0,0.0
36830318,-0.96053225,-0.9771867,0.0,0.0
36835303,0.31751806,0.32302472,0.0,0.0
36838337,0.31751806,0.32302472,0.0,0.0
36842303,0.31751806,0.32302472,0.0,0.0
36846303,0.8537804,0.86858296,0.0,0.0
36852307,0.8537804,0.86858296,0.0,0.0
36855316,0.732085,0.7447813,0.0,0.0
36859303,0.732085,0.7447813,0.0,0.0
36866305,0.11156993,0.11350486,0.0,0.0
36870303,0.11156993,0.11350486,0.0,0.0
36874303,-0.95469165,-0.97124165,0.0,0.0
36879301,-0.95469165,-0.97124165,0.0,0.0
36882318,-0.95469165,-0.97124165,0.0,0.0
36886297,-0.89081746,-0.90626335,0.0,0.0
36890303,-0.89081746,-0.90626335,0.0,0.0
36895303,0.42101583,0.42831236,0.0,0.0
36899311,0.42101583,0.42831236,0.0,0.0
36905040,-0.89693785,-0.9124861,0.0,0.0
36910303,-0.89693785,-0.9124861,0.0,0.0
36914297,0.96579176,0.98253393,0.0,0.0
36919306,0.96579176,0.98253393,0.0,0.0
36920762,0.96579176,0.98253393,0.0,0.0
36926311,0.61910176,0.62983924,0.0,0.0
36930297,0.61910176,0.62983924,0.0,0.0
36934304,0.5216278,0.5306725,0.0,0.0
36938331,0.5216278,0.5306725,0.0,0.0
36942386,0.5216278,0.5306725,0.0,0.0
36947297,-0.87594754,-0.8911332,0.0,0.0
36950302,-0.87594754,-0.8911332,0.0,0.0
