timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
35587334,0.2774876,-0.030628327,0.47009978
35590297,0.27763146,-0.033299323,0.47355175
35609292,0.27394906,-0.037648723,0.47188428
35609941,0.27730578,-0.033100612,0.47348866
35614307,0.27796578,-0.03302963,0.47030172
35618350,0.2798991,-0.035718948,0.46803865
35622303,0.27942234,-0.031362727,0.4717742
35625057,0.27479243,-0.032346927,0.4713646
35635303,0.27642936,-0.032797474,0.47238404
35638324,0.2758641,-0.03417726,0.4728412
35643443,0.27503237,-0.034628313,0.47366738
35646312,0.27673447,-0.03709568,0.47405165
35650303,0.27565414,-0.03414472,0.46850187
35654389,0.28041294,-0.03373361,0.46831143
35659303,0.2759315,-0.031817395,0.47278208
35662321,0.27647892,-0.033967666,0.47460356
35667303,0.27793628,-0.03304068,0.472893
35670305,0.2743735,-0.033737153,0.47499254
35676381,0.27493587,-0.03532873,0.47401547
35679319,0.27595913,-0.032148726,0.4714004
35687728,0.27462116,-0.03423761,0.47439763
35690316,0.2736151,-0.029998444,0.47482944
35694297,0.28054038,-0.030870285,0.46881843
35698445,0.2734339,-0.035892375,0.47385392
35704300,0.27736115,-0.03386066,0.47538146
35707300,0.28043962,-0.031159664,0.47457135
35710302,0.27630302,-0.035475787,0.47500044
35719298,0.27427936,-0.032705173,0.4709572
35722320,0.27642423,-0.034861017,0.46799126
35727303,0.27364105,-0.034765754,0.4744503
35730297,0.27640107,-0.035025466,0.4725822
35734303,0.28038085,-0.032015625,0.47541294
35738349,0.27728775,-0.034235626,0.46771088
35742384,0.2786196,-0.03721071,0.4751323
35746311,0.27891243,-0.03144488,0.4708214
35751304,0.27579945,-0.030215722,0.47517323
35754297,0.2809229,-0.03463684,0.47101915
35758324,0.2786387,-0.03635224,0.46940684
35761453,0.28072044,-0.033047453,0.47246882
35767297,0.2761049,-0.035523985,0.4737098
35770297,0.27829817,-0.034602918,0.47481063
35774306,0.27578363,-0.030386347,0.47406203
35780297,0.27899766,-0.030347701,0.47495872
35783351,0.28094095,-0.03682755,0.47332656
35786380,0.27916914,-0.03494598,0.47084236
35790297,0.27524215,-0.03210229,0.47394705
35794303,0.27454168,-0.030175941,0.4705964
35798324,0.27840102,-0.034630187,0.47122523
35803349,0.27763894,-0.036554117,0.46898553
35807303,0.2734144,-0.03414096,0.47139353
35811304,0.27550438,-0.030119484,0.47336042
35815306,0.27364385,-0.033169933,0.47515517
35820297,0.28006393,-0.03145265,0.4710039
35825326,0.27390546,-0.03164018,0.46897686
35828336,0.2752038,-0.034550454,0.47280458
35833341,0.2774905,-0.032469455,0.46884453
35836303,0.27847165,-0.033110574,0.47247103
35839499,0.28044528,-0.032399796,0.4707784
35844303,0.27772754,-0.033865903,0.4714052
35848324,0.2784787,-0.031232364,0.46953928
35852401,0.27818292,-0.03509057,0.47436166
35857303,0.2761323,-0.03023158,0.47100154
35860303,0.27473173,-0.037175428,0.4693946
35864303,0.27880758,-0.03661112,0.4715961
35867881,0.27859324,-0.0340923,0.46995252
35873361,0.27810818,-0.029752916,0.4733077
35876308,0.27562016,-0.03226739,0.46864066
35880303,0.27541667,-0.03703908,0.46979868
35883674,0.27943406,-0.03480715,0.46864334
35886990,0.27859795,-0.03446238,0.46866265
35892313,0.27531138,-0.032232985,0.47169018
35896380,0.27784824,-0.03479286,0.4749464
35899316,0.2751849,-0.034566678,0.4748938
35904327,0.27938116,-0.030670501,0.46768034
35908333,0.2784971,-0.030129958,0.47355416
35913339,0.27752632,-0.03758258,0.46804935
35917301,0.28011665,-0.03344469,0.46770662
35920302,0.27994633,-0.031909335,0.46761826
35924297,0.27633023,-0.030710567,0.47266462
35928325,0.27397105,-0.03151415,0.46873537
35933333,0.27814972,-0.029925741,0.47320086
35936310,0.2781169,-0.03293224,0.47337967
35940380,0.2784121,-0.035171725,0.4705247
35944297,0.2796418,-0.0341764,0.47117493
35948344,0.27448824,-0.037023056,0.47311246
35952303,0.2752621,-0.03752695,0.46748662
35956303,0.27357522,-0.03447982,0.47395524
35960306,0.27405718,-0.037352365,0.47203913
35965305,0.27624676,-0.03553294,0.47106856
35968357,0.2786353,-0.03313787,0.4754427
35973422,0.2793605,-0.030991992,0.47426838
35976577,0.2753875,-0.033422362,0.4711999
35981303,0.27422246,-0.036438838,0.46827215
35985303,0.28035527,-0.034524884,0.4685572
35995394,0.27463132,-0.035781305,0.47540647
35998324,0.27996927,-0.031377308,0.47082528
36002303,0.27685276,-0.03209558,0.47060487
36006381,0.27996156,-0.037454497,0.47445735
36011304,0.28114727,-0.032743346,0.47107154
36014297,0.27735338,-0.033441655,0.4706024
36018353,0.27768773,-0.036891237,0.47263217
36021430,0.28119624,-0.030027134,0.47524258
36028449,0.27352187,-0.032718573,0.46992096
36031319,0.27367505,-0.036080446,0.4680591
36034297,0.28038526,-0.03504362,0.4715724
36038516,0.27522403,-0.033871826,0.46854842
36042303,0.27393606,-0.034806635,0.47168198
36046302,0.27500063,-0.03410568,0.47361824
36050381,0.27888453,-0.037156433,0.4722667
36055309,0.27826366,-0.032115642,0.4718611
36059307,0.28104383,-0.030614298,0.4675578
36063324,0.27502468,-0.031575836,0.47094306
36066306,0.27536127,-0.030117312,0.47027627
36070309,0.27624413,-0.03669254,0.47140372
36074318,0.2792646,-0.03398759,0.4729352
36078324,0.27960378,-0.036428507,0.47245067
36088323,0.2763278,-0.037416775,0.46976802
36089870,0.28076336,-0.030714521,0.47350907
36094385,0.2770562,-0.03397399,0.46957803
36098345,0.2790963,-0.03511107,0.46990052
36102308,0.27504298,-0.030784106,0.46837017
36106307,0.27897558,-0.035474107,0.4676794
36110303,0.2808264,-0.030532192,0.4679175
36115304,0.28065422,-0.033563923,0.4678784
36119304,0.2751518,-0.03587729,0.474863
36122297,0.27483386,-0.030157961,0.46757323
36126304,0.2762678,-0.031849988,0.47333276
36131322,0.28017607,-0.029763611,0.47435424
36134321,0.28071454,-0.035854798,0.4720308
36138435,0.28080449,-0.034618553,0.47193083
36143323,0.28031293,-0.033023678,0.47199786
36148355,0.2759326,-0.031327266,0.46799225
36151303,0.2786486,-0.036367968,0.46806082
36155304,0.27525228,-0.037585482,0.47258347
36158803,0.27651978,-0.034213487,0.47277698
36164321,0.27837586,-0.031885196,0.47485036
36169303,0.27874014,-0.037458226,0.4682472
36172297,0.2808702,-0.031442393,0.47325328
36177321,0.27658787,-0.03711272,0.47130844
36180297,0.2760382,-0.03251251,0.47533777
36184313,0.27758977,-0.036754455,0.46812928
36187342,0.27346572,-0.03118249,0.47403184
36192307,0.2738931,-0.035116643,0.47159028
36196304,0.28040847,-0.036450658,0.4681261
36200303,0.280477,-0.031191131,0.47506723
36204381,0.28025225,-0.036333863,0.47312087
36210307,0.27921796,-0.030220514,0.47270006
36213332,0.28096783,-0.030012552,0.46848184
36216297,0.2738151,-0.0359677,0.4726786
36220303,0.27376723,-0.036144383,0.47177014
36224319,0.27840635,-0.03250844,0.47139403
36228350,0.27897814,-0.032393686,0.4738679
36232304,0.28088245,-0.03171033,0.4678878
36235275,0.2764751,-0.036651537,0.47470492
36241303,0.27663952,-0.033379514,0.47175035
36244306,0.27989182,-0.03251936,0.4702346
36248425,0.27383596,-0.031699643,0.4750845
36254300,0.2804237,-0.030924752,0.46796727
36257311,0.27599737,-0.03315436,0.47519577
36261303,0.27931008,-0.032326255,0.47346762
36265304,0.27617788,-0.034402724,0.46881366
36269308,0.27841777,-0.030661745,0.46844205
36273324,0.27870005,-0.03494657,0.46782452
36277303,0.2795556,-0.033977415,0.47288266
36281382,0.28006482,-0.034702525,0.46961045
36285303,0.28103304,-0.036359046,0.47306892
36291297,0.27356258,-0.03746787,0.4717378
36294315,0.2804959,-0.033908628,0.4683869
36303418,0.27970946,-0.035114784,0.47521785
36306303,0.27662334,-0.037169974,0.46870607
36310303,0.27978438,-0.034752462,0.47329623
36315302,0.2758145,-0.032809786,0.46989855
36320320,0.27632537,-0.036101718,0.47524223
36324297,0.28000042,-0.03258504,0.47025716
36328324,0.27858812,-0.03174365,0.47039616
36333340,0.27407998,-0.03516345,0.47418806
36337297,0.2779015,-0.031133065,0.47292486
36341304,0.2745102,-0.034824096,0.4740876
36346304,0.27640414,-0.031613998,0.47263858
36350317,0.27719504,-0.030696386,0.4729432
36355303,0.2802903,-0.0331843,0.47057918
36356996,0.27844626,-0.03154214,0.47439787
36362313,0.27771136,-0.031757407,0.47150213
36366297,0.2767277,-0.03401529,0.47521028
36370303,0.27398998,-0.030000871,0.46936834
