timestamp,load,ram_usage
35357407,0.42616242,0.70972437
36358201,0.5843836,0.77205986
37357554,0.5511017,0.77469176
38357408,0.53716385,0.77469176
39357439,0.54136884,0.77469176
40357408,0.54975617,0.77469176
41357408,0.517215,0.77469176
42357557,0.51460284,0.77469176
43357406,0.549821,0.77469176
44357406,0.547813,0.77469176
45357408,0.5477829,0.77469176
46357439,0.5486338,0.77469176
47357406,0.5364312,0.77469176
48357662,0.52674806,0.77469176
49357444,0.54687047,0.77469176
50357551,0.5437717,0.77469176
51357406,0.54737985,0.77469176
52357412,0.5476912,0.77469176
53357408,0.35842007,0.77469176
54358895,0.3358689,0.77469176
55357408,0.33794516,0.77469176
56357406,0.33884966,0.77469176
57357408,0.33707035,0.77469176
58357406,0.33713967,0.77469176
59357406,0.336033,0.77469176
60357408,0.34812433,0.77469176
61357408,0.35268903,0.77469176
62357406,0.3565297,0.77469176
63357406,0.352827,0.77469176
64357406,0.34524602,0.77469176
65357406,0.34818602,0.77469176
66357435,0.35507327,0.77469176
67357439,0.35954303,0.77469176
