timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
35590297,0,32767,-23,32767,-59,-59,32767
35606582,0,32767,32767,32767,-192,-192,32767
35609941,0,32767,32767,32767,-13,-13,32767
35614307,0,32767,32767,32767,-51,-51,32767
35618350,0,32767,32767,32767,-84,-84,32767
35622303,0,32767,32767,32767,-80,-80,32767
35625057,0,32767,32767,32767,-67,-67,32767
35631312,0,32767,32767,32767,-90,-90,32767
35638324,0,32767,32767,32767,-70,-70,32767
35643443,0,32767,32767,32767,-81,-81,32767
35646312,0,32767,32767,32767,-80,-80,32767
35650303,0,32767,32767,32767,-69,-69,32767
35654389,0,32767,32767,32767,-80,-80,32767
35659303,0,32767,32767,32767,-90,-90,32767
35662321,0,32767,32767,32767,-80,-80,32767
35667303,0,32767,32767,32767,-80,-80,32767
35670305,0,32767,32767,32767,-80,-80,32767
35676381,0,32767,32767,32767,-90,-90,32767
35679319,0,32767,32767,32767,-90,-90,32767
35682322,0,32767,32767,32767,-60,-60,32767
35690316,0,32767,-18,32767,-80,-80,32767
35694297,0,32767,32767,32767,-65,-65,32767
35698445,0,32767,32767,32767,-81,-81,32767
35704300,0,32767,32767,32767,-101,-101,32767
35707300,0,32767,32767,32767,-89,-89,32767
35710302,0,32767,32767,32767,-60,-60,32767
35714303,0,32767,32767,32767,-70,-70,32767
35722320,0,32767,32767,32767,-80,-80,32767
35727303,0,32767,32767,32767,-81,-81,32767
35730297,0,32767,32767,32767,-79,-79,32767
35734303,0,32767,32767,32767,-70,-70,32767
35738349,0,32767,32767,32767,-81,-81,32767
35742384,0,32767,32767,32767,-80,-80,32767
35746311,0,32767,32767,32767,-80,-80,32767
35751304,0,32767,32767,32767,-90,-90,32767
35754297,0,32767,32767,32767,-79,-79,32767
35758324,0,32767,32767,32767,-70,-70,32767
35761453,0,32767,32767,32767,-72,-72,32767
35767297,0,32767,32767,32767,-89,-89,32767
35770297,0,32767,32767,32767,-88,-88,32767
35774306,0,32767,32767,32767,-71,-71,32767
35780297,0,32767,32767,32767,-100,-100,32767
35783351,0,32767,32767,32767,-90,-90,32767
35786380,0,32767,32767,32767,-61,-61,32767
35790297,0,32767,-29,32767,-69,-69,32767
35794303,0,32767,32767,32767,-80,-80,32767
35798324,0,32767,32767,32767,-81,-81,32767
35803349,0,32767,32767,32767,-90,-90,32767
35807303,0,32767,32767,32767,-90,-90,32767
35811304,0,32767,32767,32767,-80,-80,32767
35815306,0,32767,32767,32767,-80,-80,32767
35820297,0,32767,32767,32767,-89,-89,32767
35825326,0,32767,32767,32767,-100,-100,32767
35828336,0,32767,32767,32767,-81,-81,32767
35833341,0,32767,32767,32767,-80,-80,32767
35836303,0,32767,32767,32767,-80,-80,32767
35839499,0,32767,32767,32767,-61,-61,32767
35844303,0,32767,32767,32767,-80,-80,32767
35848324,0,32767,32767,32767,-89,-89,32767
35852401,0,32767,32767,32767,-81,-81,32767
35857303,0,32767,32767,32767,-90,-90,32767
35860303,0,32767,32767,32767,-79,-79,32767
35864303,0,32767,32767,32767,-70,-70,32767
35867881,0,32767,32767,32767,-75,-75,32767
35873361,0,32767,32767,32767,-90,-90,32767
35876308,0,32767,32767,32767,-85,-85,32767
35880303,0,32767,32767,32767,-70,-70,32767
35883674,0,32767,32767,32767,-73,-73,32767
35886990,0,32767,-1,32767,-66,-66,32767
35892313,0,32767,32767,32767,-87,-87,32767
