timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
35587334,1.0384315,24.993435,101312.516,1.2037603
35590297,1.0384315,24.993435,101312.516,1.2037603
35609292,0.9538774,24.993435,101313.55,1.2037725
35609941,0.9538774,24.993435,101313.55,1.2037725
35614307,1.0410739,24.993435,101312.5,1.2037601
35618350,1.0410739,24.993435,101312.5,1.2037601
35622303,1.0410739,24.993435,101312.5,1.2037601
35625057,1.1282704,24.993435,101311.45,1.2037476
35635303,1.0965626,24.993435,101311.81,1.2037519
35638324,1.0965626,24.993435,101311.81,1.2037519
35643443,1.0965626,24.993435,101311.81,1.2037519
35646312,1.1256281,24.993435,101311.484,1.203748
35650303,1.1256281,24.993435,101311.484,1.203748
35654389,0.9327388,24.993435,101313.78,1.2037753
35659303,0.9327388,24.993435,101313.78,1.2037753
35662321,0.9327388,24.993435,101313.78,1.2037753
35667303,0.97501594,24.993435,101313.3,1.2037696
35670305,0.97501594,24.993435,101313.3,1.2037696
35676381,1.1018473,24.993435,101311.766,1.2037513
35679319,1.1018473,24.993435,101311.766,1.2037513
35687728,0.98822755,24.993435,101313.125,1.2037675
35690316,0.98822755,24.993435,101313.125,1.2037675
35694297,1.0992049,24.993435,101311.8,1.2037517
35698445,1.0992049,24.993435,101311.8,1.2037517
35704300,1.0992049,24.993435,101311.8,1.2037517
35707300,1.033147,24.993435,101312.61,1.2037613
35710302,1.033147,24.993435,101312.61,1.2037613
35719298,1.0199354,24.993435,101312.75,1.203763
35722320,1.0199354,24.993435,101312.75,1.203763
35727303,0.96180433,24.993435,101313.44,1.2037712
35730297,0.96180433,24.993435,101313.44,1.2037712
35734303,1.0146507,24.993435,101312.82,1.2037638
35738349,1.0146507,24.993435,101312.82,1.2037638
35742384,1.0146507,24.993435,101312.82,1.2037638
35746311,0.9406658,24.993435,101313.69,1.2037742
35751304,0.9406658,24.993435,101313.69,1.2037742
35754297,0.9168849,24.993435,101313.99,1.2037778
35758324,0.9168849,24.993435,101313.99,1.2037778
35761453,0.9168849,24.993435,101313.99,1.2037778
35767297,1.0067238,24.993435,101312.91,1.2037649
35770297,1.0067238,24.993435,101312.91,1.2037649
35774306,1.0490009,24.993435,101312.41,1.203759
35780297,1.0490009,24.993435,101312.41,1.203759
35783351,1.0490009,24.993435,101312.41,1.203759
35786380,1.1150589,24.993435,101311.61,1.2037495
35790297,1.1150589,24.993435,101311.61,1.2037495
35794303,1.0067238,24.993435,101312.91,1.2037649
35798324,1.0067238,24.993435,101312.91,1.2037649
35803349,1.0067238,24.993435,101312.91,1.2037649
35807303,0.9908699,24.993435,101313.09,1.2037672
35811304,0.9908699,24.993435,101313.09,1.2037672
35815306,0.9697313,24.993435,101313.35,1.2037702
35820297,0.9697313,24.993435,101313.35,1.2037702
35825326,1.0569278,24.993435,101312.3,1.2037576
35828336,1.0569278,24.993435,101312.3,1.2037576
35833341,1.0569278,24.993435,101312.3,1.2037576
35836303,1.0463586,24.993435,101312.445,1.2037594
35839499,1.0463586,24.993435,101312.445,1.2037594
35844303,1.0569278,24.993435,101312.32,1.203758
35848324,1.0569278,24.993435,101312.32,1.203758
35852401,1.0569278,24.993435,101312.32,1.203758
35857303,0.90631557,24.993435,101314.1,1.2037791
35860303,0.90631557,24.993435,101314.1,1.2037791
35864303,0.98030055,24.993435,101313.234,1.2037688
35867881,0.98030055,24.993435,101313.234,1.2037688
35873361,0.98030055,24.993435,101313.234,1.2037688
35876308,1.0490009,24.993435,101312.39,1.2037588
35880303,1.0490009,24.993435,101312.39,1.2037588
35883674,1.1124165,24.993435,101311.625,1.2037497
35886990,1.1124165,24.993435,101311.625,1.2037497
35892313,1.1124165,24.993435,101311.625,1.2037497
35896380,0.9036733,24.993435,101314.14,1.2037796
35899316,0.9036733,24.993435,101314.14,1.2037796
35904327,0.95123506,24.993435,101313.58,1.2037729
35908333,0.95123506,24.993435,101313.58,1.2037729
35913339,0.95123506,24.993435,101313.58,1.2037729
35917301,0.9406658,24.993435,101313.7,1.2037743
35920302,0.9406658,24.993435,101313.7,1.2037743
35924297,1.1282704,24.993435,101311.445,1.2037475
35928325,1.1282704,24.993435,101311.445,1.2037475
35933333,1.1282704,24.993435,101311.445,1.2037475
35936310,1.0357893,24.993435,101312.56,1.2037609
35940380,1.0357893,24.993435,101312.56,1.2037609
35944297,1.0727818,24.993435,101312.1,1.2037554
35948344,1.0727818,24.993435,101312.1,1.2037554
35952303,1.0727818,24.993435,101312.1,1.2037554
35956303,0.92216957,24.993435,101313.94,1.2037772
35960306,0.92216957,24.993435,101313.94,1.2037772
35965305,0.96444666,24.993435,101313.414,1.203771
35968357,0.96444666,24.993435,101313.414,1.203771
35973422,0.96444666,24.993435,101313.414,1.203771
35976577,0.94330806,24.993435,101313.66,1.2037739
35981303,0.94330806,24.993435,101313.66,1.2037739
35985303,0.90631557,24.993435,101314.12,1.2037793
35995394,1.0410739,24.993435,101312.49,1.20376
35998324,1.0410739,24.993435,101312.49,1.20376
36002303,1.0410739,24.993435,101312.49,1.20376
36006381,0.9116003,24.993435,101314.055,1.2037786
36011304,0.9116003,24.993435,101314.055,1.2037786
36014297,1.0648547,24.993435,101312.195,1.2037565
36018353,1.0648547,24.993435,101312.195,1.2037565
36021430,1.0648547,24.993435,101312.195,1.2037565
36028449,1.1256281,24.993435,101311.47,1.2037479
36031319,1.1256281,24.993435,101311.47,1.2037479
36034297,0.94330806,24.993435,101313.68,1.2037741
36038516,0.94330806,24.993435,101313.68,1.2037741
36042303,0.94330806,24.993435,101313.68,1.2037741
36046302,0.96444666,24.993435,101313.42,1.203771
36050381,0.96444666,24.993435,101313.42,1.203771
36055309,0.95123506,24.993435,101313.58,1.2037729
36059307,0.95123506,24.993435,101313.58,1.2037729
36063324,0.95123506,24.993435,101313.58,1.2037729
36066306,1.0648547,24.993435,101312.195,1.2037565
36070309,1.0648547,24.993435,101312.195,1.2037565
36074318,1.1044896,24.993435,101311.74,1.2037511
36078324,1.1044896,24.993435,101311.74,1.2037511
36088323,0.89574635,24.993435,101314.25,1.2037809
36089870,0.89574635,24.993435,101314.25,1.2037809
36094385,0.92216957,24.993435,101313.93,1.2037771
36098345,0.92216957,24.993435,101313.93,1.2037771
36102308,0.92216957,24.993435,101313.93,1.2037771
36106307,1.0622125,24.993435,101312.25,1.2037572
36110303,1.0622125,24.993435,101312.25,1.2037572
36115304,1.0859933,24.993435,101311.945,1.2037535
36119304,1.0859933,24.993435,101311.945,1.2037535
36122297,1.0859933,24.993435,101311.945,1.2037535
36126304,0.9274542,24.993435,101313.86,1.2037762
36131322,0.9274542,24.993435,101313.86,1.2037762
36134321,0.92216957,24.993435,101313.914,1.203777
36138435,0.92216957,24.993435,101313.914,1.203777
36143323,0.92216957,24.993435,101313.914,1.203777
36148355,0.9538774,24.993435,101313.53,1.2037723
36151303,0.9538774,24.993435,101313.53,1.2037723
36155304,0.8983887,24.993435,101314.22,1.2037805
36158803,0.8983887,24.993435,101314.22,1.2037805
36164321,0.97501594,24.993435,101313.3,1.2037696
36169303,0.97501594,24.993435,101313.3,1.2037696
36172297,0.97501594,24.993435,101313.3,1.2037696
36177321,1.1203434,24.993435,101311.555,1.2037488
36180297,1.1203434,24.993435,101311.555,1.2037488
36184313,0.98558515,24.993435,101313.17,1.2037681
36187342,0.98558515,24.993435,101313.17,1.2037681
36192307,0.98558515,24.993435,101313.17,1.2037681
36196304,1.1150589,24.993435,101311.61,1.2037495
36200303,1.1150589,24.993435,101311.61,1.2037495
36204381,1.0648547,24.993435,101312.195,1.2037565
36210307,1.0648547,24.993435,101312.195,1.2037565
36213332,1.0648547,24.993435,101312.195,1.2037565
36216297,1.0939202,24.993435,101311.84,1.2037523
36220303,1.0939202,24.993435,101311.84,1.2037523
36224319,0.96444666,24.993435,101313.414,1.203771
36228350,0.96444666,24.993435,101313.414,1.203771
36232304,0.96444666,24.993435,101313.414,1.203771
36235275,1.1071318,24.993435,101311.7,1.2037506
36241303,1.1071318,24.993435,101311.7,1.2037506
36244306,0.9036733,24.993435,101314.15,1.2037797
36248425,0.9036733,24.993435,101314.15,1.2037797
36254300,0.9036733,24.993435,101314.15,1.2037797
36257311,0.93802345,24.993435,101313.74,1.2037748
36261303,0.93802345,24.993435,101313.74,1.2037748
36265304,0.89574635,24.993435,101314.24,1.2037808
36269308,0.89574635,24.993435,101314.24,1.2037808
36273324,0.89574635,24.993435,101314.24,1.2037808
36277303,1.0172931,24.993435,101312.77,1.2037634
36281382,1.0172931,24.993435,101312.77,1.2037634
36285303,1.1018473,24.993435,101311.76,1.2037513
36291297,1.1018473,24.993435,101311.76,1.2037513
36294315,0.91424257,24.993435,101314.016,1.2037781
36303418,0.91424257,24.993435,101314.016,1.2037781
36306303,1.0648547,24.993435,101312.21,1.2037567
36310303,1.0648547,24.993435,101312.21,1.2037567
36315302,0.95123506,24.993435,101313.586,1.203773
36320320,0.95123506,24.993435,101313.586,1.203773
36324297,1.0146507,24.993435,101312.8,1.2037636
36328324,1.0146507,24.993435,101312.8,1.2037636
36333340,1.0146507,24.993435,101312.8,1.2037636
36337297,0.89310396,24.993435,101314.29,1.2037814
36341304,0.89310396,24.993435,101314.29,1.2037814
36346304,1.0252199,24.993435,101312.69,1.2037623
36350317,1.0252199,24.993435,101312.69,1.2037623
36355303,0.99879676,24.993435,101313.016,1.2037662
36356996,0.99879676,24.993435,101313.016,1.2037662
36362313,0.99879676,24.993435,101313.016,1.2037662
36366297,0.92216957,24.993435,101313.94,1.2037772
36370303,0.92216957,24.993435,101313.94,1.2037772
36375298,0.92216957,24.993435,101313.93,1.2037771
36378378,0.92216957,24.993435,101313.93,1.2037771
36382297,0.92216957,24.993435,101313.93,1.2037771
36386301,0.92216957,24.993435,101313.93,1.2037771
36390304,0.92216957,24.993435,101313.93,1.2037771
36395297,1.0754241,24.993435,101312.07,1.203755
36398356,1.0754241,24.993435,101312.07,1.203755
36402416,1.0754241,24.993435,101312.07,1.203755
36406307,0.9697313,24.993435,101313.35,1.2037702
36410304,0.9697313,24.993435,101313.35,1.2037702
36414306,1.0992049,24.993435,101311.79,1.2037517
36420298,1.0992049,24.993435,101311.79,1.2037517
36423323,1.0992049,24.993435,101311.79,1.2037517
36426300,0.959162,24.993435,101313.484,1.2037718
36430303,0.959162,24.993435,101313.484,1.2037718
36436306,0.9908699,24.993435,101313.1,1.2037673
36439300,0.9908699,24.993435,101313.1,1.2037673
36443347,0.9908699,24.993435,101313.1,1.2037673
36447297,1.0648547,24.993435,101312.2,1.2037566
36452324,1.0648547,24.993435,101312.2,1.2037566
36455303,1.0172931,24.993435,101312.79,1.2037635
36459297,1.0172931,24.993435,101312.79,1.2037635
36464311,1.0172931,24.993435,101312.79,1.2037635
36469304,0.9036733,24.993435,101314.14,1.2037796
36472313,0.9036733,24.993435,101314.14,1.2037796
36475321,0.90895796,24.993435,101314.07,1.2037787
36481298,0.90895796,24.993435,101314.07,1.2037787
36484305,1.0939202,24.993435,101311.84,1.2037523
36486929,1.0939202,24.993435,101311.84,1.2037523
36493338,1.0939202,24.993435,101311.84,1.2037523
36498346,0.96180433,24.993435,101313.45,1.2037715
36501386,0.96180433,24.993435,101313.45,1.2037715
36505307,1.0939202,24.993435,101311.86,1.2037525
36510305,1.0939202,24.993435,101311.86,1.2037525
36515314,0.96708894,24.993435,101313.4,1.2037708
36524297,0.96708894,24.993435,101313.4,1.2037708
36525562,0.9485928,24.993435,101313.6,1.2037731
36530297,0.9485928,24.993435,101313.6,1.2037731
36534394,1.1150589,24.993435,101311.59,1.2037493
36538344,1.1150589,24.993435,101311.59,1.2037493
36542319,1.1150589,24.993435,101311.59,1.2037493
36546311,0.94330806,24.993435,101313.664,1.203774
36550304,0.94330806,24.993435,101313.664,1.203774
36554304,1.0384315,24.993435,101312.54,1.2037605
36558555,1.0384315,24.993435,101312.54,1.2037605
36563379,1.0384315,24.993435,101312.54,1.2037605
36567381,0.93802345,24.993435,101313.74,1.2037748
36571192,0.93802345,24.993435,101313.74,1.2037748
36575304,0.9538774,24.993435,101313.55,1.2037725
36580311,0.9538774,24.993435,101313.55,1.2037725
36584313,1.0780663,24.993435,101312.04,1.2037547
36587587,1.0780663,24.993435,101312.04,1.2037547
36592303,1.0780663,24.993435,101312.04,1.2037547
36596311,1.0754241,24.993435,101312.07,1.203755
36600382,1.0754241,24.993435,101312.07,1.203755
36606299,0.89310396,24.993435,101314.266,1.2037811
36609301,0.89310396,24.993435,101314.266,1.2037811
36612325,0.89310396,24.993435,101314.266,1.2037811
36616297,1.0437162,24.993435,101312.47,1.2037597
36620303,1.0437162,24.993435,101312.47,1.2037597
36624304,1.0886357,24.993435,101311.94,1.2037535
36630303,1.0886357,24.993435,101311.94,1.2037535
36635299,0.90103096,24.993435,101314.164,1.2037798
36638334,0.90103096,24.993435,101314.164,1.2037798
36642303,0.90103096,24.993435,101314.164,1.2037798
36646329,1.0014391,24.993435,101312.98,1.2037657
36651306,1.0014391,24.993435,101312.98,1.2037657
36654302,1.0199354,24.993435,101312.75,1.203763
36658341,1.0199354,24.993435,101312.75,1.203763
36662313,1.0199354,24.993435,101312.75,1.203763
36667309,1.0595702,24.993435,101312.29,1.2037576
36670303,1.0595702,24.993435,101312.29,1.2037576
36674303,1.0305047,24.993435,101312.625,1.2037616
36677330,1.0305047,24.993435,101312.625,1.2037616
36682306,1.0305047,24.993435,101312.625,1.2037616
36687303,0.95651966,24.993435,101313.52,1.2037723
36690300,0.95651966,24.993435,101313.52,1.2037723
36699303,1.0622125,24.993435,101312.234,1.2037569
36702297,1.0622125,24.993435,101312.234,1.2037569
36706306,0.96708894,24.993435,101313.375,1.2037705
36711384,0.96708894,24.993435,101313.375,1.2037705
36714297,1.1018473,24.993435,101311.77,1.2037514
