timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
34740364,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
35457702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
35563905,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
39091449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
39102972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
44116419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
59148469,999.0,999.0,999.0,999.0,999.0,999.0,999.0,183,1,0,0,0,0,1
66996939,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
67498041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
