timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
35457883,40.15403029755171,116.25936839670383,1.0097641,-0.00027223758,-0.042774033,-0.012104781,0.0013517838,1,1,0
67337325,40.15402277807668,116.25936016236646,-1.7606008,-0.8363997,-0.74259233,2.75826,-1.0677851,1,1,0
67822322,40.15402283363161,116.25936022565881,-1.2845027,-0.83022225,-0.73721325,2.282162,-1.0694826,1,1,0
