timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
35587924,1689676309689000,401540306,1162593687,971,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.06,0.02,-0.01,0.0,0,nan,nan,3,1,15
35688501,1689676309789000,401540305,1162593685,1092,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.049999997,-0.01,0.01,0.0,0,nan,nan,3,1,15
35787377,1689676309889000,401540307,1162593683,998,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.01,-0.02,0.0,0,nan,nan,3,1,15
35886832,1689676309989000,401540300,1162593678,926,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.01,0.06,-0.08,0.0,0,nan,nan,3,1,15
35986984,1689676310089000,401540304,1162593682,950,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.03,0.11,0.0,0,nan,nan,3,1,15
36089715,1689676310189000,401540299,1162593683,1135,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.0,0.0,0,nan,nan,3,1,15
36187097,1689676310289000,401540297,1162593690,1051,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,1,15
36286385,1689676310389000,401540300,1162593683,1075,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,-0.01,-0.02,0.0,0,nan,nan,3,1,15
36386903,1689676310489000,401540297,1162593676,954,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,-0.01,0.0,0,nan,nan,3,1,15
36486766,1689676310589000,401540307,1162593682,1111,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.04,-0.089999996,0.0,0,nan,nan,3,1,15
36587429,1689676310689000,401540297,1162593685,909,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.02,0.02,0.0,0,nan,nan,3,1,15
36688418,1689676310789000,401540303,1162593681,1079,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-0.06,0.0,0,nan,nan,3,1,15
36787312,1689676310889000,401540301,1162593677,1107,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,0.08,0.0,0,nan,nan,3,1,15
36886878,1689676310989000,401540302,1162593678,1082,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.04,0.04,-0.01,0.0,0,nan,nan,3,1,15
36987349,1689676311089000,401540304,1162593676,997,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,-0.049999997,0.0,0,nan,nan,3,1,15
37088864,1689676311189000,401540303,1162593688,1078,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.01,-0.06,0.0,0,nan,nan,3,1,15
37186835,1689676311289000,401540300,1162593678,1130,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,-0.02,0.02,0.0,0,nan,nan,3,1,15
37287208,1689676311389000,401540297,1162593683,1005,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,-0.01,-0.07,0.0,0,nan,nan,3,1,15
37386943,1689676311489000,401540304,1162593686,1129,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,0.01,0.0,0,nan,nan,3,1,15
37488441,1689676311589000,401540305,1162593687,1017,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.01,0.01,0.0,0,nan,nan,3,1,15
37587381,1689676311689000,401540297,1162593681,959,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.02,-0.04,0.0,0,nan,nan,3,1,15
37687885,1689676311789000,401540305,1162593679,1017,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.01,0.02,0.0,0,nan,nan,3,1,15
37787268,1689676311889000,401540307,1162593684,910,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.02,0.04,0.0,0,nan,nan,3,1,15
37888948,1689676311989000,401540301,1162593683,1003,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,0.04,0.089999996,0.0,0,nan,nan,3,1,15
37988502,1689676312090000,401540297,1162593690,1075,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,0.03,0.0,0.0,0,nan,nan,3,1,15
38087917,1689676312190000,401540304,1162593687,1136,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.03,0.049999997,-0.099999994,0.0,0,nan,nan,3,1,15
