timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
28326935,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
29045080,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
29149336,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
32931794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
32946243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
37957043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
52972457,999.0,999.0,999.0,999.0,999.0,999.0,999.0,183,1,0,0,0,0,1
73784959,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
74298346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
