timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
29184302,-0.002168282,0.0065295678,-0.0016151099,0.032507464,-0.008887241,0.047727823,0.0,0.0,0.0,0.0013104004,0.0,0.0,0.0,0.0,0.0,0.28397292,0.2839728,0.14584872,0.27648416,0.27648416,4.032698,0.0,0.0,0.0,0.09079165,0.0,0.0,0.0,0.0,0.0,0.00020758281,0.003160455,0.0029955737,0.0,0.0,0.0,0.0,0.0,0.0
29404296,0.03182142,-0.027008343,0.06315848,-0.04252217,0.06855501,-0.034057558,0.0,0.0,0.0,-0.0019339239,0.0,0.0,0.0,0.0,0.0,0.27868178,0.27868176,0.1457165,0.2753117,0.27531168,4.033041,0.0,0.0,0.0,0.0907969,0.0,0.0,0.0,0.0,0.0,0.0006146079,0.008990847,0.011217874,0.0,0.0,0.0,0.0,0.0,0.0
29605305,-0.007322588,0.034324553,0.061478667,-0.05190164,-0.009747865,0.014088392,0.0,0.0,0.0,-0.008120127,0.0,0.0,0.0,0.0,0.0,0.27717158,0.27717155,0.14557382,0.2753902,0.27539018,4.0329356,0.0,0.0,0.0,0.090800956,0.0,0.0,0.0,0.0,0.0,0.00057993946,0.0042199227,0.005890235,0.0,0.0,0.0,0.0,0.0,0.0
29805302,-0.010558748,-0.025744788,-0.047509357,0.048802897,0.029226542,0.030429006,0.0,0.0,0.0,-0.0023113387,0.0,0.0,0.0,0.0,0.0,0.2751518,0.2751518,0.1453301,0.2755864,0.27558637,4.0327344,0.0,0.0,0.0,0.0907973,0.0,0.0,0.0,0.0,0.0,0.00047468193,0.004210846,0.006891978,0.0,0.0,0.0,0.0,0.0,0.0
30009302,0.011596368,-0.0110890195,-0.033808682,0.016025323,0.03976493,0.02500844,0.0,0.0,0.0,-0.0030712844,0.0,0.0,0.0,0.0,0.0,0.2744279,0.2744279,0.14521582,0.2753556,0.27535558,4.032501,0.0,0.0,0.0,0.09079113,0.0,0.0,0.0,0.0,0.0,0.00029718335,0.006588155,0.011682712,0.0,0.0,0.0,0.0,0.0,0.0
30211314,-0.056704663,0.02572751,-0.07628044,0.017605908,-0.03028724,0.07346833,0.0,0.0,0.0,-0.0069018793,0.0,0.0,0.0,0.0,0.0,0.2751453,0.27514526,0.14523593,0.27517486,0.2751748,4.032379,0.0,0.0,0.0,0.09078913,0.0,0.0,0.0,0.0,0.0,0.000703599,0.009461225,0.012713815,0.0,0.0,0.0,0.0,0.0,0.0
30413348,-0.05225735,0.0645583,-0.022780014,0.0093509145,-0.011800661,-0.033568382,0.0,0.0,0.0,0.0024960167,0.0,0.0,0.0,0.0,0.0,0.27588096,0.2758809,0.14530078,0.27548236,0.27548233,4.0321774,0.0,0.0,0.0,0.09078418,0.0,0.0,0.0,0.0,0.0,0.0007303669,0.009062198,0.0119683705,0.0,0.0,0.0,0.0,0.0,0.0
30615302,-0.02724306,0.0257101,-0.012075646,-0.009001449,-0.007578416,0.07386243,0.0,0.0,0.0,-0.010881895,0.0,0.0,0.0,0.0,0.0,0.27662793,0.2766279,0.14551708,0.27532482,0.2753248,4.0319815,0.0,0.0,0.0,0.0907768,0.0,0.0,0.0,0.0,0.0,0.0005904756,0.009394299,0.011191135,0.0,0.0,0.0,0.0,0.0,0.0
30824303,0.043732256,-0.047279406,0.052579015,0.05190528,0.051218297,-0.032418013,0.0,0.0,0.0,-0.000963632,0.0,0.0,0.0,0.0,0.0,0.27672538,0.27672535,0.1457214,0.27520096,0.27520093,4.031894,0.0,0.0,0.0,0.09077338,0.0,0.0,0.0,0.0,0.0,0.00028800665,0.00790022,0.005263462,0.0,0.0,0.0,0.0,0.0,0.0
31028341,0.0028756512,-0.021853535,0.045889664,0.054073527,0.009375964,-0.071537375,0.0,0.0,0.0,-0.001161708,0.0,0.0,0.0,0.0,0.0,0.2765664,0.27656642,0.14595391,0.2751301,0.2751301,4.031412,0.0,0.0,0.0,0.090765156,0.0,0.0,0.0,0.0,0.0,0.0007634558,0.014710654,0.013903827,0.0,0.0,0.0,0.0,0.0,0.0
