timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
29184302,23646242,40.154029699999995,116.25936820000001,0.06264635,0.028584065,0.01414155,-0.0015184712,-0.00091725675,0.0,0.0074051674,0.027010167,0.004693166,-0.029350836,-0.014363111,0.024701323,0.009608942,-0.015601039,-0.07871294,0.1345758,0.0036226865,0.99538213,0.12455367,-0.004693166,0.21815589,0.18009229,0.24503247,0.071514845,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29297302,23646242,40.154029699999995,116.25936820000001,0.065404534,0.031829588,0.010791935,-0.0015184712,-0.00091725675,0.0,0.011166705,0.028267454,-0.00017093244,-0.03294642,-0.014363111,0.024701323,0.009608942,-0.034112807,-0.07163578,-0.042814456,0.0037402355,0.99538213,0.12790328,0.00017093244,0.22410466,0.18099263,0.24431984,0.07220194,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29404296,23646242,40.154029699999995,116.25936820000001,0.064969294,0.033123348,0.005049497,-0.0015184712,-0.00091725675,0.0,0.0100781545,0.029002573,-0.0011604531,-0.034904327,-0.014363111,0.024701323,0.009608942,0.05258098,0.09121345,0.07661221,0.0039636563,0.99538213,0.13364573,0.0011604531,0.20925567,0.18089074,0.22202556,0.07009705,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29505386,23646242,40.154029699999995,116.25936820000001,0.06481227,0.03332924,-0.00023061346,-0.0015184712,-0.00091725675,0.0,0.0064071394,0.02777199,-0.0030473506,-0.037683077,-0.014363111,0.024701323,0.009608942,0.09317243,-0.017612172,0.03875539,0.0039649745,0.99538213,0.13892584,0.0030473506,0.2240241,0.18184954,0.23221868,0.07029369,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29605305,23646242,40.154029699999995,116.25936820000001,0.0663434,0.033475902,-0.0054375646,-0.0015184712,-0.00091725675,0.0,0.0067537827,0.025810344,-0.0027381082,-0.03811674,-0.014363111,0.024701323,0.009608942,0.06576116,-0.0763003,-0.089463815,0.004003146,0.99538213,0.1441328,0.0027381082,0.22478227,0.18137437,0.22708271,0.06932927,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29707317,23646242,40.154029699999995,116.25936820000001,0.06929539,0.03218381,-0.009679551,-0.0015184712,-0.00091725675,0.0,0.008420754,0.022904964,-0.0065511973,-0.04180061,-0.014363111,0.024701323,0.009608942,-0.029464744,0.09555592,-0.13020816,0.004310116,0.99538213,0.14837478,0.0065511973,0.22343542,0.18040545,0.22216162,0.068423174,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29805302,23646242,40.154029699999995,116.25936820000001,0.07065656,0.031094626,-0.012319416,-0.0015184712,-0.00091725675,0.0,0.008882493,0.020924732,-0.007751808,-0.04116506,-0.014363111,0.024701323,0.009608942,0.047583684,0.08275421,0.17627364,0.004365202,0.99538213,0.15101464,0.007751808,0.22349149,0.18056794,0.22020958,0.06801101,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29914307,23646242,40.154029699999995,116.25936820000001,0.06879228,0.030136546,-0.014289114,-0.0015184712,-0.00091725675,0.0,0.007536131,0.01989735,-0.009016714,-0.039256997,-0.014363111,0.024701323,0.009608942,0.07690578,-0.049868185,-0.14977343,0.004328035,0.99538213,0.15298434,0.009016714,0.2099667,0.17932352,0.2062398,0.066675976,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30009302,23646242,40.154029699999995,116.25936820000001,0.06684999,0.029204102,-0.014895055,-0.0015184712,-0.00091725675,0.0,0.0056806975,0.019667206,-0.010415522,-0.037103172,-0.014363111,0.024701323,0.009608942,-0.04846766,0.021491054,-0.17335476,0.004439784,0.99538213,0.15359028,0.010415522,0.22412823,0.17955278,0.22060378,0.067499295,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30115302,23646242,40.154029699999995,116.25936820000001,0.06474206,0.025908373,-0.015267488,-0.0015184712,-0.00091725675,0.0,0.0024754975,0.016060444,-0.0069256974,-0.029949281,-0.014363111,0.024701323,0.009608942,-0.083803974,0.044837523,-0.022211732,0.0046729473,0.99538213,0.15396272,0.0069256974,0.21062025,0.17836224,0.20880097,0.06660556,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30218328,23646242,40.154029699999995,116.25936820000001,0.0647439,0.022405757,-0.015152002,-0.0015184712,-0.00091725675,0.0,0.0047873952,0.012784401,-0.006966029,-0.026642235,-0.014363111,0.024701323,0.009608942,0.08130777,0.018205361,0.14206325,0.0046832124,0.99538213,0.15384723,0.006966029,0.21057475,0.17849946,0.21050596,0.066864125,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30315967,23646242,40.154029699999995,116.25936820000001,0.06569168,0.02037965,-0.014086229,-0.0015184712,-0.00091725675,0.0,0.006751955,0.012022248,-0.007422517,-0.023466289,-0.014363111,0.024701323,0.009608942,0.029890725,0.085774675,-0.0050601833,0.00476594,0.99538213,0.15278146,0.007422517,0.22431724,0.17935514,0.22613162,0.068209074,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30422385,23646242,40.154029699999995,116.25936820000001,0.06812981,0.017529838,-0.012217653,-0.0015184712,-0.00091725675,0.0,0.010542625,0.0075783306,-0.006955539,-0.018923972,-0.014363111,0.024701323,0.009608942,-0.048765063,0.009230784,0.15880358,0.004746816,0.99538213,0.15091288,0.006955539,0.20997798,0.1779973,0.21281724,0.067594744,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
