timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
24722393,0.0,-0.0,0.00020812522,0.0,1.0,0.0,0.0,0.00010406261,0.0,0.0,-0.0,1,0,0,0,0,0
30092076,0.0,0.0,0.004635248,0.0,0.9999973,0.0,0.0,0.0023176218,0.0,0.0,-0.0,1,0,0,0,0,0
30188159,0.0,0.0,0.0047512255,0.0,0.9999972,0.0,0.0,0.0023756106,0.0,0.0,-0.0,1,0,0,0,0,0
30285543,0.0,0.0,0.0047951895,0.0,0.99999714,0.0,0.0,0.0023975924,0.0,0.0,-0.0,1,0,0,0,0,0
30382140,0.0,0.0,0.004815352,0.0,0.99999714,0.0,0.0,0.002407674,0.0,0.0,-0.0,1,0,0,0,0,0
30479544,0.0,0.0,0.0049336907,0.0,0.99999696,0.0,0.0,0.002466843,0.0,0.0,-0.0,1,0,0,0,0,0
30601518,0.0,0.0,0.005134069,0.0,0.9999967,0.0,0.0,0.002567032,0.0,0.0,-0.0,1,0,0,0,0,0
30698594,0.0,0.0,0.0052554435,0.0,0.99999654,0.0,0.0,0.002627719,0.0,0.0,-0.0,1,0,0,0,0,0
30801169,0.0,0.0,0.005144845,0.0,0.99999666,0.0,0.0,0.0025724198,0.0,0.0,-0.0,1,0,0,0,0,0
30898520,0.0,0.0,0.0050784727,0.0,0.9999968,0.0,0.0,0.0025392335,0.0,0.0,-0.0,1,0,0,0,0,0
30994209,0.0,0.0,0.0052486695,0.0,0.99999654,0.0,0.0,0.0026243317,0.0,0.0,-0.0,1,0,0,0,0,0
31091526,0.0,0.0,0.0053063785,0.0,0.9999965,0.0,0.0,0.0026531864,0.0,0.0,-0.0,1,0,0,0,0,0
31189162,0.0,0.0,0.0054895305,0.0,0.99999624,0.0,0.0,0.002744762,0.0,0.0,-0.0,1,0,0,0,0,0
31305188,0.0,0.0,0.0054298826,0.0,0.9999963,0.0,0.0,0.002714938,0.0,0.0,-0.0,1,0,0,0,0,0
31400152,0.0,0.0,0.0052455734,0.0,0.99999654,0.0,0.0,0.0026227836,0.0,0.0,-0.0,1,0,0,0,0,0
31503204,0.0,0.0,0.005200486,0.0,0.9999966,0.0,0.0,0.0026002405,0.0,0.0,-0.0,1,0,0,0,0,0
31599545,0.0,0.0,0.0051745623,0.0,0.99999666,0.0,0.0,0.0025872784,0.0,0.0,-0.0,1,0,0,0,0,0
31698141,0.0,0.0,0.0048554093,0.0,0.999997,0.0,0.0,0.0024277023,0.0,0.0,-0.0,1,0,0,0,0,0
31803146,0.0,0.0,0.00483135,0.0,0.9999971,0.0,0.0,0.0024156729,0.0,0.0,-0.0,1,0,0,0,0,0
31898727,0.0,0.0,0.004719658,0.0,0.9999972,0.0,0.0,0.0023598268,0.0,0.0,-0.0,1,0,0,0,0,0
32020692,0.0,0.0,0.004180791,0.0,0.99999785,0.0,0.0,0.002090394,0.0,0.0,-0.0,1,0,0,0,0,0
32112671,0.0,0.0,0.0042478554,0.0,0.99999774,0.0,0.0,0.0021239263,0.0,0.0,-0.0,1,0,0,0,0,0
32202693,0.0,0.0,0.004482226,0.0,0.9999975,0.0,0.0,0.0022411114,0.0,0.0,-0.0,1,0,0,0,0,0
32326316,0.0,0.0,0.0047723753,0.0,0.99999714,0.0,0.0,0.0023861853,0.0,0.0,-0.0,1,0,0,0,0,0
32416332,0.0,0.0,0.0042498596,0.0,0.99999774,0.0,0.0,0.0021249286,0.0,0.0,-0.0,1,0,0,0,0,0
32505936,0.0,0.0,0.0039179088,0.0,0.9999981,0.0,0.0,0.001958953,0.0,0.0,-0.0,1,0,0,0,0,0
32627485,0.0,0.0,0.004168617,0.0,0.9999978,0.0,0.0,0.0020843071,0.0,0.0,-0.0,1,0,0,0,0,0
32717895,0.0,0.0,0.004302413,0.0,0.9999977,0.0,0.0,0.002151205,0.0,0.0,-0.0,1,0,0,0,0,0
32808838,0.0,0.0,0.0043741423,0.0,0.9999976,0.0,0.0,0.0021870693,0.0,0.0,-0.0,1,0,0,0,0,0
32931306,0.0,0.0,0.004299445,0.0,0.9999977,0.0,0.0,0.0021497211,0.0,0.0,-0.0,1,0,0,0,0,0
33021072,0.0,0.0,0.004190259,0.0,0.9999978,0.0,0.0,0.0020951282,0.0,0.0,-0.0,1,0,0,0,0,0
33113541,0.0,0.0,0.004089242,0.0,0.9999979,0.0,0.0,0.0020446198,0.0,0.0,-0.0,1,0,0,0,0,0
33234582,0.0,0.0,0.0035647566,0.0,0.99999845,0.0,0.0,0.0017823776,0.0,0.0,-0.0,1,0,0,0,0,0
33325644,0.0,0.0,0.003763976,0.0,0.9999982,0.0,0.0,0.001881987,0.0,0.0,-0.0,1,0,0,0,0,0
33417582,0.0,0.0,0.0032997923,0.0,0.9999986,0.0,0.0,0.0016498955,0.0,0.0,-0.0,1,0,0,0,0,0
33540351,0.0,0.0,0.0034584526,0.0,0.9999985,0.0,0.0,0.0017292255,0.0,0.0,-0.0,1,0,0,0,0,0
33631119,0.0,0.0,0.0034548696,0.0,0.9999985,0.0,0.0,0.001727434,0.0,0.0,-0.0,1,0,0,0,0,0
33724557,0.0,0.0,0.0037745486,0.0,0.9999982,0.0,0.0,0.0018872735,0.0,0.0,-0.0,1,0,0,0,0,0
33845150,0.0,0.0,0.0032725157,0.0,0.9999986,0.0,0.0,0.0016362573,0.0,0.0,-0.0,1,0,0,0,0,0
33936396,0.0,0.0,0.0033713467,0.0,0.99999857,0.0,0.0,0.0016856727,0.0,0.0,-0.0,1,0,0,0,0,0
34028590,0.0,0.0,0.0035344404,0.0,0.99999845,0.0,0.0,0.0017672193,0.0,0.0,-0.0,1,0,0,0,0,0
34150135,0.0,0.0,0.0037063868,0.0,0.9999983,0.0,0.0,0.0018531925,0.0,0.0,-0.0,1,0,0,0,0,0
34238244,0.0,0.0,0.0035767348,0.0,0.9999984,0.0,0.0,0.0017883666,0.0,0.0,-0.0,1,0,0,0,0,0
34330364,0.0,0.0,0.003720817,0.0,0.9999983,0.0,0.0,0.0018604075,0.0,0.0,-0.0,1,0,0,0,0,0
34451572,0.0,0.0,0.0036169384,0.0,0.9999984,0.0,0.0,0.0018084685,0.0,0.0,-0.0,1,0,0,0,0,0
34544189,0.0,0.0,0.003701915,0.0,0.9999983,0.0,0.0,0.0018509566,0.0,0.0,-0.0,1,0,0,0,0,0
34634368,0.0,0.0,0.003725872,0.0,0.9999983,0.0,0.0,0.001862935,0.0,0.0,-0.0,1,0,0,0,0,0
34755018,0.0,0.0,0.00412161,0.0,0.9999979,0.0,0.0,0.0020608038,0.0,0.0,-0.0,1,0,0,0,0,0
34847488,0.0,0.0,0.004375865,0.0,0.9999976,0.0,0.0,0.002187931,0.0,0.0,-0.0,1,0,0,0,0,0
34966479,0.0,0.0,0.004373945,0.0,0.9999976,0.0,0.0,0.0021869706,0.0,0.0,-0.0,1,0,0,0,0,0
