timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
28428994,0.9999986,9.684376e-05,0.00051122333,0.0015876354,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28504974,0.99999845,9.421022e-05,0.0005139895,0.001703122,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28549722,0.99999857,8.9541245e-05,0.00042543907,0.0016641614,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28612382,0.99999887,0.00017397544,0.00045390078,0.001441853,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28657306,0.99999875,-1.3884109e-05,0.00042786947,0.0015295204,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28715930,0.99999875,-4.6613943e-05,0.0003056514,0.0015989151,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28760657,0.99999857,-4.8187227e-05,0.00033053147,0.0017036754,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28821450,0.9999985,-6.786068e-05,0.00030688988,0.001743988,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28866854,0.9999985,-5.4415756e-05,0.0002971678,0.0017282015,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28914573,0.99999857,0.00012175315,0.00016553953,0.0017215566,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
28974501,0.9999985,0.000112459194,0.00024835195,0.0017341622,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
29019603,0.9999985,0.00012371512,0.00037531543,0.0017306154,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
29080095,0.9999983,0.00017943083,0.00039889765,0.0017865828,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
29126553,0.9999982,0.00018043909,0.0005502068,0.0018017637,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
29187451,0.99999833,0.00027894057,0.00070381176,0.0016963097,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
29232053,0.9999981,0.00031462693,0.0007929694,0.0017488954,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
29294032,0.9999978,0.00030730464,0.0009551639,0.0018590892,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
29341516,0.99999785,0.0003641364,0.0009647175,0.0018324663,0.9999977,1.4103062e-11,1.9658497e-11,-0.0021575855,3
