timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
28351788,1689689011939000,401540305,1162593685,1092,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.049999997,-0.01,0.01,0.0,0,nan,nan,3,1,15
28459648,1689689012047000,401540307,1162593683,998,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.01,-0.02,0.0,0,nan,nan,3,1,15
28564679,1689689012152000,401540300,1162593678,926,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.01,0.06,-0.089999996,0.0,0,nan,nan,3,1,15
28671029,1689689012258000,401540298,1162593679,1058,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.03,0.089999996,0.0,0,nan,nan,3,1,15
28776584,1689689012363000,401540299,1162593683,1121,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.01,-0.02,0.0,0,nan,nan,3,1,15
28882519,1689689012469000,401540300,1162593676,1094,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.01,0.0,0.0,0,nan,nan,3,1,15
28988504,1689689012575000,401540298,1162593679,1018,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,-0.03,-0.04,0.0,0,nan,nan,3,1,15
29095317,1689689012682000,401540297,1162593683,1084,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.0,0.04,0.01,0.0,0,nan,nan,3,1,15
29201876,1689689012789000,401540307,1162593684,1052,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.02,-0.03,0.0,0,nan,nan,3,1,15
29308838,1689689012896000,401540303,1162593685,1005,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,-0.02,0.0,0,nan,nan,3,1,15
