timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
27593925,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
28322511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28430197,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
32192660,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
32207783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
37209925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
52239847,999.0,999.0,999.0,999.0,999.0,999.0,999.0,183,1,0,0,0,0,1
73123925,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
73628741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
