timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
28428994,0,32767,32767,32767,-258,-258,32767
28456178,0,32767,32767,32767,-429,-429,32767
28459891,0,32767,-2,32767,-309,-309,32767
28474887,0,32767,32767,32767,-187,-187,32767
28489284,0,32767,32767,32767,-294,-294,32767
28504974,0,32767,32767,32767,-301,-301,32767
28519374,0,32767,32767,32767,-301,-301,32767
28534413,0,32767,32767,32767,-295,-295,32767
28549722,0,32767,32767,32767,-304,-304,32767
28564883,0,32767,-2,32767,-304,-304,32767
28580045,0,32767,32767,32767,-303,-303,32767
28595063,0,32767,32767,32767,-302,-302,32767
28612382,0,32767,32767,32767,-323,-323,32767
28629227,0,32767,32767,32767,-342,-342,32767
28640714,0,32767,32767,32767,-284,-284,32767
28657306,0,32767,32767,32767,-281,-281,32767
28671242,0,32767,-2,32767,-305,-305,32767
28685865,0,32767,32767,32767,-285,-285,32767
28701051,0,32767,32767,32767,-298,-298,32767
28715930,0,32767,32767,32767,-301,-301,32767
28731118,0,32767,32767,32767,-301,-301,32767
28746409,0,32767,32767,32767,-305,-305,32767
28760657,0,32767,32767,32767,-295,-295,32767
28776755,0,32767,-2,32767,-303,-303,32767
28791561,0,32767,32767,32767,-309,-309,32767
28806825,0,32767,32767,32767,-301,-301,32767
28821450,0,32767,32767,32767,-299,-299,32767
28836037,0,32767,32767,32767,-292,-292,32767
28853894,0,32767,32767,32767,-324,-324,32767
28866854,0,32767,32767,32767,-308,-308,32767
28882834,0,32767,-3,32767,-290,-290,32767
28902237,0,32767,32767,32767,-354,-354,32767
28914573,0,32767,32767,32767,-317,-317,32767
28927999,0,32767,32767,32767,-257,-257,32767
28943807,0,32767,32767,32767,-293,-293,32767
28958770,0,32767,32767,32767,-308,-308,32767
28974501,0,32767,32767,32767,-307,-307,32767
28988699,0,32767,-1,32767,-299,-299,32767
29003961,0,32767,32767,32767,-294,-294,32767
29019603,0,32767,32767,32767,-310,-310,32767
29034759,0,32767,32767,32767,-308,-308,32767
29049961,0,32767,32767,32767,-303,-303,32767
29065043,0,32767,32767,32767,-303,-303,32767
29080095,0,32767,32767,32767,-301,-301,32767
29095460,0,32767,-1,32767,-304,-304,32767
29110835,0,32767,32767,32767,-308,-308,32767
29126553,0,32767,32767,32767,-311,-311,32767
29143122,0,32767,32767,32767,-323,-323,32767
29156512,0,32767,32767,32767,-300,-300,32767
29171753,0,32767,32767,32767,-286,-286,32767
29187451,0,32767,32767,32767,-309,-309,32767
29202071,0,32767,-2,32767,-303,-303,32767
29217907,0,32767,32767,32767,-305,-305,32767
29232053,0,32767,32767,32767,-300,-300,32767
29247419,0,32767,32767,32767,-295,-295,32767
29263261,0,32767,32767,32767,-312,-312,32767
29278538,0,32767,32767,32767,-311,-311,32767
29294032,0,32767,32767,32767,-308,-308,32767
29309033,0,32767,-2,32767,-305,-305,32767
29324111,0,32767,32767,32767,-301,-301,32767
29341516,0,32767,32767,32767,-325,-325,32767
29354872,0,32767,32767,32767,-307,-307,32767
29370653,0,32767,32767,32767,-291,-291,32767
29387341,0,32767,32767,32767,-325,-325,32767
29402133,0,32767,32767,32767,-315,-315,32767
29418003,0,32767,-2,32767,-307,-307,32767
29431670,0,32767,32767,32767,-295,-295,32767
29452833,0,32767,32767,32767,-348,-348,32767
29463956,0,32767,32767,32767,-323,-323,32767
29478003,0,32767,32767,32767,-252,-252,32767
29493267,0,32767,32767,32767,-293,-293,32767
29509402,0,32767,32767,32767,-314,-314,32767
29523556,0,32767,-2,32767,-303,-303,32767
29540296,0,32767,32767,32767,-308,-308,32767
29555724,0,32767,32767,32767,-322,-322,32767
29569914,0,32767,32767,32767,-297,-297,32767
29584484,0,32767,32767,32767,-287,-287,32767
29600404,0,32767,32767,32767,-305,-305,32767
29617304,0,32767,32767,32767,-329,-329,32767
29630237,0,32767,-2,32767,-298,-298,32767
29644686,0,32767,32767,32767,-273,-273,32767
29660002,0,32767,32767,32767,-298,-298,32767
29674633,0,32767,32767,32767,-300,-300,32767
29690746,0,32767,32767,32767,-307,-307,32767
29706372,0,32767,32767,32767,-317,-317,32767
29721712,0,32767,32767,32767,-310,-310,32767
29737128,0,32767,-2,32767,-308,-308,32767
29752632,0,32767,32767,32767,-309,-309,32767
29768371,0,32767,32767,32767,-312,-312,32767
29785304,0,32767,32767,32767,-327,-327,32767
29798282,0,32767,32767,32767,-299,-299,32767
29813407,0,32767,32767,32767,-281,-281,32767
29828961,0,32767,32767,32767,-307,-307,32767
29843994,0,32767,-2,32767,-305,-305,32767
29859335,0,32767,32767,32767,-304,-304,32767
29873845,0,32767,32767,32767,-299,-299,32767
29888786,0,32767,32767,32767,-294,-294,32767
29904417,0,32767,32767,32767,-306,-306,32767
29919438,0,32767,32767,32767,-307,-307,32767
29936352,0,32767,32767,32767,-319,-319,32767
29949355,0,32767,-2,32767,-299,-299,32767
29964362,0,32767,32767,32767,-280,-280,32767
29984305,0,32767,32767,32767,-350,-350,32767
29995287,0,32767,32767,32767,-309,-309,32767
30010409,0,32767,32767,32767,-261,-261,32767
30025320,0,32767,32767,32767,-301,-301,32767
30040869,0,32767,32767,32767,-304,-304,32767
30055827,0,32767,-2,32767,-305,-305,32767
30072039,0,32767,32767,32767,-312,-312,32767
30086009,0,32767,32767,32767,-302,-302,32767
30101218,0,32767,32767,32767,-292,-292,32767
30118306,0,32767,32767,32767,-323,-323,32767
30132305,0,32767,32767,32767,-311,-311,32767
30148302,0,32767,32767,32767,-300,-300,32767
