timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
28413229,1.0146507,24.993435,101312.82,1.2037638
28428994,0.9168849,24.993435,101313.99,1.2037778
28456178,1.0067238,24.993435,101312.91,1.2037649
28459891,1.1150589,24.993435,101311.61,1.2037495
28474887,0.9908699,24.993435,101313.09,1.2037672
28489284,0.9697313,24.993435,101313.35,1.2037702
28504974,1.0569278,24.993435,101312.3,1.2037576
28519374,1.0569278,24.993435,101312.32,1.203758
28534413,0.90631557,24.993435,101314.1,1.2037791
28549722,1.0490009,24.993435,101312.39,1.2037588
28564883,1.1124165,24.993435,101311.625,1.2037497
28580045,0.95123506,24.993435,101313.58,1.2037729
28595063,1.1282704,24.993435,101311.445,1.2037475
28612382,1.0357893,24.993435,101312.56,1.2037609
28629227,0.92216957,24.993435,101313.94,1.2037772
28640714,0.96444666,24.993435,101313.414,1.203771
28657306,0.90631557,24.993435,101314.12,1.2037793
28671242,1.0410739,24.993435,101312.49,1.20376
28685865,1.0648547,24.993435,101312.195,1.2037565
28701051,1.1256281,24.993435,101311.47,1.2037479
28715930,0.96444666,24.993435,101313.42,1.203771
28731118,0.95123506,24.993435,101313.58,1.2037729
28746409,1.1044896,24.993435,101311.74,1.2037511
28760657,0.89574635,24.993435,101314.25,1.2037809
28776755,1.0622125,24.993435,101312.25,1.2037572
28791561,1.0859933,24.993435,101311.945,1.2037535
28806825,0.92216957,24.993435,101313.914,1.203777
28821450,0.9538774,24.993435,101313.53,1.2037723
28836037,0.97501594,24.993435,101313.3,1.2037696
28853894,1.1203434,24.993435,101311.555,1.2037488
28866854,1.1150589,24.993435,101311.61,1.2037495
28882834,1.0648547,24.993435,101312.195,1.2037565
28902237,0.96444666,24.993435,101313.414,1.203771
28914573,0.9036733,24.993435,101314.15,1.2037797
28927999,0.93802345,24.993435,101313.74,1.2037748
28943807,0.89574635,24.993435,101314.24,1.2037808
28958770,1.1018473,24.993435,101311.76,1.2037513
28974501,0.91424257,24.993435,101314.016,1.2037781
28988699,0.95123506,24.993435,101313.586,1.203773
29003961,1.0146507,24.993435,101312.8,1.2037636
29019603,1.0252199,24.993435,101312.69,1.2037623
29034759,0.99879676,24.993435,101313.016,1.2037662
29049961,0.92216957,24.993435,101313.93,1.2037771
29065043,0.92216957,24.993435,101313.93,1.2037771
29080095,0.9697313,24.993435,101313.35,1.2037702
29095460,1.0992049,24.993435,101311.79,1.2037517
29110835,0.9908699,24.993435,101313.1,1.2037673
29126553,1.0172931,24.993435,101312.79,1.2037635
29143122,0.9036733,24.993435,101314.14,1.2037796
29156512,1.0939202,24.993435,101311.84,1.2037523
29171753,0.96180433,24.993435,101313.45,1.2037715
29187451,0.96708894,24.993435,101313.4,1.2037708
29202071,0.9485928,24.993435,101313.6,1.2037731
29217907,0.94330806,24.993435,101313.664,1.203774
29232053,1.0384315,24.993435,101312.54,1.2037605
29247419,0.9538774,24.993435,101313.55,1.2037725
29263261,1.0780663,24.993435,101312.04,1.2037547
29278538,0.89310396,24.993435,101314.266,1.2037811
29294032,1.0437162,24.993435,101312.47,1.2037597
29309033,0.90103096,24.993435,101314.164,1.2037798
29324111,1.0014391,24.993435,101312.98,1.2037657
29341516,1.0595702,24.993435,101312.29,1.2037576
29354872,0.95651966,24.993435,101313.52,1.2037723
29370653,1.0622125,24.993435,101312.234,1.2037569
29387341,1.1018473,24.993435,101311.77,1.2037514
29402133,0.9274542,24.993435,101313.84,1.2037761
29418003,0.9036733,24.993435,101314.13,1.2037795
29431670,1.0463586,24.993435,101312.43,1.2037593
29452833,1.0595702,24.993435,101312.28,1.2037575
29463956,1.091278,24.993435,101311.91,1.203753
29478003,1.0727818,24.993435,101312.125,1.2037556
29493267,1.0859933,24.993435,101311.95,1.2037536
29509402,1.1018473,24.993435,101311.77,1.2037514
29523556,1.0146507,24.993435,101312.8,1.2037636
29540296,1.0992049,24.993435,101311.79,1.2037517
29555724,0.9776583,24.993435,101313.26,1.2037691
29569914,0.90103096,24.993435,101314.17,1.2037799
29584484,0.9697313,24.993435,101313.36,1.2037703
29600404,1.1150589,24.993435,101311.6,1.2037494
29617304,0.99351215,24.993435,101313.08,1.203767
29630237,1.009366,24.993435,101312.88,1.2037647
29644686,0.8983887,24.993435,101314.21,1.2037804
29660002,1.0146507,24.993435,101312.8,1.2037636
29674633,0.9353812,24.993435,101313.76,1.203775
29690746,1.0172931,24.993435,101312.79,1.2037635
29706372,1.0384315,24.993435,101312.53,1.2037605
29721712,1.0014391,24.993435,101312.98,1.2037657
29737128,0.93009645,24.993435,101313.83,1.2037759
29752632,0.9406658,24.993435,101313.69,1.2037742
29768371,0.959162,24.993435,101313.46,1.2037715
29785304,0.92481184,24.993435,101313.91,1.2037768
29798282,0.9406658,24.993435,101313.71,1.2037745
29813407,1.0252199,24.993435,101312.695,1.2037624
29828961,1.0622125,24.993435,101312.23,1.2037568
29843994,1.0992049,24.993435,101311.79,1.2037517
29859335,1.1097742,24.993435,101311.68,1.2037504
29873845,1.0727818,24.993435,101312.125,1.2037556
29888786,0.9829429,24.993435,101313.18,1.2037681
29904417,0.9168849,24.993435,101313.99,1.2037778
29919438,1.091278,24.993435,101311.9,1.203753
29936352,1.0146507,24.993435,101312.82,1.2037638
29949355,0.98030055,24.993435,101313.24,1.203769
29964362,1.067497,24.993435,101312.17,1.2037562
29984305,0.89574635,24.993435,101314.25,1.2037809
29995287,1.0014391,24.993435,101312.984,1.2037659
30010409,0.96180433,24.993435,101313.45,1.2037715
30025320,0.95651966,24.993435,101313.5,1.203772
30040869,1.0014391,24.993435,101312.984,1.2037659
30055827,0.91424257,24.993435,101314.016,1.2037781
30072039,1.0859933,24.993435,101311.945,1.2037535
30086009,1.033147,24.993435,101312.58,1.203761
30101218,0.9459504,24.993435,101313.64,1.2037736
30118306,0.9459504,24.993435,101313.64,1.2037736
30132305,0.9485928,24.993435,101313.625,1.2037735
30148302,1.067497,24.993435,101312.18,1.2037563
30163348,1.1044896,24.993435,101311.734,1.203751
30179296,0.99879676,24.993435,101312.99,1.203766
30193302,0.9829429,24.993435,101313.19,1.2037683
30207423,1.0595702,24.993435,101312.29,1.2037576
30222286,1.1203434,24.993435,101311.53,1.2037486
30237916,0.9036733,24.993435,101314.14,1.2037796
30252866,0.98030055,24.993435,101313.21,1.2037685
30268408,1.0886357,24.993435,101311.914,1.2037531
30283477,1.0939202,24.993435,101311.85,1.2037524
30299085,1.1044896,24.993435,101311.73,1.2037508
30314542,0.9485928,24.993435,101313.59,1.2037731
30329788,1.1282704,24.993435,101311.445,1.2037475
30344913,1.0701394,24.993435,101312.15,1.203756
30360928,1.1256281,24.993435,101311.484,1.203748
30376587,1.0040815,24.993435,101312.93,1.2037652
30392129,1.0067238,24.993435,101312.914,1.203765
30407502,1.0225776,24.993435,101312.7,1.2037625
30422301,0.99879676,24.993435,101313.01,1.2037661
30437442,0.94330806,24.993435,101313.67,1.203774
30452455,0.9274542,24.993435,101313.85,1.2037761
30467331,0.90895796,24.993435,101314.07,1.2037787
30482555,0.93802345,24.993435,101313.73,1.2037747
30497032,1.0701394,24.993435,101312.15,1.203756
30513129,0.9274542,24.993435,101313.84,1.2037761
30527746,0.98822755,24.993435,101313.13,1.2037677
30542973,0.98558515,24.993435,101313.17,1.2037681
30558763,1.0172931,24.993435,101312.77,1.2037634
30574296,1.0754241,24.993435,101312.07,1.203755
30588269,1.0595702,24.993435,101312.28,1.2037575
30603333,1.1229858,24.993435,101311.51,1.2037483
30619290,1.0437162,24.993435,101312.46,1.2037597
30634306,0.97501594,24.993435,101313.3,1.2037696
30648508,1.0780663,24.993435,101312.04,1.2037547
30663676,0.959162,24.993435,101313.47,1.2037716
30679169,1.1018473,24.993435,101311.76,1.2037513
30693754,1.0490009,24.993435,101312.4,1.2037588
30708802,0.98558515,24.993435,101313.16,1.2037679
30725091,1.0014391,24.993435,101312.984,1.2037659
30739192,1.0225776,24.993435,101312.734,1.2037629
30755397,0.89574635,24.993435,101314.23,1.2037807
30770853,0.98822755,24.993435,101313.14,1.2037677
30784702,1.0807086,24.993435,101312.02,1.2037544
30800986,1.0410739,24.993435,101312.484,1.2037599
30817339,0.98558515,24.993435,101313.16,1.2037679
30830708,0.95651966,24.993435,101313.5,1.203772
30846468,0.9036733,24.993435,101314.16,1.2037798
30861052,1.0014391,24.993435,101312.96,1.2037656
30876546,1.0965626,24.993435,101311.81,1.2037519
30893308,0.9406658,24.993435,101313.69,1.2037742
30907394,1.0965626,24.993435,101311.81,1.2037519
30924303,1.0807086,24.993435,101312.02,1.2037544
30938023,1.0965626,24.993435,101311.836,1.2037522
30952902,1.0648547,24.993435,101312.195,1.2037565
30968455,1.0859933,24.993435,101311.96,1.2037537
30983849,1.0622125,24.993435,101312.25,1.2037572
31000302,0.90895796,24.993435,101314.07,1.2037787
31014243,1.0965626,24.993435,101311.836,1.2037522
31031327,0.96180433,24.993435,101313.445,1.2037714
31044809,1.1071318,24.993435,101311.71,1.2037507
31061520,0.97501594,24.993435,101313.3,1.2037696
31074791,1.033147,24.993435,101312.59,1.2037612
31090941,0.9908699,24.993435,101313.1,1.2037673
31105966,0.9116003,24.993435,101314.05,1.2037785
31121915,1.1044896,24.993435,101311.734,1.203751
31136370,0.9353812,24.993435,101313.77,1.2037752
31151093,0.9406658,24.993435,101313.695,1.2037743
31166724,0.8983887,24.993435,101314.21,1.2037804
31182870,0.93009645,24.993435,101313.83,1.2037759
31197667,1.0965626,24.993435,101311.81,1.2037519
31213251,1.0780663,24.993435,101312.04,1.2037547
31227171,1.083351,24.993435,101311.98,1.2037538
31243328,0.9327388,24.993435,101313.8,1.2037755
31257237,1.1124165,24.993435,101311.64,1.2037499
31275306,1.1229858,24.993435,101311.52,1.2037485
31288790,1.0199354,24.993435,101312.74,1.203763
31303705,1.0437162,24.993435,101312.46,1.2037597
31319683,0.95651966,24.993435,101313.5,1.203772
31334714,0.99879676,24.993435,101313.016,1.2037662
31350673,1.0939202,24.993435,101311.84,1.2037523
31366566,0.9908699,24.993435,101313.09,1.2037672
31382861,1.083351,24.993435,101311.98,1.2037538
31396083,1.0727818,24.993435,101312.1,1.2037554
31411792,0.98030055,24.993435,101313.21,1.2037685
31427297,0.90895796,24.993435,101314.08,1.2037789
31440808,1.0622125,24.993435,101312.26,1.2037572
31456214,0.96444666,24.993435,101313.41,1.2037709
31471157,0.8983887,24.993435,101314.21,1.2037804
31486835,1.0463586,24.993435,101312.43,1.2037593
31502513,1.1018473,24.993435,101311.77,1.2037514
31517666,0.98558515,24.993435,101313.15,1.2037678
31532943,1.0014391,24.993435,101312.98,1.2037657
31548465,0.93009645,24.993435,101313.81,1.2037756
31564142,1.0014391,24.993435,101312.984,1.2037659
31580003,1.1018473,24.993435,101311.76,1.2037513
31595032,1.1203434,24.993435,101311.54,1.2037487
31609932,0.90631557,24.993435,101314.11,1.2037792
31625126,1.083351,24.993435,101311.99,1.2037541
31640991,0.95651966,24.993435,101313.516,1.2037722
31656020,0.92216957,24.993435,101313.94,1.2037772
31671776,0.9908699,24.993435,101313.09,1.2037672
31688383,0.93009645,24.993435,101313.81,1.2037756
31701833,1.0146507,24.993435,101312.8,1.2037636
31717862,0.90895796,24.993435,101314.08,1.2037789
31731930,1.0490009,24.993435,101312.41,1.203759
31746784,1.067497,24.993435,101312.19,1.2037563
31763023,1.0622125,24.993435,101312.234,1.2037569
31776837,0.97237355,24.993435,101313.32,1.2037698
31791720,0.90631557,24.993435,101314.1,1.2037791
31806895,1.067497,24.993435,101312.18,1.2037563
31822416,1.1177012,24.993435,101311.56,1.203749
31837638,1.0569278,24.993435,101312.305,1.2037578
31853007,0.9776583,24.993435,101313.266,1.2037692
31867833,0.92481184,24.993435,101313.89,1.2037766
31883565,0.9776583,24.993435,101313.266,1.2037692
31901334,1.1203434,24.993435,101311.53,1.2037486
31914711,0.98822755,24.993435,101313.13,1.2037677
31931444,0.9168849,24.993435,101313.99,1.2037778
31945492,1.1177012,24.993435,101311.58,1.2037492
31959841,0.90631557,24.993435,101314.11,1.2037792
31975683,0.96708894,24.993435,101313.4,1.2037708
31991778,0.9168849,24.993435,101314.0,1.2037779
32006544,1.0622125,24.993435,101312.23,1.2037568
32022769,1.0146507,24.993435,101312.81,1.2037638
32038495,1.0384315,24.993435,101312.52,1.2037604
32053356,1.0859933,24.993435,101311.97,1.2037538
32070302,0.9485928,24.993435,101313.625,1.2037735
32084819,0.9697313,24.993435,101313.36,1.2037703
32098884,0.98030055,24.993435,101313.22,1.2037686
32113858,0.93802345,24.993435,101313.73,1.2037747
32129021,1.0595702,24.993435,101312.29,1.2037576
32144157,1.0807086,24.993435,101312.03,1.2037545
32159696,0.9829429,24.993435,101313.19,1.2037683
32175069,0.98558515,24.993435,101313.17,1.2037681
32190422,1.1177012,24.993435,101311.57,1.2037491
32206341,0.93802345,24.993435,101313.75,1.2037749
32220416,0.8983887,24.993435,101314.21,1.2037804
32235498,0.93009645,24.993435,101313.81,1.2037756
32252303,0.9459504,24.993435,101313.65,1.2037737
32266493,1.1177012,24.993435,101311.586,1.2037492
32283758,1.0622125,24.993435,101312.24,1.203757
32297300,1.083351,24.993435,101311.99,1.2037541
32312588,1.067497,24.993435,101312.17,1.2037562
32329303,0.9406658,24.993435,101313.69,1.2037742
32343375,1.0886357,24.993435,101311.94,1.2037535
32360296,1.067497,24.993435,101312.18,1.2037563
32373782,0.959162,24.993435,101313.49,1.2037718
32388582,1.0780663,24.993435,101312.05,1.2037547
32403612,1.0569278,24.993435,101312.32,1.203758
32420432,0.9908699,24.993435,101313.086,1.2037671
32438380,1.0014391,24.993435,101312.98,1.2037657
32449351,1.1124165,24.993435,101311.65,1.20375
32463866,0.91424257,24.993435,101314.02,1.2037781
32480382,1.1256281,24.993435,101311.47,1.2037479
32496322,0.92481184,24.993435,101313.88,1.2037765
32509443,0.9353812,24.993435,101313.766,1.2037752
32525304,1.0357893,24.993435,101312.555,1.2037607
32541348,1.1097742,24.993435,101311.664,1.2037501
32556116,0.8983887,24.993435,101314.2,1.2037803
32573304,1.0199354,24.993435,101312.75,1.203763
32586775,0.90103096,24.993435,101314.19,1.2037802
32602723,0.94330806,24.993435,101313.68,1.2037741
32617356,0.95123506,24.993435,101313.586,1.203773
32634303,0.98030055,24.993435,101313.21,1.2037685
32647416,0.9036733,24.993435,101314.16,1.2037798
32662157,1.0754241,24.993435,101312.07,1.203755
32678215,0.9036733,24.993435,101314.14,1.2037796
32693897,1.0859933,24.993435,101311.96,1.2037537
32708495,1.0120083,24.993435,101312.83,1.203764
32723096,0.9168849,24.993435,101313.98,1.2037777
32739296,1.1229858,24.993435,101311.52,1.2037485
32754296,1.0648547,24.993435,101312.195,1.2037565
32768413,1.0199354,24.993435,101312.76,1.2037631
32783656,0.93009645,24.993435,101313.836,1.203776
32800303,1.1177012,24.993435,101311.56,1.203749
32814282,0.90895796,24.993435,101314.07,1.2037787
32829265,1.0305047,24.993435,101312.63,1.2037617
32845297,1.0305047,24.993435,101312.63,1.2037617
32859598,0.959162,24.993435,101313.46,1.2037715
32875232,0.8983887,24.993435,101314.22,1.2037805
32891026,1.0516431,24.993435,101312.37,1.2037585
32905696,1.0780663,24.993435,101312.06,1.2037549
32921944,0.9538774,24.993435,101313.55,1.2037725
32936232,0.9327388,24.993435,101313.78,1.2037753
32953307,0.9485928,24.993435,101313.59,1.2037731
32965964,0.98030055,24.993435,101313.21,1.2037685
32982582,1.083351,24.993435,101311.984,1.203754
32996567,0.9168849,24.993435,101313.98,1.2037777
33013296,1.1309128,24.993435,101311.43,1.2037474
33026429,0.93009645,24.993435,101313.83,1.2037759
33042042,1.1150589,24.993435,101311.6,1.2037494
33056629,0.9274542,24.993435,101313.84,1.2037761
33074304,1.0199354,24.993435,101312.76,1.2037631
33089296,1.0199354,24.993435,101312.74,1.203763
33103537,1.0754241,24.993435,101312.07,1.203755
33120008,1.0516431,24.993435,101312.375,1.2037586
33136329,0.9116003,24.993435,101314.06,1.2037786
33150051,1.033147,24.993435,101312.6,1.2037613
33165073,1.1018473,24.993435,101311.76,1.2037513
33181207,0.94330806,24.993435,101313.66,1.2037739
33196565,1.1044896,24.993435,101311.734,1.203751
33212468,1.0120083,24.993435,101312.84,1.2037642
33226965,0.96444666,24.993435,101313.41,1.2037709
33241761,0.9327388,24.993435,101313.78,1.2037753
33256969,1.1018473,24.993435,101311.76,1.2037513
33272329,0.96708894,24.993435,101313.375,1.2037705
33286827,0.92216957,24.993435,101313.92,1.203777
33303432,0.98558515,24.993435,101313.16,1.2037679
33317655,1.0859933,24.993435,101311.95,1.2037536
33332008,0.96708894,24.993435,101313.375,1.2037705
33347396,0.99351215,24.993435,101313.055,1.2037667
33363044,1.1229858,24.993435,101311.52,1.2037485
33378100,1.0939202,24.993435,101311.85,1.2037524
33394306,0.8983887,24.993435,101314.21,1.2037804
33410340,0.96180433,24.993435,101313.44,1.2037712
33424087,0.98822755,24.993435,101313.125,1.2037675
33439811,0.98030055,24.993435,101313.21,1.2037685
33456328,1.1282704,24.993435,101311.45,1.2037476
33469389,1.0384315,24.993435,101312.54,1.2037605
33486540,1.0278623,24.993435,101312.64,1.2037618
33504298,0.92481184,24.993435,101313.9,1.2037767
33516101,1.0859933,24.993435,101311.95,1.2037536
33530963,0.98030055,24.993435,101313.24,1.203769
33546549,1.0648547,24.993435,101312.21,1.2037567
33561683,0.93009645,24.993435,101313.83,1.2037759
33576484,0.98558515,24.993435,101313.17,1.2037681
33592999,1.0410739,24.993435,101312.48,1.2037598
33608338,1.1256281,24.993435,101311.48,1.203748
33622709,1.1309128,24.993435,101311.42,1.2037473
33638543,1.1097742,24.993435,101311.664,1.2037501
33655303,0.9036733,24.993435,101314.13,1.2037795
33668906,1.0146507,24.993435,101312.805,1.2037637
33683856,0.9036733,24.993435,101314.15,1.2037797
33699578,1.0622125,24.993435,101312.234,1.2037569
33714764,1.091278,24.993435,101311.89,1.2037529
33729925,1.0516431,24.993435,101312.38,1.2037587
33745606,1.0807086,24.993435,101312.016,1.2037543
33761547,1.0120083,24.993435,101312.84,1.2037642
