timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
28428994,0.0034106118,-0.005756708,0.00929169,15765,-15765,0.06639673,-0.06061671,-9.602328,10071
28456178,-0.00030807545,0.004194651,0.006195395,27184,-27184,0.080733925,-0.08883294,-9.917477,15765
28459891,-0.0029701325,-0.0050288024,0.0072761197,3713,-3713,0.09951068,-0.045372587,-9.999247,27184
28474887,0.004894737,-0.0082526645,0.0019167224,14996,-14996,-0.040745083,-0.009880848,-9.633357,3713
28489284,0.0034889719,0.0036493195,0.002946335,14397,-14397,0.08195288,0.08660844,-9.790091,14996
28504974,-0.00472477,0.0030703205,-0.005422638,15690,-15690,0.039841477,-0.087326095,-9.661966,14397
28519374,0.0038707736,0.0028170259,-0.009731763,14400,-14400,0.008393121,0.05634015,-9.892306,15690
28534413,0.0052050827,-0.004904374,0.001039276,15039,-15039,0.069784686,0.07562514,-9.797363,14400
28549722,-0.008416355,-0.0068798033,0.0011309362,15309,-15309,0.011451663,-0.06457599,-9.889395,15039
28564883,0.008504032,-0.009415733,-0.009764951,15161,-15161,0.09485886,-0.0069678477,-9.782062,15309
28580045,0.0054845046,0.0039189286,-0.0044841226,15162,-15162,-0.028585196,-0.028215047,-9.631269,15161
28595063,0.0070541776,0.0030660415,-0.0082262885,15018,-15018,0.04733872,-0.054334827,-9.634438,15162
28612382,-0.007536206,0.0086045135,-0.008445219,17319,-17319,-0.07754007,0.09173044,-9.944582,15018
28629227,-0.0063529075,-0.0057620266,0.0060502803,16845,-16845,0.068731405,0.078191094,-9.886236,17319
28640714,-0.008148001,0.0005711687,-0.001506048,11487,-11487,-0.015957817,-0.07518458,-9.946925,16845
28657306,-0.009714252,0.005284778,0.0037315297,16592,-16592,0.05965314,-0.09434621,-9.728312,11487
28671242,-0.005347492,-0.0031618604,0.006941009,13936,-13936,0.07772294,0.035836704,-9.609837,16592
28685865,0.0040547694,-0.00879906,-0.0012584602,14623,-14623,-0.017316908,0.033282626,-9.960324,13936
28701051,0.0050823833,0.00023702557,0.0037156853,15186,-15186,0.0027196803,-0.09980651,-9.655777,14623
28715930,-0.0077062063,-0.0016526708,-0.0020741797,14879,-14879,-0.018955309,0.07355846,-10.000514,15186
28731118,-0.003948749,-0.0030357165,0.00038613688,15188,-15188,-0.01020666,0.030892916,-9.897984,14879
28746409,8.904657e-05,0.008265411,0.009129409,15291,-15291,0.016820699,0.09244024,-9.8804035,15188
28760657,0.0043797414,-0.00093876634,0.0027205115,14248,-14248,-0.09056643,0.053902663,-10.000949,15291
28776755,-0.009546175,-0.00492756,-0.0034535113,16098,-16098,-0.09177498,-0.048988316,-9.9245825,14248
28791561,-0.002703894,-0.006271925,0.004653381,14806,-14806,0.059826232,0.020566,-9.936017,16098
28806825,0.0070538362,0.008032423,0.007443103,15264,-15264,0.05477418,-0.010989553,-9.948296,14806
28821450,0.002112737,-0.00026179495,-0.0051671923,14625,-14625,-0.05565964,0.085814595,-9.859351,15264
28836037,0.0076727937,-0.007997,-0.00849041,14587,-14587,-0.026379554,-0.0957441,-9.635427,14625
28853894,0.0012658141,0.008065695,0.0060730344,17857,-17857,0.042310476,-0.087078236,-9.640249,14587
28866854,-0.00971023,-0.0046821,-0.002431159,12960,-12960,0.038497392,-0.07873874,-9.7932,17857
28882834,0.0035517514,-0.000664563,0.0048277657,15980,-15980,-0.048921514,-0.028460087,-9.993111,12960
28902237,0.009277605,-0.008925669,-0.006178062,19403,-19403,-0.029329091,-0.023045871,-9.694275,15980
28914573,0.007409766,-0.009924445,0.0015844359,12336,-12336,-0.019818222,0.010728557,-9.829167,19403
28927999,0.0074677393,-0.0033769824,-0.0039993506,13426,-13426,-0.044145342,0.05433434,-9.897328,12336
28943807,-0.00973863,0.0071110576,-0.0060121026,15808,-15808,-0.00298225,0.055870906,-9.892557,13426
28958770,0.009943809,0.009712487,0.009169588,14963,-14963,-0.046600867,0.09917624,-9.832831,15808
28974501,-0.009455602,-0.0077250577,0.0023201022,15731,-15731,-0.06487012,-0.031333815,-9.826239,14963
28988699,-0.0075506885,0.00031875167,-0.003907104,14198,-14198,0.091796555,-0.058216807,-9.894828,15731
29003961,0.0011070259,0.0067669363,-0.0042667766,15262,-15262,-0.040849734,-0.0028561535,-9.751945,14198
29019603,0.00548306,0.004931253,0.007286374,15642,-15642,0.04422525,-0.006382025,-9.916347,15262
29034759,0.0021126932,-0.003952981,0.004983731,15156,-15156,0.006827854,0.024421697,-9.729949,15642
29049961,-0.0031028676,-0.004632487,0.0042607975,15202,-15202,0.06945598,-0.032049738,-9.834967,15156
29065043,0.0014397377,0.0075045787,0.002865772,15082,-15082,-0.0685704,-0.031352084,-9.739934,15202
29080095,0.0044521852,-0.002470063,-0.0047877645,15052,-15052,-0.04325528,-0.023493934,-9.867068,15082
29095460,-0.00095542,0.0030626059,-0.0055547943,15365,-15365,0.07685348,0.007897508,-9.612069,15052
29110835,-0.00733344,0.0038929211,0.0054255077,15375,-15375,-0.026788939,0.08298285,-9.938399,15365
29126553,0.0069563794,0.0061332956,0.0019102428,15718,-15718,0.08452059,-0.009924603,-9.874961,15375
29143122,0.0068857986,0.003388294,0.0032826837,16569,-16569,0.061478224,0.07160223,-9.873139,15718
29156512,0.003665346,-0.0052100127,0.0006855832,13390,-13390,-0.020431776,-0.0027295381,-9.970949,16569
29171753,-0.0039829053,0.009707838,-0.008972548,15241,-15241,0.022997767,0.043092743,-9.863616,13390
29187451,0.004705382,0.0017250689,-0.008918074,15698,-15698,0.028791606,-0.051461827,-9.778349,15241
29202071,-0.0025576714,-0.008737622,0.0070778443,14620,-14620,-0.023185505,0.0110577345,-9.778126,15698
29217907,0.0056232843,0.0054872306,-0.0067726593,15836,-15836,0.06793711,0.05376661,-9.99716,14620
29232053,0.0017951379,0.006631817,0.008002673,14146,-14146,-0.03820648,-0.09206372,-9.87296,15836
29247419,0.005631641,0.004268763,0.0038530375,15366,-15366,0.07197016,0.0755275,-9.9022455,14146
29263261,0.009700671,0.0020201525,-0.0025082987,15842,-15842,-0.012482692,0.038945526,-9.662699,15366
29278538,-0.009942832,0.006257762,0.00684904,15277,-15277,0.053617954,-0.090931885,-9.969703,15842
29294032,-0.005219965,-0.0025872826,0.006779198,15494,-15494,-0.093526565,-0.09154426,-9.923072,15277
29309033,0.001877156,0.009742169,0.002793283,15001,-15001,0.09338319,0.01551417,-9.902766,15494
29324111,0.003041174,-0.006803614,-0.003766582,15078,-15078,0.06871184,0.050215952,-9.972702,15001
29341516,0.0022765421,-0.008861543,-0.0022177284,17405,-17405,-0.095273875,-0.07611262,-9.655771,15078
29354872,0.0046993457,0.0031462342,-0.0034633328,13356,-13356,0.06416571,-0.053593345,-9.932007,17405
29370653,0.009190307,0.0038559781,0.005606363,15781,-15781,0.019818367,0.015810011,-9.6991825,13356
29387341,-0.0053253756,-0.00019524858,-0.009976048,16688,-16688,0.07186256,0.078412965,-9.808626,15781
29402133,0.007927729,-0.0018806568,0.006934222,14792,-14792,0.06998051,0.076299325,-9.728411,16688
29418003,-0.003195552,-0.0087621845,-0.0018021485,15870,-15870,-0.047733873,-0.06164723,-9.706089,14792
29431670,-0.0039603054,-0.0014311016,-0.009667605,13667,-13667,0.05448293,-0.099813305,-9.717486,15870
29452833,-0.0038567365,0.0003514838,-0.009997305,21163,-21163,-0.068474926,-0.09218366,-9.991889,13667
29463956,0.0021285878,-0.0059026033,-0.00031892667,11123,-11123,0.098922424,0.02314776,-9.958329,21163
29478003,0.0073953406,0.007886209,0.0086499,14047,-14047,0.027440686,-0.06250764,-9.670425,11123
29493267,0.001403334,-0.009482515,-0.0012154053,15264,-15264,0.06693556,0.038499,-9.721223,14047
29509402,-0.0028280225,-0.0026343332,-0.007998701,16135,-16135,0.0666882,0.0068118707,-9.649621,15264
29523556,-0.0014410802,-0.0099146385,0.0039827824,14154,-14154,0.028136915,0.08645939,-9.645242,16135
29540296,-0.009776265,0.00078553613,0.0060546305,16740,-16740,-0.07329243,0.09328507,-9.981745,14154
29555724,-0.0038881458,0.008100399,0.0010208588,15428,-15428,0.0986338,-0.02833957,-9.729428,16740
29569914,0.0017165374,0.0014432318,0.002643529,14190,-14190,-0.057304,0.02399823,-9.952331,15428
29584484,-0.0077797663,-0.000513961,-0.0054721534,14570,-14570,-0.06334135,0.04856138,-9.663673,14190
29600404,-0.002161028,-0.0049738754,0.00015594046,15920,-15920,0.01717582,0.039271235,-9.714609,14570
