timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
30889303,0.0063196355,-0.008854757,0.0076440456,6004,-6004,0.09485886,-0.0069678477,-9.782062,3989
30909831,0.008504032,-0.009415733,-0.009764951,738,-738,-0.095093034,-0.06050028,-9.643625,1690
30911254,0.0006586978,0.008430484,0.004224605,581,-581,0.033743337,-0.03583779,-9.634658,842
30915795,0.0054845046,0.0039189286,-0.0044841226,1473,-1473,0.055040546,0.06591483,-9.940559,3068
30920314,-0.0019281387,0.005428658,-0.0046463106,4519,-4519,0.04733872,-0.054334827,-9.634438,1473
30925317,-0.0062257424,-0.00054491695,0.009459799,5003,-5003,0.021871971,-0.005461298,-9.620348,4519
30929344,-0.008266374,0.00743042,0.003987135,4027,-4027,0.0022216828,0.011964877,-9.61115,5003
30934313,0.0070541776,0.0030660415,-0.0082262885,4969,-4969,0.030827777,0.036680654,-9.759143,4027
30936309,-0.00043683444,-0.009039354,0.00077527924,1996,-1996,-0.07754007,0.09173044,-9.944582,4969
30940344,0.0009932604,-0.004580928,-0.00623547,4035,-4035,-0.015984569,-0.08647404,-9.80995,1996
30944309,-0.006271645,0.008344654,0.00045169005,3965,-3965,0.04314078,-0.021809533,-9.967543,4035
30949303,-0.007536206,0.0086045135,-0.008445219,4994,-4994,0.06709518,0.047175474,-9.719418,3965
30952379,0.009324612,-0.0005031805,0.003269269,3076,-3076,0.068731405,0.078191094,-9.886236,4994
30956309,-0.0012501436,0.0030458472,0.0066018514,3930,-3930,0.09752691,0.088749,-9.618355,3076
30960309,0.0088364165,-0.008448013,-0.0026842358,4000,-4000,-0.065288335,0.0044595324,-9.719548,3930
30965328,0.0066801817,-0.002382263,0.007064649,5019,-5019,0.09896972,-0.04863897,-9.682485,4000
30968324,-0.0061874967,0.0013054878,-0.004443234,2996,-2996,-0.0030260198,-0.027306838,-9.992838,5019
30973347,-0.005097171,0.002965465,-0.005669156,5023,-5023,-0.05831528,0.053985912,-9.653409,2996
30977340,-0.008148001,0.0005711687,-0.001506048,3993,-3993,-0.09772954,-0.09816709,-9.824127,5023
30980303,-0.003438616,-0.0003672907,0.007850964,2963,-2963,0.05965314,-0.09434621,-9.728312,3993
30984346,0.0071822833,0.0069452203,-0.00885739,4043,-4043,-0.00963487,-0.07672931,-9.75644,2963
30989345,-0.008685054,0.00030256945,0.006142901,4999,-4999,0.066731036,0.010483469,-9.7213545,4043
30993313,-0.009714252,0.005284778,0.0037315297,3968,-3968,0.03427606,0.0027985862,-9.894899,4999
30996303,-0.0074417945,0.0012603787,-0.0041817334,2990,-2990,0.07772294,0.035836704,-9.609837,3968
31000310,0.009149541,-0.0072635305,0.0048194523,4007,-4007,0.08943734,-0.092511974,-9.7463255,2990
31005362,-0.003654748,0.0018442814,0.00053471414,5052,-5052,-0.0062092445,-0.0623159,-9.984465,4007
31009310,-0.005347492,-0.0031618604,0.006941009,3948,-3948,0.04123179,0.056656945,-9.725611,5052
31012359,-0.002031806,-0.008916726,0.0025309622,3049,-3049,-0.017316908,0.033282626,-9.960324,3948
31015981,-0.008561181,-0.0034192055,-0.0021191316,3622,-3622,-0.05092532,-0.08641466,-9.897844,3049
31021318,-0.0077715204,-0.006589445,0.003754313,5337,-5337,0.09815317,0.02884312,-9.90125,3622
31026313,0.0085068885,-0.0058068284,0.009059809,4995,-4995,0.06022507,-0.033682384,-9.942454,5337
31029318,-0.0047236546,0.0046377415,0.008212192,3005,-3005,-0.09033374,-0.04795574,-9.8657255,4995
31032374,0.009534927,0.006524049,0.002307375,3056,-3056,-0.03917505,0.007880401,-9.679099,3005
31036312,0.0050823833,0.00023702557,0.0037156853,3938,-3938,-0.015045429,0.045899767,-9.849135,3056
31041318,-0.00038618204,0.003688712,0.009522766,5006,-5006,-0.018955309,0.07355846,-10.000514,3938
31044329,0.0094383415,-0.0038177955,0.009119794,3011,-3011,0.018118517,0.096939795,-9.86457,5006
31048303,-0.0062288158,-0.000565339,-0.0028370365,3974,-3974,-0.08208686,0.06710791,-9.854254,3011
31054303,-0.0077062063,-0.0016526708,-0.0020741797,6000,-6000,-0.06782949,0.059738852,-9.688479,3974
31057382,0.0017932176,0.0035628574,-0.0007384003,3079,-3079,-0.01020666,0.030892916,-9.897984,6000
31063320,0.0062875105,0.0016020093,0.00076624274,5938,-5938,0.056664914,0.017246896,-9.8332615,3079
31066302,-0.005813289,0.0049691773,-0.001758768,2982,-2982,-0.039052993,-0.055522006,-9.764663,5938
31070305,-0.0066252756,-0.0012849405,0.009802344,4003,-4003,0.036343,0.041654814,-9.911695,2982
31074320,0.0089918785,0.004004243,0.007997704,4015,-4015,-0.094501995,0.0431354,-9.967551,4003
31078308,-0.003380729,0.009158581,0.009470407,3988,-3988,-0.09504271,-0.023330688,-9.861451,4015
31082331,8.904657e-05,0.008265411,0.009129409,4023,-4023,0.084007226,-0.095135726,-9.927743,3988
31086313,-0.0033943206,-0.003249753,-0.0020295447,3982,-3982,-0.09056643,0.053902663,-10.000949,4023
31090311,0.0011223336,0.0024470023,0.0023584585,3998,-3998,0.050007015,-0.057949394,-9.979373,3982
31094388,0.0030597001,0.0067697424,-0.0013885453,4077,-4077,-0.034568284,0.030546442,-9.71262,3998
31097105,0.0043797414,-0.00093876634,0.0027205115,2717,-2717,0.01088286,-0.0059647164,-9.62972,4077
31102354,0.006132462,0.008762729,-0.0002770796,5249,-5249,-0.09177498,-0.048988316,-9.9245825,2717
31106310,0.008291097,-0.0048151105,0.0031228492,3956,-3956,0.08436142,-0.08073285,-9.619829,5249
31110333,0.008467332,-0.0075602382,0.00572479,4023,-4023,0.062426735,-0.07710973,-9.696631,3956
