timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
30889303,0.9999981,-0.0015695388,-0.0011818965,-0.00039252688,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
30956309,0.99999785,-0.0016711284,-0.0011018548,-0.0005236279,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31009310,0.9999979,-0.0017163444,-0.0010717299,-0.0005406997,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31063320,0.9999979,-0.0016902479,-0.0010609573,-0.0005092386,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31110333,0.99999815,-0.0016111118,-0.00094040873,-0.0004696717,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31168310,0.9999982,-0.0016541617,-0.00084713486,-0.0004991679,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31220306,0.9999982,-0.001655651,-0.0007989816,-0.0005052891,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31270402,0.9999983,-0.0016143782,-0.0007278412,-0.0004892822,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31321311,0.99999833,-0.0016561856,-0.0005960912,-0.00058105215,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31371309,0.99999845,-0.0015987575,-0.0005335819,-0.0005983164,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31425310,0.99999857,-0.0015645066,-0.00045365051,-0.0006223122,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31479672,0.99999845,-0.0015999317,-0.00026400958,-0.00067940354,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31529313,0.9999985,-0.0015917036,-0.00013905567,-0.00073405146,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
31582391,0.99999845,-0.0015935792,-0.000106997366,-0.000789723,0.9999872,5.3687684e-12,5.3213467e-13,0.0050599226,3
