timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
26917003,0.0004843279,-0.009807431,0.0036096943,14904,-14904,-0.029231302,0.020008525,-9.862627,14456
26936297,-0.002572462,-0.007903321,-0.0027398237,19294,-19294,-0.0357546,0.08301106,-9.932477,14904
26947816,-0.002572462,-0.007903321,-0.0027398237,11519,-11519,-0.018837271,-0.03621665,-9.644201,19294
26963052,-0.009653122,-0.007851012,0.008957177,15236,-15236,-0.018837271,-0.03621665,-9.644201,11519
26980410,0.0008254449,0.0031346767,-0.003656349,17358,-17358,-0.039798472,0.097852536,-9.799124,15236
26993855,0.0008254449,0.0031346767,-0.003656349,13445,-13445,-0.021468803,-0.0939782,-9.922971,17358
27011382,0.00067445764,0.008645033,0.00028005612,17527,-17527,-0.021468803,-0.0939782,-9.922971,13445
27024159,0.00067445764,0.008645033,0.00028005612,12777,-12777,-0.08624533,0.026327137,-9.690899,17527
27040323,-0.0011874203,-0.0021470566,0.004217115,16164,-16164,-0.08624533,0.026327137,-9.690899,12777
27054417,0.0031875393,-0.0019052397,-0.004029496,14094,-14094,-0.04497599,0.026717117,-9.799313,16164
27069592,0.0059702913,0.009773598,2.885642e-05,15175,-15175,0.053016245,0.029548189,-9.713299,14094
27085090,-0.0036520066,0.0047219614,-0.0056862407,15498,-15498,0.043708216,0.04094476,-9.610645,15175
27100460,-0.0036520066,0.0047219614,-0.0056862407,15370,-15370,-0.012072142,-0.017745119,-9.676844,15498
27118298,0.007991739,0.0032456403,-0.004104306,17838,-17838,-0.012072142,-0.017745119,-9.676844,15370
27131355,0.007991739,0.0032456403,-0.004104306,13057,-13057,-0.049574655,-0.06486294,-9.780107,17838
27146599,0.004555157,0.00022616888,0.0037261897,15244,-15244,-0.049574655,-0.06486294,-9.780107,13057
27161591,-0.0028873277,0.004624649,0.0025780534,14992,-14992,-0.09884911,0.028131925,-9.916128,15244
27176350,-0.005049629,0.0033602975,0.00012048589,14759,-14759,-0.06642208,-0.0070085363,-9.867852,14992
27195349,0.00013681928,-0.0062325336,-0.0011687916,18999,-18999,-0.017490335,-0.07043909,-9.624829,14759
27208001,-0.0015275778,0.00035373084,0.008947821,12652,-12652,-0.0060631814,0.047814865,-9.988384,18999
27222435,0.0050971913,0.009893074,-0.002723172,14434,-14434,0.06269855,0.042297162,-9.849665,12652
27237029,0.0070641716,0.002769345,-0.007961145,14594,-14594,-0.09227894,-0.09478228,-9.940668,14434
27252283,0.002221928,-0.0029083574,0.008058932,15254,-15254,0.005168084,-0.070166595,-9.667099,14594
27267832,0.002221928,-0.0029083574,0.008058932,15549,-15549,-0.030956388,-0.080020934,-9.8510275,15254
27282790,-0.008581326,-0.008349049,0.009348191,14958,-14958,-0.030956388,-0.080020934,-9.8510275,15549
27298659,0.0062470683,-0.006796619,-0.0063438984,15869,-15869,0.04805623,-0.061423972,-9.715914,14958
27313642,0.00042692607,0.0018895522,0.0009049026,14983,-14983,-0.08948385,-0.060441766,-9.827774,15869
27328919,0.00042692607,0.0018895522,0.0009049026,15277,-15277,0.035407297,-0.06856643,-9.7643175,14983
27344625,0.0044107,0.0066760825,-0.0009558205,15706,-15706,0.035407297,-0.06856643,-9.7643175,15277
27358606,0.0044107,0.0066760825,-0.0009558205,13981,-13981,0.0935433,0.060326893,-9.606395,15706
27373306,-0.00837235,-0.009004761,0.009759728,14700,-14700,0.0935433,0.060326893,-9.606395,13981
27388137,-0.00837235,-0.009004761,0.009759728,14831,-14831,0.022513257,-0.019615745,-9.943426,14700
27404387,-0.008409662,0.0019234347,-0.0052278624,16250,-16250,0.022513257,-0.019615745,-9.943426,14831
27419057,0.00790546,-0.0037099873,0.0017155993,14670,-14670,0.06365897,0.0033853583,-9.896556,16250
27434356,-0.0035622136,-0.007523329,0.001965122,15299,-15299,-0.06633522,-0.08486267,-9.911783,14670
27451304,0.0054372153,0.0009903217,0.0003062413,16948,-16948,0.015983472,-0.04447084,-9.796825,15299
27464079,0.009239812,0.0045447196,-0.00062458665,12775,-12775,-0.061814815,-0.033033848,-9.731247,16948
27479601,-0.0021362638,0.00028728164,-0.008778656,15522,-15522,0.053501762,0.0670233,-9.947475,12775
27495028,-0.006468911,-0.007700821,0.0075214724,15427,-15427,0.064715035,0.06324766,-9.970917,15522
27512353,-0.0051794476,0.0060428865,-0.006019109,17325,-17325,0.04361951,0.07339817,-9.922024,15427
27525644,-0.008666151,-0.008139352,0.0064908206,13291,-13291,0.025531348,0.084183306,-9.805634,17325
27540981,-0.008666151,-0.008139352,0.0064908206,15337,-15337,0.02789694,0.078065574,-9.808425,13291
27558297,-0.009743338,0.0058913524,-0.0040252684,17316,-17316,0.02789694,0.078065574,-9.808425,15337
27574379,-0.002215044,-0.002182253,-0.00064026297,16082,-16082,0.06163966,0.09678136,-9.83066,17316
27587714,-0.004101891,0.004464957,0.0033147237,13335,-13335,0.023692157,0.038263913,-9.887529,16082
27605338,-0.005448163,0.0052048503,0.00634153,17624,-17624,0.05797584,0.040790547,-9.986978,13335
27618236,-0.005448163,0.0052048503,0.00634153,12898,-12898,-0.002242921,-0.0076692025,-9.860658,17624
27634325,-0.008302062,0.0046642446,-0.0014579996,16089,-16089,-0.002242921,-0.0076692025,-9.860658,12898
27650759,-0.005235021,0.008912105,-0.0065464335,16434,-16434,0.09793672,0.07579798,-9.978721,16089
27664860,0.0075854193,0.005478173,0.0034611316,14101,-14101,0.041936446,-0.031343367,-9.66176,16434
27680500,0.0077369157,-0.0020099818,0.0023517,15640,-15640,-0.020868229,-0.028441736,-9.919071,14101
27699099,0.0077369157,-0.0020099818,0.0023517,18599,-18599,0.07778504,-0.07997792,-9.674556,15640
27710985,-0.0077629727,-0.0016277527,-0.0022215426,11886,-11886,0.07778504,-0.07997792,-9.674556,18599
27725523,-0.0007487558,-0.008841107,0.002886232,14538,-14538,0.0693665,0.03892687,-9.98719,11886
27740806,-0.0007487558,-0.008841107,0.002886232,15283,-15283,0.04292467,0.094556354,-9.907922,14538
