timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
26917062,0.0,0.0,0.0,0.0
27131414,0.0,0.0,0.0,0.0
27328978,0.0,0.0,0.0,0.0
27525703,0.0,0.0,0.0,0.0
27740865,0.0,0.0,0.0,0.0
27938657,0.0,0.0,0.0,0.0
28135161,0.0,0.0,0.0,0.0
28349366,0.0,0.0,0.0,0.0
28545483,0.0,0.0,0.0,0.0
28743174,0.0,0.0,0.0,0.0
28958356,0.0,0.0,0.0,0.0
29155417,0.0,0.0,0.0,0.0
29353402,0.0,0.0,0.0,0.0
29565399,0.0,0.0,0.0,0.0
29763364,0.0,0.0,0.0,0.0
29961363,0.0,0.0,0.0,0.0
30172603,0.0,0.0,0.0,0.0
30371062,0.0,0.0,0.0,0.0
30582624,0.0,0.0,0.0,0.0
30781036,0.0,0.0,0.0,0.0
30978621,0.0,0.0,0.0,0.0
31193435,0.0,0.0,0.0,0.0
31391399,0.0,0.0,0.0,0.0
31587355,0.0,0.0,0.0,0.0
31799929,0.0,0.0,0.0,0.0
31996365,0.0,0.0,0.0,0.0
32195842,0.0,0.0,0.0,0.0
32410517,0.0,0.0,0.0,0.0
32610450,0.0,0.0,0.0,0.0
32809779,0.0,0.0,0.0,0.0
33011095,0.0,0.0,0.0,0.0
33209136,0.0,0.0,0.0,0.0
33425387,0.0,0.0,0.0,0.0
33622355,0.0,0.0,0.0,0.0
33832231,0.0,0.0,0.0,0.0
34029507,0.0,0.0,0.0,0.0
34229802,0.0,0.0,0.0,0.0
34428437,0.0,0.0,0.0,0.0
34638381,0.0,0.0,0.0,0.0
34834741,0.0,0.0,0.0,0.0
35047689,0.0,0.0,0.0,0.0
35244476,0.0,0.0,0.0,0.0
35441810,0.0,0.0,0.0,0.0
35657764,0.0,0.0,0.0,0.0
35856694,0.0,0.0,0.0,0.0
36054554,0.0,0.0,0.0,0.0
36265568,-0.0005334869,-0.0017817644,-4.3889046e-05,0.0
36461317,-0.0027129976,-0.0070832544,-0.00010427288,0.0
36660818,-0.0065108426,-0.011721383,-0.000120797115,0.0
36862017,-0.010611765,-0.014000349,-0.00015394764,0.0
37074812,-0.013768837,-0.014191273,-0.00017437426,0.0
37272938,-0.013144678,-0.011827553,-0.00016731495,0.0
37471051,-0.010649851,-0.009057238,-0.00011260866,0.0
37681644,-0.0072674043,-0.0065021766,-8.9046516e-05,0.0
37883343,-0.005504076,-0.005362846,-0.00017803861,0.0
38082254,-0.004519959,-0.0041133757,-0.00023535443,0.0
38294443,-0.0033361122,-0.0032419765,-0.00018318038,0.0
38491574,-0.0028140596,-0.0026644382,-0.00011657223,0.0
38691398,-0.0022232626,-0.00205928,-7.814165e-05,0.0
38899725,-0.0017000516,-0.0016885186,-3.21298e-05,0.0
39096912,-0.0016479441,-0.0010380573,0.0003331183,0.0
39294933,-0.0012572036,-0.00096613425,0.0003209385,0.0
39508527,-0.000965886,-0.00040852922,5.9651262e-05,0.0
39705961,-0.00055554963,-0.0004235037,-0.00031828484,0.0
39918008,-0.00050680817,-0.00029273515,-0.00038567954,0.0
40114845,-0.00029904992,-0.00033779175,-0.00032962984,0.0
40311013,-0.00019378129,-0.0002122051,-0.00020058408,0.0
40523368,-0.0002637594,-0.0003213189,-0.000170498,0.0
40721163,-0.00024013483,-5.4525797e-05,-3.7061636e-05,0.0
40934460,-5.335169e-05,0.00012100052,4.4213724e-05,0.0
41134426,-8.223491e-05,-0.00021199315,2.682009e-05,0.0
41331005,-3.7385616e-05,-3.321617e-05,5.354144e-07,0.0
41543611,0.00024025163,-0.0002027493,-4.72731e-05,0.0
41741766,0.00017821812,-1.5493788e-05,-6.1372826e-05,0.0
41940699,1.3346628e-05,0.00018322149,-4.9133025e-05,0.0
42138519,-0.0002693381,-9.9001234e-05,-8.669481e-06,0.0
42351123,-0.00021786742,-0.00011597892,5.5948534e-05,0.0
42547972,-4.718796e-05,9.362647e-05,5.567919e-06,0.0
42749365,-0.00020104277,-7.7166194e-05,1.5276388e-05,0.0
42963368,-0.00021839296,0.00027307056,-3.4258424e-05,0.0
43160394,-0.00014314377,0.00041450723,7.6144056e-06,0.0
43354898,-2.0093272e-05,0.000268,6.979332e-05,0.0
43570906,9.5496755e-05,-0.00016365941,0.00011836523,0.0
43770131,4.9852584e-05,0.000104640196,0.000114600785,0.0
43968444,3.6609097e-05,3.3422653e-05,-2.4631142e-06,0.0
44182359,7.780418e-07,-0.00018122766,1.1455932e-05,0.0
44378367,8.05115e-06,-2.5330934e-05,4.481732e-05,0.0
44577368,0.00029210947,-2.6980773e-05,7.201071e-06,0.0
44789812,0.00016026109,-0.00024048101,5.182814e-06,0.0
44990445,0.00018504905,-5.969883e-05,-7.96844e-06,0.0
45186218,-7.3268966e-05,6.1446706e-05,2.3954115e-06,0.0
45386143,-1.2449623e-05,2.0399064e-05,-2.665563e-05,0.0
45600121,1.9447822e-05,-4.477863e-05,-3.3028684e-06,0.0
45797811,-2.8393407e-07,-0.0001445836,2.8491153e-05,0.0
45993053,0.00020015305,-9.164847e-05,-2.548455e-05,0.0
46207006,3.238884e-05,-4.6349895e-05,-5.8028352e-05,0.0
46404665,1.7947452e-05,1.5191875e-06,9.30164e-06,0.0
46616533,-2.8851653e-05,6.882462e-05,9.727249e-06,0.0
46814374,4.1333453e-05,1.766322e-05,8.2942925e-06,0.0
47013616,-0.00010396716,-0.000115644805,-8.2011386e-05,0.0
47227190,-7.853606e-06,-1.5576225e-05,-2.0690019e-05,0.0
47424417,-1.3680166e-05,-4.1754047e-05,-1.3709719e-05,0.0
47623845,5.2884458e-05,2.889296e-05,-1.4580812e-05,0.0
47823366,7.5542084e-05,-7.8107245e-05,5.8438593e-05,0.0
48038368,0.00013863135,-0.00010223203,7.6211527e-06,0.0
48232502,7.702807e-05,-5.0325303e-05,-2.2734705e-05,0.0
48432694,0.00020653162,-4.7775706e-05,-5.5229266e-05,0.0
48647939,0.00013182133,4.1205247e-05,-3.8006005e-05,0.0
48845308,5.7875917e-05,-5.1063656e-05,9.321077e-06,0.0
