timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
31704304,-0.0060135503,0.0035381622,-0.004460286,2951,-2951,-0.07971515,-0.010493166,-9.779143,5190
31724066,-0.009743338,0.0058913524,-0.0040252684,19762,-19762,0.04704359,0.038454022,-9.849801,2951
31727570,-0.002215044,-0.002182253,-0.00064026297,618,-618,0.05200355,-0.047882535,-9.862394,599
31728596,0.006317867,-0.0046706214,0.0017877098,1026,-1026,0.023692157,0.038263913,-9.887529,618
31733303,0.004389914,0.00086509576,0.006037426,4707,-4707,0.040106278,-0.04988036,-9.798071,1026
31737303,-0.004101891,0.004464957,0.0033147237,4000,-4000,0.06624059,0.06079814,-9.603419,4707
31741331,-0.00048599497,0.0025303264,-0.009439166,4028,-4028,0.05797584,0.040790547,-9.986978,4000
31746345,-0.008117612,0.0071941176,-0.004062834,5014,-5014,-7.763361e-05,-0.03327293,-9.758606,4028
31749436,0.0072845714,-0.008464641,-0.0040558474,3091,-3091,0.095211975,-0.01812228,-9.906951,5014
31755706,-0.005448163,0.0052048503,0.00634153,2404,-2404,-0.028178869,0.030189345,-9.755556,3866
31761435,-0.007277273,-0.0020823723,0.002093912,5729,-5729,-0.002242921,-0.0076692025,-9.860658,2404
31765296,0.0031114356,0.007522096,0.00039023935,3861,-3861,-0.09677114,-0.09628286,-9.897629,5729
31769299,-0.006103903,0.0038665237,-0.0012471862,4003,-4003,0.07888433,-0.05321925,-9.606355,3861
31774306,-0.008302062,0.0046642446,-0.0014579996,5007,-5007,0.009037778,-0.055936467,-9.827486,4003
31778305,-0.0076130945,0.004495232,0.006305655,3999,-3999,0.09793672,0.07579798,-9.978721,5007
31781330,0.0067236484,-0.008634989,-0.00085364544,3025,-3025,-0.08736042,0.02835784,-9.712135,3999
31787298,-0.0049963878,0.0057462472,-0.0059086373,1995,-1995,-0.055093594,0.014575395,-9.643758,3973
31793312,0.0057073073,-0.002819738,-0.0064671966,6014,-6014,0.02583776,0.012058806,-9.826172,1995
31797302,0.0027112463,0.008666829,0.005827608,3990,-3990,0.055249732,0.07234784,-9.8895855,6014
31801323,0.0012905492,-0.0037407835,0.008349166,4021,-4021,-0.017740745,-0.04976543,-9.679749,3990
31808309,-0.009739694,0.008652054,0.004441406,6986,-6986,-0.030628158,-0.07663374,-9.694592,4021
31810567,0.004032491,-0.0066968794,-0.005379536,2258,-2258,0.032544915,0.01681915,-9.632207,6986
31815296,0.0075854193,0.005478173,0.0034611316,4729,-4729,0.039930504,0.02612102,-9.957822,2258
31819594,0.008140982,-0.00834876,-0.0087632425,4298,-4298,-0.020868229,-0.028441736,-9.919071,4729
31824315,0.0054921005,0.002392423,-0.003814714,4721,-4721,0.067680046,-0.020272195,-9.649627,4298
31829302,-0.0070870626,0.0048347707,0.0091629885,4987,-4987,0.09850406,0.08521043,-9.891287,4721
31832352,0.0077369157,-0.0020099818,0.0023517,3050,-3050,-0.02317619,-0.08902719,-9.921309,4987
31837302,0.0049201553,-0.00045443967,0.002724738,4950,-4950,0.07778504,-0.07997792,-9.674556,3050
31841328,-0.006947818,0.0022327001,-0.0053281784,4026,-4026,0.005637562,0.0731944,-9.929042,4950
31845302,0.008021366,0.0049907104,0.009303223,3974,-3974,-0.04949941,-0.021674996,-9.633386,4026
31847648,-0.0048997723,-0.0011273404,-0.0007307799,2346,-2346,0.063414656,-0.09166592,-9.739763,3974
31853296,0.005594665,0.0013221434,0.0051001366,5648,-5648,0.010055771,-0.02913241,-9.614389,2346
31857302,0.009538193,0.0012630243,-0.0020063235,4006,-4006,0.05914135,-0.024926282,-9.761229,5648
31860380,-0.0077629727,-0.0016277527,-0.0022215426,3078,-3078,-0.011345315,0.06396336,-9.993499,4006
31864491,0.0077204555,0.002361268,0.0025317578,4111,-4111,0.0693665,0.03892687,-9.98719,3078
31869302,-0.0023005267,0.0058326363,-0.008745901,4811,-4811,0.042813245,0.04391306,-9.723392,4111
31873302,-0.0042804037,0.0039085597,-0.0082202125,4000,-4000,-0.03781173,0.04679676,-9.664845,4811
31877302,-0.0007487558,-0.008841107,0.002886232,4000,-4000,-0.04940543,-0.04204828,-9.666739,4000
31881326,-0.004338683,0.007526499,0.008901447,4024,-4024,0.04292467,0.094556354,-9.907922,4000
31885303,-0.008922699,0.0049428805,0.0070689004,3977,-3977,0.034921035,0.0086288825,-9.866683,4024
31889304,-0.0038046006,-0.005009415,0.007011987,4001,-4001,-0.029883992,0.08534218,-9.690821,3977
31893429,-0.0039213304,0.006758679,-0.0095367255,4125,-4125,-0.060258027,-0.053963907,-9.850471,4001
31897304,-0.005800514,-0.006880778,-0.0037411961,3875,-3875,0.043325208,0.028597135,-9.8865,4125
31900302,-0.0062989597,-0.0047241095,0.004694571,2998,-2998,-0.033233706,0.03203649,-9.838984,3875
31905301,-0.006616939,0.0018905995,0.0016513363,4999,-4999,0.083517805,0.08947367,-9.931844,2998
31909296,0.009105802,-0.004693572,-0.0059902575,3995,-3995,0.08379582,-0.016038187,-9.9197445,4999
31912305,0.0075814645,-0.002316037,0.0006746022,3009,-3009,-0.043628506,0.046183344,-9.763135,3995
31917303,0.0016708457,-0.0056331283,-0.0019602198,4998,-4998,0.030108089,-0.054365773,-9.632229,3009
