timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
31704304,0,32767,32767,32767,-82,-82,32767
31724066,0,32767,32767,32767,-227,-227,32767
31727570,0,32767,32767,32767,-12,-12,32767
31728596,0,32767,32767,32767,-16,-16,32767
31733303,0,32767,32767,32767,-58,-58,32767
31737303,0,32767,32767,32767,-88,-88,32767
31741331,0,32767,32767,32767,-80,-80,32767
31746345,0,32767,32767,32767,-90,-90,32767
31749436,0,32767,32767,32767,-81,-81,32767
31755706,0,32767,32767,32767,-63,-63,32767
31761435,0,32767,32767,32767,-81,-81,32767
31765296,0,32767,32767,32767,-95,-95,32767
31769299,0,32767,32767,32767,-78,-78,32767
31774306,0,32767,32767,32767,-91,-91,32767
31778305,0,32767,32767,32767,-91,-91,32767
31781330,0,32767,32767,32767,-70,-70,32767
31787298,0,32767,32767,32767,-59,-59,32767
31793312,0,32767,32767,32767,-80,-80,32767
31797302,0,32767,32767,32767,-101,-101,32767
31801323,0,32767,32767,32767,-80,-80,32767
31808309,0,32767,32767,32767,-110,-110,32767
31810567,0,32767,-1,32767,-92,-92,32767
31815296,0,32767,32767,32767,-69,-69,32767
31819594,0,32767,32767,32767,-90,-90,32767
31824315,0,32767,32767,32767,-91,-91,32767
31829302,0,32767,32767,32767,-98,-98,32767
31832352,0,32767,32767,32767,-80,-80,32767
31837302,0,32767,32767,32767,-80,-80,32767
31841328,0,32767,32767,32767,-90,-90,32767
31845302,0,32767,32767,32767,-80,-80,32767
31847648,0,32767,32767,32767,-63,-63,32767
31853296,0,32767,32767,32767,-79,-79,32767
31857302,0,32767,32767,32767,-97,-97,32767
31860380,0,32767,32767,32767,-71,-71,32767
31864491,0,32767,32767,32767,-71,-71,32767
31869302,0,32767,32767,32767,-90,-90,32767
31873302,0,32767,32767,32767,-89,-89,32767
31877302,0,32767,32767,32767,-80,-80,32767
31881326,0,32767,32767,32767,-80,-80,32767
31885303,0,32767,32767,32767,-80,-80,32767
31889304,0,32767,32767,32767,-80,-80,32767
31893429,0,32767,32767,32767,-81,-81,32767
31897304,0,32767,32767,32767,-80,-80,32767
31900302,0,32767,32767,32767,-69,-69,32767
