timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
30905683,0.0,0.0,0.0
75654841,0.0,0.0,0.0
75851714,0.0,0.0,0.0
76050666,0.0,0.0,0.0
76262518,0.0,0.0,0.0
76459356,0.0,0.0,0.0
