timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
31704358,31704304,0.014323474,-0.0031461397,0.0017709079,-0.0,0.0,0.0,0.0,-1.0
31824368,31824315,0.0042247144,-0.008555746,0.0017119444,-0.0,0.0,0.0,0.0,-1.0
31924758,31924705,0.007995654,0.005803957,-0.0006590311,0.0,0.0,0.0,0.0,-1.0
32026438,32026374,0.0006732964,0.0032192993,-0.0010606247,0.0,0.0,0.0,0.0,-1.0
32130367,32130296,0.006175264,0.003342894,-5.197386e-05,0.0,0.0,0.0,0.0,-1.0
32231376,32231322,0.015240706,-0.0038973202,0.0014004612,0.0,0.0,0.0,0.0,-1.0
32332348,32332296,0.011046759,0.0033761957,-0.0017439801,0.0,0.0,0.0,0.0,-1.0
32434368,32434309,0.0026062664,0.003302849,-0.0016884061,0.0,0.0,0.0,0.0,-1.0
32536012,32535959,0.002283677,0.0040921764,0.00092792435,0.0,0.0,0.0,0.0,-1.0
32636401,32636347,-0.014690518,0.004719198,0.00010374714,0.0,0.0,0.0,0.0,-1.0
32737399,32737324,0.0009241522,-0.005544057,0.0018140398,0.0,0.0,0.0,0.0,-1.0
32839435,32839383,0.014632724,-0.004434715,-0.00080799515,0.0,0.0,0.0,0.0,-1.0
32939367,32939304,0.0075455615,0.0050320798,0.001848113,0.0,0.0,0.0,0.0,-1.0
33043354,33043302,0.009116612,0.010231769,0.0003167096,0.0,0.0,0.0,0.0,-1.0
33145622,33145546,0.0006135558,-0.006609556,-0.00030854376,0.0,0.0,0.0,0.0,-1.0
33243350,33243296,0.019436603,-0.004268916,0.0018256333,0.0,0.0,0.0,0.0,-1.0
33346473,33346420,-0.0019887376,-0.00621377,0.00046421555,0.0,0.0,0.0,0.0,-1.0
33450367,33450303,-0.00074807554,-0.001023402,-0.001525362,0.0,0.0,0.0,0.0,-1.0
33551389,33551335,0.016934723,0.007675989,-0.0014453892,0.0,0.0,0.0,0.0,-1.0
33650355,33650303,-0.003951502,-0.0041496446,0.0010153188,0.0,0.0,0.0,0.0,-1.0
33750183,33750120,0.016873658,-0.008835281,-0.0008640038,0.0,0.0,0.0,0.0,-1.0
33854348,33854296,0.007114024,-0.00045902925,0.0013715964,0.0,0.0,0.0,0.0,-1.0
33948367,33948311,0.017614665,0.007505504,-0.0011478593,0.0,0.0,0.0,0.0,-1.0
34056528,34056461,0.0035827735,-0.0002696155,0.0010480768,0.0,0.0,0.0,0.0,-1.0
34147221,34147167,0.0038972516,-0.0007688553,0.0014403606,0.0,0.0,0.0,0.0,-1.0
34254356,34254302,0.005145977,-0.0012850906,-0.0009376826,0.0,0.0,0.0,0.0,-1.0
34358064,34357984,0.008257456,0.0024221963,0.0017344455,0.0,0.0,0.0,0.0,-1.0
34463416,34463296,0.003928369,-0.0015882029,0.0019715088,0.0,0.0,0.0,0.0,-1.0
34556168,34556114,0.009438083,0.0010798479,0.0018996884,0.0,0.0,0.0,0.0,-1.0
34663269,34663202,0.005407151,-0.0005590896,0.002116775,0.0,0.0,0.0,0.0,-1.0
34757332,34757278,0.0016707275,0.001992937,-0.0007972843,0.0,0.0,0.0,0.0,-1.0
34864469,34864305,0.0066155493,-0.00043817586,-0.0006986268,0.0,0.0,0.0,0.0,-1.0
34972361,34972303,0.007860018,-0.0025145551,0.0003587075,0.0,0.0,0.0,0.0,-1.0
35061129,35061075,0.009606484,-0.0028806054,0.0012774547,0.0,0.0,0.0,0.0,-1.0
35169269,35169206,0.0071495017,-0.002246758,-0.0017644837,0.0,0.0,0.0,0.0,-1.0
35277007,35276953,0.0061794296,0.0015801385,-0.00092976197,0.0,0.0,0.0,0.0,-1.0
35367789,35367732,0.0016129189,-0.000700366,0.0017165845,0.0,0.0,0.0,0.0,-1.0
35475359,35475305,0.0041108043,-0.0016333796,0.00085825316,0.0,0.0,0.0,0.0,-1.0
35580357,35580303,0.0039632423,-0.0017487522,0.0006230988,0.0,0.0,0.0,0.0,-1.0
35670686,35670632,0.002668718,-0.0012399333,-0.0006806534,0.0,0.0,0.0,0.0,-1.0
35779356,35779302,0.0050227265,-0.0004174998,0.0011848083,0.0,0.0,0.0,0.0,-1.0
35884434,35884381,0.009486672,-0.0033184667,0.0004601235,0.0,0.0,0.0,0.0,-1.0
35975604,35975550,0.0055712215,-0.0029247168,0.001327461,0.0,0.0,0.0,0.0,-1.0
36080194,36080140,0.010152556,-0.005272302,0.0006277594,0.0,0.0,0.0,0.0,-1.0
36190356,36190302,0.0040389504,-0.0014045174,-0.0013508261,0.0,0.0,0.0,0.0,-1.0
36282536,36282456,0.0035970348,-0.0037724588,-0.0014482604,0.0,0.0,0.0,0.0,-1.0
36389606,36389552,0.002797633,-0.0015834831,-0.0002865649,0.0,0.0,0.0,0.0,-1.0
36483129,36483075,0.0035636316,-0.00082860806,0.0019786973,0.0,0.0,0.0,0.0,-1.0
36588177,36588123,0.0011821154,-0.0041164556,-0.0018392162,0.0,0.0,0.0,0.0,-1.0
36695666,36695612,0.004579253,-0.0039053867,0.0001380624,0.0,0.0,0.0,0.0,-1.0
36787713,36787659,0.0017704802,0.0006986944,6.0578e-06,0.0,0.0,0.0,0.0,-1.0
36892657,36892603,0.0050302465,-0.00084361446,-0.000964364,0.0,0.0,0.0,0.0,-1.0
36998733,36998679,0.00036385027,-0.0024637587,-0.000114378614,0.0,0.0,0.0,0.0,-1.0
37090778,37090724,0.0012799527,-0.0048511494,0.00016712821,0.0,0.0,0.0,0.0,-1.0
37195022,37194968,0.0054096025,-0.0044242037,0.0010862874,0.0,0.0,0.0,0.0,-1.0
37301290,37301200,0.0016513767,-0.0045216554,0.0003436402,0.0,0.0,0.0,0.0,-1.0
37392789,37392735,0.0035872487,-0.002427594,5.5142005e-05,0.0,0.0,0.0,0.0,-1.0
37498878,37498824,0.0014662456,-0.0046298103,0.0016115466,0.0,0.0,0.0,0.0,-1.0
37604249,37604195,0.0026431703,-0.004520322,3.7841408e-05,0.0,0.0,0.0,0.0,-1.0
37712675,37712621,-0.0006398092,-0.002706627,-0.001456939,0.0,0.0,0.0,0.0,-1.0
37803592,37803538,0.006005884,-0.0054986468,-5.6737917e-05,0.0,0.0,0.0,0.0,-1.0
37911377,37911323,0.002437956,-0.003914136,4.166652e-05,0.0,0.0,0.0,0.0,-1.0
38016801,38016721,0.0031645417,-0.0070570935,-0.00050237094,0.0,0.0,0.0,0.0,-1.0
38110357,38110303,0.0058731097,-0.0067220605,-0.0010216263,0.0,0.0,0.0,0.0,-1.0
38217567,38217513,0.0043484764,-0.0031312641,0.00043552564,0.0,0.0,0.0,0.0,-1.0
38320720,38320666,0.0012076836,-0.0040135933,-0.0011349999,0.0,0.0,0.0,0.0,-1.0
38412015,38411961,0.0020699487,-0.0039553163,0.00071185286,0.0,0.0,0.0,0.0,-1.0
38519351,38519297,-0.00029210886,-0.0037599786,0.0013764888,0.0,0.0,0.0,0.0,-1.0
38625358,38625304,-0.00061033666,-0.0031802314,-0.0012723247,0.0,0.0,0.0,0.0,-1.0
38716499,38716445,-0.002988271,-0.0035259032,0.0008790411,0.0,0.0,0.0,0.0,-1.0
