timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
31701353,24636464,40.1540311,116.25936829999999,-0.10345607,-0.036961377,0.032049786,-0.0008166493,-0.0020657843,0.0,-0.0054276255,-0.02289412,0.017374802,0.0053329146,-0.041656636,-0.06475765,-0.040184624,-0.057321217,0.035384987,0.121069394,-0.0012893165,51.050632,0.106524065,-0.017374802,0.2140496,0.17464627,0.21947443,0.06949212,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31824315,24636464,40.1540311,116.25936829999999,-0.103969626,-0.036214143,0.024148662,-0.0008166493,-0.0020657843,0.0,-0.002353654,-0.021321472,0.012431989,-0.0070800176,-0.041656636,-0.06475765,-0.040184624,0.06271481,-0.03719189,0.1531275,-0.0015054464,51.050632,0.1144252,-0.012431989,0.21448857,0.1751284,0.21740584,0.0703819,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31924705,24636464,40.1540311,116.25936829999999,-0.10498196,-0.03290266,0.015691686,-0.0008166493,-0.0020657843,0.0,-0.0008670521,-0.019093422,0.0060697244,-0.019455887,-0.041656636,-0.06475765,-0.040184624,-0.10390089,-0.048298776,0.07680894,-0.0015065923,51.050632,0.12288217,-0.0060697244,0.21684691,0.17538495,0.21235453,0.07012747,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32023302,24636464,40.1540311,116.25936829999999,-0.10980476,-0.025151938,0.010368311,-0.0008166493,-0.0020657843,0.0,-0.003684846,-0.014915697,0.0019714143,-0.025321437,-0.041656636,-0.06475765,-0.040184624,0.019643817,-0.03395444,0.13082848,-0.0016074927,51.050632,0.12820554,-0.0019714143,0.21573359,0.17536213,0.20521602,0.069239624,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32130296,24636464,40.1540311,116.25936829999999,-0.1148762,-0.015453583,0.0069729625,-0.0008166493,-0.0020657843,0.0,-0.004850616,-0.0105675785,0.00017246016,-0.02584395,-0.041656636,-0.06475765,-0.040184624,-0.08521164,0.00790145,0.066219255,-0.0020183632,51.050632,0.13160089,-0.00017246016,0.21777825,0.17555551,0.20268369,0.06864028,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32227303,24636464,40.1540311,116.25936829999999,-0.117500916,-0.0077472692,0.0066123963,-0.0008166493,-0.0020657843,0.0,-0.0030203448,-0.0081234155,0.0029084398,-0.019654058,-0.041656636,-0.06475765,-0.040184624,0.052182302,-0.11195771,0.07491667,-0.002147108,51.050632,0.13196146,-0.0029084398,0.2176981,0.17518911,0.20115371,0.06804526,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32332296,24636464,40.1540311,116.25936829999999,-0.121217564,-0.0007380316,0.007135786,-0.0008166493,-0.0020657843,0.0,-0.0048213797,-0.005189481,0.00064301037,-0.01853827,-0.041656636,-0.06475765,-0.040184624,-0.09486845,0.038162548,-0.19897632,-0.0021019646,51.050632,0.13143808,-0.00064301037,0.21713002,0.17537868,0.2013277,0.067644715,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32434309,24636464,40.1540311,116.25936829999999,-0.12615253,0.007074596,0.0072723604,-0.0008166493,-0.0020657843,0.0,-0.004677427,-0.0015414411,0.0025945501,-0.014234935,-0.041656636,-0.06475765,-0.040184624,-0.04966775,0.08012857,-0.17022543,-0.0022004806,51.050632,0.13130149,-0.0025945501,0.21733882,0.17514062,0.20311482,0.067363605,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32535959,24636464,40.1540311,116.25936829999999,-0.13026679,0.016217912,0.0059998725,-0.0008166493,-0.0020657843,0.0,-0.0070676673,0.0028536743,0.002967857,-0.013373017,-0.041656636,-0.06475765,-0.040184624,0.05250512,0.016180564,-0.13386166,-0.0022953283,51.050632,0.13257398,-0.002967857,0.21811113,0.17504214,0.2064665,0.067259826,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32633305,24636464,40.1540311,116.25936829999999,-0.1329123,0.024336841,0.0028229603,-0.0008166493,-0.0020657843,0.0,-0.008112856,0.00344729,0.00026329304,-0.01758918,-0.041656636,-0.06475765,-0.040184624,-0.06338679,-0.036797002,0.058319535,-0.0024695697,51.050632,0.13575089,-0.00026329304,0.21685271,0.17503686,0.2086303,0.06714745,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32737324,24636464,40.1540311,116.25936829999999,-0.13592984,0.031443425,-0.00096309616,-0.0008166493,-0.0020657843,0.0,-0.008271946,0.0064706495,-0.0058608116,-0.025044328,-0.041656636,-0.06475765,-0.040184624,0.086751856,-0.01735827,-0.14867589,-0.0027650883,51.050632,0.13953695,0.0058608116,0.21672161,0.17534812,0.2121434,0.06725085,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32839383,24636464,40.1540311,116.25936829999999,-0.13954733,0.037478626,-0.0038166372,-0.0008166493,-0.0020657843,0.0,-0.009792306,0.008483801,-0.007888598,-0.02659356,-0.041656636,-0.06475765,-0.040184624,-0.05100257,0.066931985,-0.03834237,-0.0029930475,51.050632,0.14239049,0.007888598,0.2170558,0.1751044,0.21596299,0.06739282,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32939304,24636464,40.1540311,116.25936829999999,-0.13831842,0.039234795,-0.0067714723,-0.0008166493,-0.0020657843,0.0,-0.0066960296,0.004698577,-0.009498817,-0.027702324,-0.041656636,-0.06475765,-0.040184624,0.012720842,-0.009844211,0.1038238,-0.00316016,51.050632,0.14534533,0.009498817,0.21769437,0.17494589,0.21951492,0.06766022,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
33043302,24636464,40.1540311,116.25936829999999,-0.13130307,0.03681663,-0.011251756,-0.0008166493,-0.0020657843,0.0,0.000706136,-0.00061838416,-0.012435223,-0.031648118,-0.041656636,-0.06475765,-0.040184624,-0.06003786,0.009397901,0.092777275,-0.0034753429,51.050632,0.14982562,0.012435223,0.21790294,0.17530198,0.22252376,0.06801734,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
