timestamp,load,ram_usage
29494602,0.48652643,0.77205986
30486421,0.527902,0.77469176
31486546,0.5417795,0.77469176
32486411,0.5145185,0.77469176
33486495,0.5422999,0.77469176
34486444,0.5436343,0.77469176
35486416,0.5404947,0.77469176
36486953,0.5387627,0.77469176
37486408,0.34980667,0.77469176
38486438,0.33771527,0.77469176
39486409,0.33251864,0.77469176
40486408,0.3357973,0.77469176
41486753,0.33297515,0.77469176
42486425,0.33525896,0.77469176
43486406,0.3353147,0.77469176
44486406,0.33203,0.77469176
45486406,0.33697802,0.77469176
46486409,0.3365013,0.77469176
47486413,0.3346933,0.77469176
48487617,0.33481324,0.77469176
49486408,0.3318993,0.77469176
50486551,0.33303636,0.77469176
51486409,0.33741426,0.77469176
52486408,0.33576936,0.77469176
53486408,0.33665198,0.77469176
54486408,0.33258235,0.77469176
55486408,0.33500397,0.77469176
56486410,0.34578168,0.77469176
57486406,0.35628402,0.77469176
58486408,0.3543473,0.77469176
59486408,0.33591503,0.77469176
60486406,0.33229166,0.77469176
61486408,0.33211333,0.77469176
62486409,0.330894,0.77469176
63486408,0.33199835,0.77469176
64486414,0.33049703,0.77469176
65486406,0.33226764,0.77469176
66486406,0.33069003,0.77469176
67486406,0.326496,0.77469176
68486409,0.31622005,0.77469176
