timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
28908586,28905302,800000.0,1.0,18.610388,23.441557,0.0,255,190,6,4,4,5,0,0,1,1,46
29013690,0,20000.0,0.974169,0.0,1.4089742,0.0,0,0,0,0,0,0,0,0,0,0,35
29105373,0,1200.0,0.18796422,0.0,0.5324192,0.0,0,0,0,0,0,0,0,1,0,1,36
29907215,29906311,800000.0,1.0,18.774137,23.491915,0.0,255,190,6,4,4,5,0,0,1,1,46
30014703,0,20000.0,0.91766685,0.0,1.4205297,0.0,0,0,0,0,0,0,0,0,0,0,35
30114583,0,1200.0,0.15552334,0.0,0.42715517,0.0,0,0,0,0,0,0,0,1,0,1,36
30906807,30906236,800000.0,1.0,24.4799,34.01491,0.0,255,190,6,4,4,5,0,0,1,1,46
31014803,0,20000.0,0.91766685,0.0,10.952679,0.0,0,0,0,0,0,0,0,0,0,0,35
31114591,0,1200.0,0.15552334,0.0,0.42715517,0.0,0,0,0,0,0,0,0,1,0,1,36
31896065,31894328,800000.0,1.0,23.041597,38.542274,0.0,255,190,6,4,4,5,0,0,1,1,46
32018683,0,20000.0,0.91766685,0.0,16.172009,0.0,0,0,0,0,0,0,0,0,0,0,35
32115627,0,1200.0,0.15552334,0.0,0.51551336,0.0,0,0,0,0,0,0,0,1,0,1,36
32897234,32894322,800000.0,1.0,22.894707,36.89968,0.0,255,190,6,4,4,5,0,0,1,1,46
33021362,0,20000.0,0.91766685,0.0,15.31973,0.0,0,0,0,0,0,0,0,0,0,0,35
33124272,0,1200.0,0.15552334,0.0,0.62120605,0.0,0,0,0,0,0,0,0,1,0,1,36
33897903,32894322,800000.0,1.0,25.008898,40.035034,0.0,255,190,6,4,4,5,0,0,1,1,46
33906772,33906358,800000.0,1.0,25.008898,40.035034,0.0,255,190,6,4,4,5,0,0,1,1,46
34022474,0,20000.0,0.91766685,0.0,16.933659,0.0,0,0,0,0,0,0,0,0,0,0,35
34124511,0,1200.0,0.15552334,0.0,0.4234271,0.0,0,0,0,0,0,0,0,1,0,1,36
34907638,34907363,800000.0,1.0,24.870695,39.760387,0.0,255,190,6,4,4,5,0,0,1,1,46
35022874,0,20000.0,0.91766685,0.0,16.874279,0.0,0,0,0,0,0,0,0,0,0,0,35
35131373,0,1200.0,0.15552334,0.0,0.6384573,0.0,0,0,0,0,0,0,0,1,0,1,36
35894755,35893993,800000.0,1.0,24.90009,40.015896,0.0,255,190,6,4,4,5,0,0,1,1,46
36024366,0,20000.0,0.91766685,0.0,16.91551,0.0,0,0,0,0,0,0,0,0,0,0,35
36139370,0,1200.0,0.15552334,0.0,0.26546296,0.0,0,0,0,0,0,0,0,1,0,1,36
36896577,36894302,800000.0,1.0,24.826866,39.969875,0.0,255,190,6,4,4,5,0,0,1,1,46
37024805,0,20000.0,0.91766685,0.0,16.755758,0.0,0,0,0,0,0,0,0,0,0,0,35
37140370,0,1200.0,0.15552334,0.0,0.6655178,0.0,0,0,0,0,0,0,0,1,0,1,36
37897707,36894302,800000.0,1.0,18.538391,34.49233,0.0,255,190,6,4,4,5,0,0,1,1,46
37906575,37906309,800000.0,1.0,18.538391,34.49233,0.0,255,190,6,4,4,5,0,0,1,1,46
38027390,0,20000.0,0.91766685,0.0,12.317891,0.0,0,0,0,0,0,0,0,0,0,0,35
38142423,0,1200.0,0.15552334,0.0,0.4577484,0.0,0,0,0,0,0,0,0,1,0,1,36
38894393,38893302,800000.0,1.0,11.482035,29.227543,0.0,255,190,6,4,4,5,0,0,1,1,46
