timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
24740397,0.0,-0.0,-0.00025858966,0.0,1.0,0.0,-0.0,-0.00012929483,0.0,0.0,-0.0,1,0,0,0,0,0
30368118,0.0,0.0,0.0019588573,0.0,0.9999995,0.0,0.0,0.0009794285,0.0,0.0,-0.0,1,0,0,0,0,0
30459180,0.0,0.0,0.0018706787,0.0,0.9999996,0.0,0.0,0.0009353393,0.0,0.0,-0.0,1,0,0,0,0,0
30569546,0.0,0.0,0.0018383587,0.0,0.9999996,0.0,0.0,0.0009191793,0.0,0.0,-0.0,1,0,0,0,0,0
30668786,0.0,0.0,0.001666162,0.0,0.99999964,0.0,0.0,0.0008330809,0.0,0.0,-0.0,1,0,0,0,0,0
30773317,0.0,0.0,0.001630992,0.0,0.99999964,0.0,0.0,0.00081549597,0.0,0.0,-0.0,1,0,0,0,0,0
30870141,0.0,0.0,0.0017153391,0.0,0.99999964,0.0,0.0,0.00085766957,0.0,0.0,-0.0,1,0,0,0,0,0
30964504,0.0,0.0,0.001601912,0.0,0.9999997,0.0,0.0,0.00080095604,0.0,0.0,-0.0,1,0,0,0,0,0
31056141,0.0,0.0,0.0016117108,0.0,0.99999964,0.0,0.0,0.0008058553,0.0,0.0,-0.0,1,0,0,0,0,0
31169498,0.0,0.0,0.0012891762,0.0,0.99999976,0.0,0.0,0.0006445881,0.0,0.0,-0.0,1,0,0,0,0,0
31269125,0.0,0.0,0.0012146394,0.0,0.9999998,0.0,0.0,0.00060731964,0.0,0.0,-0.0,1,0,0,0,0,0
31383229,0.0,0.0,0.0011596961,0.0,0.9999998,0.0,0.0,0.00057984807,0.0,0.0,-0.0,1,0,0,0,0,0
31481818,0.0,0.0,0.0011388167,0.0,0.9999998,0.0,0.0,0.00056940835,0.0,0.0,-0.0,1,0,0,0,0,0
31527154,0.0,0.0,0.0011614839,0.0,0.9999998,0.0,0.0,0.00058074197,0.0,0.0,-0.0,1,0,0,0,0,0
31671286,0.0,0.0,0.0014688988,0.0,0.9999997,0.0,0.0,0.0007344494,0.0,0.0,-0.0,1,0,0,0,0,0
31787141,0.0,0.0,0.0013546376,0.0,0.99999976,0.0,0.0,0.0006773187,0.0,0.0,-0.0,1,0,0,0,0,0
31872339,0.0,0.0,0.0012768233,0.0,0.9999998,0.0,0.0,0.00063841173,0.0,0.0,-0.0,1,0,0,0,0,0
31985900,0.0,0.0,0.001046507,0.0,0.9999999,0.0,0.0,0.00052325346,0.0,0.0,-0.0,1,0,0,0,0,0
32073932,0.0,0.0,0.0010515974,0.0,0.9999999,0.0,0.0,0.00052579865,0.0,0.0,-0.0,1,0,0,0,0,0
32195190,0.0,0.0,0.0006588962,0.0,0.99999994,0.0,0.0,0.00032944814,0.0,0.0,-0.0,1,0,0,0,0,0
32294880,0.0,0.0,0.0006833678,0.0,0.99999994,0.0,0.0,0.0003416839,0.0,0.0,-0.0,1,0,0,0,0,0
32389212,0.0,0.0,0.00066475774,0.0,0.99999994,0.0,0.0,0.0003323789,0.0,0.0,-0.0,1,0,0,0,0,0
32485182,0.0,0.0,0.0008373264,0.0,0.9999999,0.0,0.0,0.0004186632,0.0,0.0,-0.0,1,0,0,0,0,0
32584534,0.0,0.0,0.0006621855,0.0,0.99999994,0.0,0.0,0.00033109277,0.0,0.0,-0.0,1,0,0,0,0,0
32679159,0.0,0.0,0.00075686834,0.0,0.99999994,0.0,0.0,0.0003784342,0.0,0.0,-0.0,1,0,0,0,0,0
32804509,0.0,0.0,0.00069032,0.0,0.99999994,0.0,0.0,0.00034516,0.0,0.0,-0.0,1,0,0,0,0,0
32901151,0.0,0.0,0.0005936983,0.0,0.99999994,0.0,0.0,0.00029684915,0.0,0.0,-0.0,1,0,0,0,0,0
33001583,0.0,0.0,0.00047013018,0.0,0.99999994,0.0,0.0,0.0002350651,0.0,0.0,-0.0,1,0,0,0,0,0
33093177,0.0,0.0,0.00049536716,0.0,0.99999994,0.0,0.0,0.0002476836,0.0,0.0,-0.0,1,0,0,0,0,0
33210237,0.0,0.0,0.00036271,0.0,1.0,0.0,0.0,0.000181355,0.0,0.0,-0.0,1,0,0,0,0,0
33301163,0.0,0.0,0.00024795724,0.0,1.0,0.0,0.0,0.00012397864,0.0,0.0,-0.0,1,0,0,0,0,0
33406229,0.0,0.0,0.00033486297,0.0,1.0,0.0,0.0,0.00016743148,0.0,0.0,-0.0,1,0,0,0,0,0
33500830,0.0,0.0,0.00036048214,0.0,1.0,0.0,0.0,0.00018024107,0.0,0.0,-0.0,1,0,0,0,0,0
33615808,0.0,0.0,0.00031508616,0.0,1.0,0.0,0.0,0.00015754308,0.0,0.0,-0.0,1,0,0,0,0,0
33709151,0.0,0.0,0.00011835594,0.0,1.0,0.0,0.0,5.917797e-05,0.0,0.0,-0.0,1,0,0,0,0,0
33803292,0.0,0.0,0.00022146039,0.0,1.0,0.0,0.0,0.000110730194,0.0,0.0,-0.0,1,0,0,0,0,0
33920504,0.0,0.0,7.75842e-06,0.0,1.0,0.0,0.0,3.87921e-06,0.0,0.0,-0.0,1,0,0,0,0,0
34018198,-0.0,-0.0,-8.7998254e-05,0.0,1.0,-0.0,0.0,-4.3999127e-05,0.0,0.0,-0.0,1,0,0,0,0,0
34112150,-0.0,-0.0,-0.00029181145,0.0,1.0,-0.0,0.0,-0.00014590574,0.0,0.0,-0.0,1,0,0,0,0,0
34208175,-0.0,-0.0,-0.0001823949,0.0,1.0,-0.0,0.0,-9.119745e-05,0.0,0.0,-0.0,1,0,0,0,0,0
34304504,-0.0,-0.0,-0.00031089067,0.0,1.0,-0.0,0.0,-0.00015544533,0.0,0.0,-0.0,1,0,0,0,0,0
34402909,-0.0,-0.0,-0.0001637274,0.0,1.0,-0.0,0.0,-8.18637e-05,0.0,0.0,-0.0,1,0,0,0,0,0
34520386,-0.0,-0.0,-0.00013513796,0.0,1.0,-0.0,0.0,-6.756898e-05,0.0,0.0,-0.0,1,0,0,0,0,0
34616276,-0.0,-0.0,-0.00022020545,0.0,1.0,-0.0,0.0,-0.00011010272,0.0,0.0,-0.0,1,0,0,0,0,0
34732146,0.0,0.0,1.4906309e-05,0.0,1.0,0.0,0.0,7.4531545e-06,0.0,0.0,-0.0,1,0,0,0,0,0
34828622,0.0,0.0,9.797753e-05,0.0,1.0,0.0,0.0,4.8988764e-05,0.0,0.0,-0.0,1,0,0,0,0,0
34917131,0.0,0.0,0.00011385053,0.0,1.0,0.0,0.0,5.6925266e-05,0.0,0.0,-0.0,1,0,0,0,0,0
35036146,0.0,0.0,9.011923e-05,0.0,1.0,0.0,0.0,4.5059616e-05,0.0,0.0,-0.0,1,0,0,0,0,0
35136210,0.0,0.0,0.00025930736,0.0,1.0,0.0,0.0,0.0001296537,0.0,0.0,-0.0,1,0,0,0,0,0
35234197,0.0,0.0,0.0004159553,0.0,1.0,0.0,0.0,0.00020797765,0.0,0.0,-0.0,1,0,0,0,0,0
35328525,0.0,0.0,0.00055276434,0.0,1.0,0.0,0.0,0.0002763822,0.0,0.0,-0.0,1,0,0,0,0,0
35430138,0.0,0.0,0.0005052563,0.0,0.99999994,0.0,0.0,0.00025262818,0.0,0.0,-0.0,1,0,0,0,0,0
35525113,0.0,0.0,0.000683572,0.0,0.99999994,0.0,0.0,0.000341786,0.0,0.0,-0.0,1,0,0,0,0,0
35624133,0.0,0.0,0.00081515504,0.0,0.99999994,0.0,0.0,0.00040757758,0.0,0.0,-0.0,1,0,0,0,0,0
35741565,0.0,0.0,0.00077822735,0.0,0.99999994,0.0,0.0,0.0003891137,0.0,0.0,-0.0,1,0,0,0,0,0
35834134,0.0,0.0,0.0009781276,0.0,0.9999999,0.0,0.0,0.0004890638,0.0,0.0,-0.0,1,0,0,0,0,0
35948590,0.0,0.0,0.00093398255,0.0,0.9999999,0.0,0.0,0.00046699127,0.0,0.0,-0.0,1,0,0,0,0,0
36045597,0.0,0.0,0.0007289577,0.0,0.99999994,0.0,0.0,0.00036447885,0.0,0.0,-0.0,1,0,0,0,0,0
36141828,0.0,0.0,0.0007266181,0.0,0.99999994,0.0,0.0,0.00036330905,0.0,0.0,-0.0,1,0,0,0,0,0
36236165,0.0,0.0,0.00076114555,0.0,0.99999994,0.0,0.0,0.0003805728,0.0,0.0,-0.0,1,0,0,0,0,0
36334171,0.0,0.0,0.00074455584,0.0,0.99999994,0.0,0.0,0.000372278,0.0,0.0,-0.0,1,0,0,0,0,0
36455551,0.0,0.0,0.00063272996,0.0,0.99999994,0.0,0.0,0.00031636498,0.0,0.0,-0.0,1,0,0,0,0,0
36553209,0.0,0.0,0.00059870334,0.0,0.99999994,0.0,0.0,0.00029935167,0.0,0.0,-0.0,1,0,0,0,0,0
36641521,0.0,0.0,0.00085004134,0.0,0.9999999,0.0,0.0,0.00042502067,0.0,0.0,-0.0,1,0,0,0,0,0
36734160,0.0,0.0,0.00094256323,0.0,0.9999999,0.0,0.0,0.00047128162,0.0,0.0,-0.0,1,0,0,0,0,0
36855208,0.0,0.0,0.0007144333,0.0,0.99999994,0.0,0.0,0.00035721666,0.0,0.0,-0.0,1,0,0,0,0,0
36948736,0.0,0.0,0.00057662325,0.0,0.99999994,0.0,0.0,0.00028831162,0.0,0.0,-0.0,1,0,0,0,0,0
37039529,0.0,0.0,0.00031826823,0.0,1.0,0.0,0.0,0.00015913411,0.0,0.0,-0.0,1,0,0,0,0,0
37159724,0.0,0.0,0.00014697018,0.0,1.0,0.0,0.0,7.348509e-05,0.0,0.0,-0.0,1,0,0,0,0,0
