timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
29541305,-0.0062257424,-0.00054491695,0.009459799,1987,-1987,0.04733872,-0.054334827,-9.634438,4725
29558606,-0.008266374,0.00743042,0.003987135,1032,-1032,-0.06017547,0.09368934,-9.822344,16269
29560821,0.0009932604,-0.004580928,-0.00623547,595,-595,-0.052654065,0.030807294,-9.853986,592
29566302,-0.007536206,0.0086045135,-0.008445219,5481,-5481,0.04314078,-0.021809533,-9.967543,595
29570302,-0.0010097385,-0.003934105,0.0012008847,4000,-4000,0.068731405,0.078191094,-9.886236,5481
29574302,0.009324612,-0.0005031805,0.003269269,4000,-4000,-0.031243082,-0.042322323,-9.602356,4000
29577141,0.0088364165,-0.008448013,-0.0026842358,2839,-2839,0.09752691,0.088749,-9.618355,4000
29583381,-0.0063529075,-0.0057620266,0.0060502803,6240,-6240,0.09896972,-0.04863897,-9.682485,2839
29588317,-0.0061874967,0.0013054878,-0.004443234,4936,-4936,-0.015957817,-0.07518458,-9.946925,6240
29592323,-0.005097171,0.002965465,-0.005669156,4006,-4006,-0.05831528,0.053985912,-9.653409,4936
29597322,-0.008148001,0.0005711687,-0.001506048,4999,-4999,-0.09772954,-0.09816709,-9.824127,4006
29604302,-0.0073605455,0.008317981,-0.006158973,3006,-3006,-0.00963487,-0.07672931,-9.75644,3974
29607205,-0.008685054,0.00030256945,0.006142901,2903,-2903,-0.05150031,-0.004331362,-9.640095,3006
29613297,-0.009714252,0.005284778,0.0037315297,6092,-6092,0.03427606,0.0027985862,-9.894899,2903
29616426,0.005763619,0.0031851453,-0.0023927637,3129,-3129,0.07772294,0.035836704,-9.609837,6092
29620315,0.009149541,-0.0072635305,0.0048194523,3889,-3889,-0.026560731,-0.0488048,-9.721066,3129
29625309,-0.003654748,0.0018442814,0.00053471414,4994,-4994,-0.0062092445,-0.0623159,-9.984465,3889
29637967,-0.002031806,-0.008916726,0.0025309622,1191,-1191,-0.017316908,0.033282626,-9.960324,11467
29642348,0.0040547694,-0.00879906,-0.0012584602,4381,-4381,-0.05092532,-0.08641466,-9.897844,1191
29647324,0.0085068885,-0.0058068284,0.009059809,4976,-4976,0.0027196803,-0.09980651,-9.655777,4381
29650304,0.009534927,0.006524049,0.002307375,2980,-2980,-0.09033374,-0.04795574,-9.8657255,4976
29656305,-0.006474381,0.009698354,5.1390234e-05,6001,-6001,-0.015045429,0.045899767,-9.849135,2980
29659296,-0.00038618204,0.003688712,0.009522766,2991,-2991,-0.068520196,0.03741736,-9.652429,6001
29663302,0.0094383415,-0.0038177955,0.009119794,4006,-4006,0.018118517,0.096939795,-9.86457,2991
29666313,-0.009793909,-0.00568933,-0.003622469,3011,-3011,-0.08208686,0.06710791,-9.854254,4006
29672340,-0.0077062063,-0.0016526708,-0.0020741797,6027,-6027,-0.033823278,0.08261199,-9.6789465,3011
29675313,0.0017932176,0.0035628574,-0.0007384003,2973,-2973,-0.01020666,0.030892916,-9.897984,6027
29679299,-0.0013907129,0.00094374974,0.009705526,3986,-3986,0.056664914,0.017246896,-9.8332615,2973
29684029,0.0062875105,0.0016020093,0.00076624274,4730,-4730,-0.032786284,0.06858716,-9.646727,3986
29688303,-0.0066252756,-0.0012849405,0.009802344,4274,-4274,-0.039052993,-0.055522006,-9.764663,4730
29693431,0.0065006614,-0.0006944036,-0.0025995437,5128,-5128,-0.094501995,0.0431354,-9.967551,4274
29697347,-0.003380729,0.009158581,0.009470407,3916,-3916,0.017152615,0.081127204,-9.834016,5128
29701302,8.904657e-05,0.008265411,0.009129409,3955,-3955,0.084007226,-0.095135726,-9.927743,3916
29705306,-0.0033943206,-0.003249753,-0.0020295447,4004,-4004,-0.09056643,0.053902663,-10.000949,3955
29709302,0.0011223336,0.0024470023,0.0023584585,3996,-3996,0.050007015,-0.057949394,-9.979373,4004
29713302,0.0030597001,0.0067697424,-0.0013885453,4000,-4000,-0.034568284,0.030546442,-9.71262,3996
29717357,0.0043797414,-0.00093876634,0.0027205115,4055,-4055,0.01088286,-0.0059647164,-9.62972,4000
29722349,0.006132462,0.008762729,-0.0002770796,4992,-4992,-0.09177498,-0.048988316,-9.9245825,4055
29725296,0.008291097,-0.0048151105,0.0031228492,2947,-2947,0.08436142,-0.08073285,-9.619829,4992
29729304,0.008467332,-0.0075602382,0.00572479,4008,-4008,0.062426735,-0.07710973,-9.696631,2947
29734302,-0.0025548202,0.0024938332,-0.0031651119,4998,-4998,0.0061081587,0.016756147,-9.715542,4008
29737433,0.0011358852,-0.0061438843,0.003964423,3131,-3131,0.09949702,0.052768383,-9.861847,4998
29741302,-0.009176049,-0.00026113456,-0.009937726,3869,-3869,0.04642394,0.078242265,-9.694009,3131
29745305,-0.002703894,-0.006271925,0.004653381,4003,-4003,0.047207482,0.01773931,-9.628859,3869
29750296,-0.0043442803,0.0077559203,0.009378296,4991,-4991,0.05477418,-0.010989553,-9.948296,4003
29753310,-0.0062586777,0.0024990987,0.009018778,3014,-3014,-0.0103718275,0.09857847,-9.837391,4991
29757342,-0.009597962,0.0023494991,-0.001402544,4032,-4032,-0.08116684,0.010764479,-9.911509,3014
29761302,0.0070538362,0.008032423,0.007443103,3960,-3960,0.02894891,-0.08141335,-9.946512,4032
29765319,-0.0061740326,0.00093814847,-0.0037658866,4017,-4017,-0.05565964,0.085814595,-9.859351,3960
29770381,-0.0030442278,0.009530718,-0.0013540521,5062,-5062,-0.07156011,0.085900225,-9.737979,4017
29773296,-0.0043373527,0.0027857285,0.0024462922,2915,-2915,-0.004008755,0.04037187,-9.834614,5062
29776482,0.002112737,-0.00026179495,-0.0051671923,3186,-3186,0.02485712,-0.07002414,-9.987054,2915
29781394,0.0027982495,0.0068369303,-0.0021951324,4912,-4912,-0.026379554,-0.0957441,-9.635427,3186
29785302,-0.009819491,0.008287983,0.006408517,3908,-3908,0.027230918,0.08460432,-9.754861,4912
